hour_index_0based,local_ac_w,official_replay_ac_w,absolute_difference_w,exact_match
4548,733.157,733.157,0.0,True
4549,691.248,691.248,0.0,True
4550,606.661,606.661,0.0,True
4551,481.158,481.158,0.0,True
4552,313.343,313.343,0.0,True
4553,117.73,117.73,0.0,True
4554,12.428,12.428,0.0,True
4555,0.0,0.0,0.0,True
4556,0.0,0.0,0.0,True
4557,0.0,0.0,0.0,True
4558,0.0,0.0,0.0,True
4559,0.0,0.0,0.0,True
4560,0.0,0.0,0.0,True
4561,0.0,0.0,0.0,True
4562,0.0,0.0,0.0,True
4563,0.0,0.0,0.0,True
4564,0.0,0.0,0.0,True
4565,15.949,15.949,0.0,True
4566,92.274,92.274,0.0,True
4567,238.487,238.487,0.0,True
4568,489.589,489.589,0.0,True
4569,617.353,617.353,0.0,True
4570,707.805,707.805,0.0,True
4571,753.784,753.784,0.0,True
4572,753.014,753.014,0.0,True
4573,709.389,709.389,0.0,True
4574,617.626,617.626,0.0,True
4575,488.448,488.448,0.0,True
4576,317.029,317.029,0.0,True
4577,120.745,120.745,0.0,True
4578,13.973,13.973,0.0,True
4579,0.0,0.0,0.0,True
4580,0.0,0.0,0.0,True
4581,0.0,0.0,0.0,True
4582,0.0,0.0,0.0,True
4583,0.0,0.0,0.0,True
4584,0.0,0.0,0.0,True
4585,0.0,0.0,0.0,True
4586,0.0,0.0,0.0,True
4587,0.0,0.0,0.0,True
4588,0.0,0.0,0.0,True
4589,17.725,17.725,0.0,True
4590,78.627,78.627,0.0,True
4591,132.649,132.649,0.0,True
4592,242.456,242.456,0.0,True
4593,431.797,431.797,0.0,True
4594,713.83,713.83,0.0,True
4595,759.776,759.776,0.0,True
4596,761.302,761.302,0.0,True
4597,724.118,724.118,0.0,True
4598,631.832,631.832,0.0,True
4599,499.029,499.029,0.0,True
4600,322.635,322.635,0.0,True
4601,123.457,123.457,0.0,True
4602,14.766,14.766,0.0,True
4603,0.0,0.0,0.0,True
4604,0.0,0.0,0.0,True
4605,0.0,0.0,0.0,True
4606,0.0,0.0,0.0,True
4607,0.0,0.0,0.0,True
4608,0.0,0.0,0.0,True
4609,0.0,0.0,0.0,True
4610,0.0,0.0,0.0,True
4611,0.0,0.0,0.0,True
4612,0.0,0.0,0.0,True
4613,1.178,1.178,0.0,True
4614,27.922,27.922,0.0,True
4615,90.925,90.925,0.0,True
4616,235.204,235.204,0.0,True
4617,485.001,485.001,0.0,True
4618,732.668,732.668,0.0,True
4619,780.467,780.467,0.0,True
4620,782.131,782.131,0.0,True
4621,734.471,734.471,0.0,True
4622,640.839,640.839,0.0,True
4623,506.621,506.621,0.0,True
4624,324.926,324.926,0.0,True
4625,125.697,125.697,0.0,True
4626,15.615,15.615,0.0,True
4627,0.0,0.0,0.0,True
4628,0.0,0.0,0.0,True
4629,0.0,0.0,0.0,True
4630,0.0,0.0,0.0,True
4631,0.0,0.0,0.0,True
4632,0.0,0.0,0.0,True
4633,0.0,0.0,0.0,True
4634,0.0,0.0,0.0,True
4635,0.0,0.0,0.0,True
4636,0.0,0.0,0.0,True
4637,20.881,20.881,0.0,True
4638,31.863,31.863,0.0,True
4639,52.988,52.988,0.0,True
4640,108.448,108.448,0.0,True
4641,166.453,166.453,0.0,True
4642,236.006,236.006,0.0,True
4643,525.033,525.033,0.0,True
4644,770.753,770.753,0.0,True
4645,731.102,731.102,0.0,True
4646,636.921,636.921,0.0,True
4647,500.403,500.403,0.0,True
4648,323.555,323.555,0.0,True
4649,122.318,122.318,0.0,True
4650,14.386,14.386,0.0,True
4651,0.0,0.0,0.0,True
4652,0.0,0.0,0.0,True
4653,0.0,0.0,0.0,True
4654,0.0,0.0,0.0,True
4655,0.0,0.0,0.0,True
4656,0.0,0.0,0.0,True
4657,0.0,0.0,0.0,True
4658,0.0,0.0,0.0,True
4659,0.0,0.0,0.0,True
4660,0.0,0.0,0.0,True
4661,22.499,22.499,0.0,True
4662,31.12,31.12,0.0,True
4663,56.071,56.071,0.0,True
4664,121.37,121.37,0.0,True
4665,130.358,130.358,0.0,True
4666,106.27,106.27,0.0,True
4667,260.24,260.24,0.0,True
4668,526.979,526.979,0.0,True
4669,232.077,232.077,0.0,True
4670,412.163,412.163,0.0,True
4671,371.261,371.261,0.0,True
4672,326.263,326.263,0.0,True
4673,122.785,122.785,0.0,True
4674,13.526,13.526,0.0,True
4675,0.0,0.0,0.0,True
4676,0.0,0.0,0.0,True
4677,0.0,0.0,0.0,True
4678,0.0,0.0,0.0,True
4679,0.0,0.0,0.0,True
4680,0.0,0.0,0.0,True
4681,0.0,0.0,0.0,True
4682,0.0,0.0,0.0,True
4683,0.0,0.0,0.0,True
4684,0.0,0.0,0.0,True
4685,1.834,1.834,0.0,True
4686,34.886,34.886,0.0,True
4687,143.911,143.911,0.0,True
4688,238.588,238.588,0.0,True
4689,487.322,487.322,0.0,True
4690,730.427,730.427,0.0,True
4691,781.107,781.107,0.0,True
4692,783.31,783.31,0.0,True
4693,740.936,740.936,0.0,True
4694,646.889,646.889,0.0,True
4695,508.209,508.209,0.0,True
4696,324.704,324.704,0.0,True
4697,124.05,124.05,0.0,True
4698,14.315,14.315,0.0,True
4699,0.0,0.0,0.0,True
4700,0.0,0.0,0.0,True
4701,0.0,0.0,0.0,True
4702,0.0,0.0,0.0,True
4703,0.0,0.0,0.0,True
4704,0.0,0.0,0.0,True
4705,0.0,0.0,0.0,True
4706,0.0,0.0,0.0,True
4707,0.0,0.0,0.0,True
4708,0.0,0.0,0.0,True
4709,12.155,12.155,0.0,True
4710,87.968,87.968,0.0,True
4711,193.793,193.793,0.0,True
4712,390.765,390.765,0.0,True
4713,636.941,636.941,0.0,True
4714,732.284,732.284,0.0,True
4715,779.286,779.286,0.0,True
4716,779.176,779.176,0.0,True
4717,740.274,740.274,0.0,True
4718,643.049,643.049,0.0,True
4719,505.536,505.536,0.0,True
4720,328.159,328.159,0.0,True
4721,122.266,122.266,0.0,True
4722,12.747,12.747,0.0,True
4723,0.0,0.0,0.0,True
4724,0.0,0.0,0.0,True
4725,0.0,0.0,0.0,True
4726,0.0,0.0,0.0,True
4727,0.0,0.0,0.0,True
4728,0.0,0.0,0.0,True
4729,0.0,0.0,0.0,True
4730,0.0,0.0,0.0,True
4731,0.0,0.0,0.0,True
4732,0.0,0.0,0.0,True
4733,13.573,13.573,0.0,True
4734,130.01,130.01,0.0,True
4735,330.373,330.373,0.0,True
4736,497.424,497.424,0.0,True
4737,630.867,630.867,0.0,True
4738,729.791,729.791,0.0,True
4739,778.327,778.327,0.0,True
4740,781.137,781.137,0.0,True
4741,734.762,734.762,0.0,True
4742,642.636,642.636,0.0,True
4743,507.16,507.16,0.0,True
4744,328.97,328.97,0.0,True
4745,123.369,123.369,0.0,True
4746,11.225,11.225,0.0,True
4747,0.0,0.0,0.0,True
4748,0.0,0.0,0.0,True
4749,0.0,0.0,0.0,True
4750,0.0,0.0,0.0,True
4751,0.0,0.0,0.0,True
4752,0.0,0.0,0.0,True
4753,0.0,0.0,0.0,True
4754,0.0,0.0,0.0,True
4755,0.0,0.0,0.0,True
4756,0.0,0.0,0.0,True
4757,12.055,12.055,0.0,True
4758,129.028,129.028,0.0,True
4759,326.901,326.901,0.0,True
4760,493.968,493.968,0.0,True
4761,623.12,623.12,0.0,True
4762,716.792,716.792,0.0,True
4763,765.978,765.978,0.0,True
4764,765.609,765.609,0.0,True
4765,717.983,717.983,0.0,True
4766,626.548,626.548,0.0,True
4767,493.867,493.867,0.0,True
4768,320.739,320.739,0.0,True
4769,117.69,117.69,0.0,True
4770,9.105,9.105,0.0,True
4771,0.0,0.0,0.0,True
4772,0.0,0.0,0.0,True
4773,0.0,0.0,0.0,True
4774,0.0,0.0,0.0,True
4775,0.0,0.0,0.0,True
4776,0.0,0.0,0.0,True
4777,0.0,0.0,0.0,True
4778,0.0,0.0,0.0,True
4779,0.0,0.0,0.0,True
4780,0.0,0.0,0.0,True
4781,10.646,10.646,0.0,True
4782,124.925,124.925,0.0,True
4783,321.981,321.981,0.0,True
4784,488.864,488.864,0.0,True
4785,621.14,621.14,0.0,True
4786,714.962,714.962,0.0,True
4787,761.909,761.909,0.0,True
4788,765.952,765.952,0.0,True
4789,719.569,719.569,0.0,True
4790,630.999,630.999,0.0,True
4791,500.179,500.179,0.0,True
4792,326.273,326.273,0.0,True
4793,120.606,120.606,0.0,True
4794,9.624,9.624,0.0,True
4795,0.0,0.0,0.0,True
4796,0.0,0.0,0.0,True
4797,0.0,0.0,0.0,True
4798,0.0,0.0,0.0,True
4799,0.0,0.0,0.0,True
4800,0.0,0.0,0.0,True
4801,0.0,0.0,0.0,True
4802,0.0,0.0,0.0,True
4803,0.0,0.0,0.0,True
4804,0.0,0.0,0.0,True
4805,11.383,11.383,0.0,True
4806,128.932,128.932,0.0,True
4807,332.104,332.104,0.0,True
4808,501.613,501.613,0.0,True
4809,634.848,634.848,0.0,True
4810,727.112,727.112,0.0,True
4811,773.632,773.632,0.0,True
4812,779.032,779.032,0.0,True
4813,732.782,732.782,0.0,True
4814,641.266,641.266,0.0,True
4815,506.855,506.855,0.0,True
4816,329.238,329.238,0.0,True
4817,122.119,122.119,0.0,True
4818,10.401,10.401,0.0,True
4819,0.0,0.0,0.0,True
4820,0.0,0.0,0.0,True
4821,0.0,0.0,0.0,True
4822,0.0,0.0,0.0,True
4823,0.0,0.0,0.0,True
4824,0.0,0.0,0.0,True
4825,0.0,0.0,0.0,True
4826,0.0,0.0,0.0,True
4827,0.0,0.0,0.0,True
4828,0.0,0.0,0.0,True
4829,12.117,12.117,0.0,True
4830,86.156,86.156,0.0,True
4831,280.075,280.075,0.0,True
4832,508.456,508.456,0.0,True
4833,642.645,642.645,0.0,True
4834,738.604,738.604,0.0,True
4835,784.106,784.106,0.0,True
4836,784.072,784.072,0.0,True
4837,737.815,737.815,0.0,True
4838,644.993,644.993,0.0,True
4839,509.191,509.191,0.0,True
4840,329.722,329.722,0.0,True
4841,122.257,122.257,0.0,True
4842,9.819,9.819,0.0,True
4843,0.0,0.0,0.0,True
4844,0.0,0.0,0.0,True
4845,0.0,0.0,0.0,True
4846,0.0,0.0,0.0,True
4847,0.0,0.0,0.0,True
4848,0.0,0.0,0.0,True
4849,0.0,0.0,0.0,True
4850,0.0,0.0,0.0,True
4851,0.0,0.0,0.0,True
4852,0.0,0.0,0.0,True
4853,11.474,11.474,0.0,True
4854,62.922,62.922,0.0,True
4855,254.563,254.563,0.0,True
4856,423.841,423.841,0.0,True
4857,644.849,644.849,0.0,True
4858,737.505,737.505,0.0,True
4859,785.241,785.241,0.0,True
4860,783.77,783.77,0.0,True
4861,736.37,736.37,0.0,True
4862,642.002,642.002,0.0,True
4863,506.001,506.001,0.0,True
4864,327.185,327.185,0.0,True
4865,120.12,120.12,0.0,True
4866,9.109,9.109,0.0,True
4867,0.0,0.0,0.0,True
4868,0.0,0.0,0.0,True
4869,0.0,0.0,0.0,True
4870,0.0,0.0,0.0,True
4871,0.0,0.0,0.0,True
4872,0.0,0.0,0.0,True
4873,0.0,0.0,0.0,True
4874,0.0,0.0,0.0,True
4875,0.0,0.0,0.0,True
4876,0.0,0.0,0.0,True
4877,11.436,11.436,0.0,True
4878,98.351,98.351,0.0,True
4879,329.69,329.69,0.0,True
4880,498.926,498.926,0.0,True
4881,631.098,631.098,0.0,True
4882,727.901,727.901,0.0,True
4883,777.11,777.11,0.0,True
4884,778.455,778.455,0.0,True
4885,736.688,736.688,0.0,True
4886,646.268,646.268,0.0,True
4887,510.066,510.066,0.0,True
4888,329.53,329.53,0.0,True
4889,120.146,120.146,0.0,True
4890,8.395,8.395,0.0,True
4891,0.0,0.0,0.0,True
4892,0.0,0.0,0.0,True
4893,0.0,0.0,0.0,True
4894,0.0,0.0,0.0,True
4895,0.0,0.0,0.0,True
4896,0.0,0.0,0.0,True
4897,0.0,0.0,0.0,True
4898,0.0,0.0,0.0,True
4899,0.0,0.0,0.0,True
4900,0.0,0.0,0.0,True
4901,9.261,9.261,0.0,True
4902,121.323,121.323,0.0,True
4903,317.327,317.327,0.0,True
4904,484.107,484.107,0.0,True
4905,610.831,610.831,0.0,True
4906,699.491,699.491,0.0,True
4907,740.357,740.357,0.0,True
4908,737.868,737.868,0.0,True
4909,689.984,689.984,0.0,True
4910,601.579,601.579,0.0,True
4911,471.35,471.35,0.0,True
4912,303.035,303.035,0.0,True
4913,109.468,109.468,0.0,True
4914,8.665,8.665,0.0,True
4915,0.0,0.0,0.0,True
4916,0.0,0.0,0.0,True
4917,0.0,0.0,0.0,True
4918,0.0,0.0,0.0,True
4919,0.0,0.0,0.0,True
4920,0.0,0.0,0.0,True
4921,0.0,0.0,0.0,True
4922,0.0,0.0,0.0,True
4923,0.0,0.0,0.0,True
4924,0.0,0.0,0.0,True
4925,5.71,5.71,0.0,True
4926,95.467,95.467,0.0,True
4927,297.877,297.877,0.0,True
4928,458.911,458.911,0.0,True
4929,585.491,585.491,0.0,True
4930,676.116,676.116,0.0,True
4931,719.354,719.354,0.0,True
4932,722.102,722.102,0.0,True
4933,683.022,683.022,0.0,True
4934,592.774,592.774,0.0,True
4935,466.025,466.025,0.0,True
4936,298.394,298.394,0.0,True
4937,107.884,107.884,0.0,True
4938,8.462,8.462,0.0,True
4939,0.0,0.0,0.0,True
4940,0.0,0.0,0.0,True
4941,0.0,0.0,0.0,True
4942,0.0,0.0,0.0,True
4943,0.0,0.0,0.0,True
4944,0.0,0.0,0.0,True
4945,0.0,0.0,0.0,True
4946,0.0,0.0,0.0,True
4947,0.0,0.0,0.0,True
4948,0.0,0.0,0.0,True
4949,9.561,9.561,0.0,True
4950,114.398,114.398,0.0,True
4951,305.386,305.386,0.0,True
4952,471.345,471.345,0.0,True
4953,599.5,599.5,0.0,True
4954,692.566,692.566,0.0,True
4955,740.697,740.697,0.0,True
4956,741.21,741.21,0.0,True
4957,693.436,693.436,0.0,True
4958,603.448,603.448,0.0,True
4959,474.369,474.369,0.0,True
4960,304.426,304.426,0.0,True
4961,109.033,109.033,0.0,True
4962,7.799,7.799,0.0,True
4963,0.0,0.0,0.0,True
4964,0.0,0.0,0.0,True
4965,0.0,0.0,0.0,True
4966,0.0,0.0,0.0,True
4967,0.0,0.0,0.0,True
4968,0.0,0.0,0.0,True
4969,0.0,0.0,0.0,True
4970,0.0,0.0,0.0,True
4971,0.0,0.0,0.0,True
4972,0.0,0.0,0.0,True
4973,10.294,10.294,0.0,True
4974,116.538,116.538,0.0,True
4975,112.873,112.873,0.0,True
4976,314.672,314.672,0.0,True
4977,607.498,607.498,0.0,True
4978,699.372,699.372,0.0,True
4979,745.284,745.284,0.0,True
4980,745.379,745.379,0.0,True
4981,702.707,702.707,0.0,True
4982,610.565,610.565,0.0,True
4983,477.777,477.777,0.0,True
4984,303.424,303.424,0.0,True
4985,111.767,111.767,0.0,True
4986,9.084,9.084,0.0,True
4987,0.0,0.0,0.0,True
4988,0.0,0.0,0.0,True
4989,0.0,0.0,0.0,True
4990,0.0,0.0,0.0,True
4991,0.0,0.0,0.0,True
4992,0.0,0.0,0.0,True
4993,0.0,0.0,0.0,True
4994,0.0,0.0,0.0,True
4995,0.0,0.0,0.0,True
4996,0.0,0.0,0.0,True
4997,10.902,10.902,0.0,True
4998,91.247,91.247,0.0,True
4999,245.077,245.077,0.0,True
5000,470.377,470.377,0.0,True
5001,600.228,600.228,0.0,True
5002,697.245,697.245,0.0,True
5003,742.161,742.161,0.0,True
5004,741.279,741.279,0.0,True
5005,692.541,692.541,0.0,True
5006,601.606,601.606,0.0,True
5007,471.897,471.897,0.0,True
5008,299.565,299.565,0.0,True
5009,107.423,107.423,0.0,True
5010,7.278,7.278,0.0,True
5011,0.0,0.0,0.0,True
5012,0.0,0.0,0.0,True
5013,0.0,0.0,0.0,True
5014,0.0,0.0,0.0,True
5015,0.0,0.0,0.0,True
5016,0.0,0.0,0.0,True
5017,0.0,0.0,0.0,True
5018,0.0,0.0,0.0,True
5019,0.0,0.0,0.0,True
5020,0.0,0.0,0.0,True
5021,10.092,10.092,0.0,True
5022,32.266,32.266,0.0,True
5023,95.658,95.658,0.0,True
5024,154.912,154.912,0.0,True
5025,425.098,425.098,0.0,True
5026,688.164,688.164,0.0,True
5027,735.893,735.893,0.0,True
5028,734.19,734.19,0.0,True
5029,696.527,696.527,0.0,True
5030,602.502,602.502,0.0,True
5031,469.986,469.986,0.0,True
5032,296.04,296.04,0.0,True
5033,107.039,107.039,0.0,True
5034,7.259,7.259,0.0,True
5035,0.0,0.0,0.0,True
5036,0.0,0.0,0.0,True
5037,0.0,0.0,0.0,True
5038,0.0,0.0,0.0,True
5039,0.0,0.0,0.0,True
5040,0.0,0.0,0.0,True
5041,0.0,0.0,0.0,True
5042,0.0,0.0,0.0,True
5043,0.0,0.0,0.0,True
5044,0.0,0.0,0.0,True
5045,10.554,10.554,0.0,True
5046,112.094,112.094,0.0,True
5047,226.678,226.678,0.0,True
5048,456.849,456.849,0.0,True
5049,584.282,584.282,0.0,True
5050,682.053,682.053,0.0,True
5051,727.914,727.914,0.0,True
5052,727.469,727.469,0.0,True
5053,682.608,682.608,0.0,True
5054,592.387,592.387,0.0,True
5055,460.701,460.701,0.0,True
5056,148.255,148.255,0.0,True
5057,105.301,105.301,0.0,True
5058,6.19,6.19,0.0,True
5059,0.0,0.0,0.0,True
5060,0.0,0.0,0.0,True
5061,0.0,0.0,0.0,True
5062,0.0,0.0,0.0,True
5063,0.0,0.0,0.0,True
5064,0.0,0.0,0.0,True
5065,0.0,0.0,0.0,True
5066,0.0,0.0,0.0,True
5067,0.0,0.0,0.0,True
5068,0.0,0.0,0.0,True
5069,5.877,5.877,0.0,True
5070,98.656,98.656,0.0,True
5071,165.868,165.868,0.0,True
5072,374.893,374.893,0.0,True
5073,438.911,438.911,0.0,True
5074,328.099,328.099,0.0,True
5075,443.674,443.674,0.0,True
5076,333.015,333.015,0.0,True
5077,441.723,441.723,0.0,True
5078,595.753,595.753,0.0,True
5079,465.298,465.298,0.0,True
5080,312.715,312.715,0.0,True
5081,107.848,107.848,0.0,True
5082,4.417,4.417,0.0,True
5083,0.0,0.0,0.0,True
5084,0.0,0.0,0.0,True
5085,0.0,0.0,0.0,True
5086,0.0,0.0,0.0,True
5087,0.0,0.0,0.0,True
5088,0.0,0.0,0.0,True
5089,0.0,0.0,0.0,True
5090,0.0,0.0,0.0,True
5091,0.0,0.0,0.0,True
5092,0.0,0.0,0.0,True
5093,7.006,7.006,0.0,True
5094,53.597,53.597,0.0,True
5095,111.625,111.625,0.0,True
5096,295.166,295.166,0.0,True
5097,613.744,613.744,0.0,True
5098,708.387,708.387,0.0,True
5099,754.174,754.174,0.0,True
5100,757.266,757.266,0.0,True
5101,714.402,714.402,0.0,True
5102,621.392,621.392,0.0,True
5103,486.797,486.797,0.0,True
5104,309.712,309.712,0.0,True
5105,108.526,108.526,0.0,True
5106,4.572,4.572,0.0,True
5107,0.0,0.0,0.0,True
5108,0.0,0.0,0.0,True
5109,0.0,0.0,0.0,True
5110,0.0,0.0,0.0,True
5111,0.0,0.0,0.0,True
5112,0.0,0.0,0.0,True
5113,0.0,0.0,0.0,True
5114,0.0,0.0,0.0,True
5115,0.0,0.0,0.0,True
5116,0.0,0.0,0.0,True
5117,7.552,7.552,0.0,True
5118,48.051,48.051,0.0,True
5119,72.827,72.827,0.0,True
5120,262.431,262.431,0.0,True
5121,647.577,647.577,0.0,True
5122,745.49,745.49,0.0,True
5123,793.087,793.087,0.0,True
5124,797.144,797.144,0.0,True
5125,746.454,746.454,0.0,True
5126,650.859,650.859,0.0,True
5127,511.014,511.014,0.0,True
5128,324.289,324.289,0.0,True
5129,110.938,110.938,0.0,True
5130,4.191,4.191,0.0,True
5131,0.0,0.0,0.0,True
5132,0.0,0.0,0.0,True
5133,0.0,0.0,0.0,True
5134,0.0,0.0,0.0,True
5135,0.0,0.0,0.0,True
5136,0.0,0.0,0.0,True
5137,0.0,0.0,0.0,True
5138,0.0,0.0,0.0,True
5139,0.0,0.0,0.0,True
5140,0.0,0.0,0.0,True
5141,5.479,5.479,0.0,True
5142,98.312,98.312,0.0,True
5143,258.052,258.052,0.0,True
5144,505.376,505.376,0.0,True
5145,639.419,639.419,0.0,True
5146,737.494,737.494,0.0,True
5147,787.031,787.031,0.0,True
5148,786.19,786.19,0.0,True
5149,741.778,741.778,0.0,True
5150,644.183,644.183,0.0,True
5151,504.989,504.989,0.0,True
5152,318.788,318.788,0.0,True
5153,109.306,109.306,0.0,True
5154,4.19,4.19,0.0,True
5155,0.0,0.0,0.0,True
5156,0.0,0.0,0.0,True
5157,0.0,0.0,0.0,True
5158,0.0,0.0,0.0,True
5159,0.0,0.0,0.0,True
5160,0.0,0.0,0.0,True
5161,0.0,0.0,0.0,True
5162,0.0,0.0,0.0,True
5163,0.0,0.0,0.0,True
5164,0.0,0.0,0.0,True
5165,5.656,5.656,0.0,True
5166,116.961,116.961,0.0,True
5167,322.632,322.632,0.0,True
5168,496.044,496.044,0.0,True
5169,634.472,634.472,0.0,True
5170,727.849,727.849,0.0,True
5171,774.05,774.05,0.0,True
5172,772.517,772.517,0.0,True
5173,733.96,733.96,0.0,True
5174,637.98,637.98,0.0,True
5175,498.804,498.804,0.0,True
5176,314.914,314.914,0.0,True
5177,106.631,106.631,0.0,True
5178,3.768,3.768,0.0,True
5179,0.0,0.0,0.0,True
5180,0.0,0.0,0.0,True
5181,0.0,0.0,0.0,True
5182,0.0,0.0,0.0,True
5183,0.0,0.0,0.0,True
5184,0.0,0.0,0.0,True
5185,0.0,0.0,0.0,True
5186,0.0,0.0,0.0,True
5187,0.0,0.0,0.0,True
5188,0.0,0.0,0.0,True
5189,5.209,5.209,0.0,True
5190,81.993,81.993,0.0,True
5191,324.492,324.492,0.0,True
5192,502.189,502.189,0.0,True
5193,640.984,640.984,0.0,True
5194,734.897,734.897,0.0,True
5195,783.596,783.596,0.0,True
5196,783.026,783.026,0.0,True
5197,732.738,732.738,0.0,True
5198,635.291,635.291,0.0,True
5199,497.169,497.169,0.0,True
5200,313.416,313.416,0.0,True
5201,106.539,106.539,0.0,True
5202,3.85,3.85,0.0,True
5203,0.0,0.0,0.0,True
5204,0.0,0.0,0.0,True
5205,0.0,0.0,0.0,True
5206,0.0,0.0,0.0,True
5207,0.0,0.0,0.0,True
5208,0.0,0.0,0.0,True
5209,0.0,0.0,0.0,True
5210,0.0,0.0,0.0,True
5211,0.0,0.0,0.0,True
5212,0.0,0.0,0.0,True
5213,4.176,4.176,0.0,True
5214,115.338,115.338,0.0,True
5215,323.502,323.502,0.0,True
5216,496.731,496.731,0.0,True
5217,633.923,633.923,0.0,True
5218,726.123,726.123,0.0,True
5219,773.426,773.426,0.0,True
5220,776.862,776.862,0.0,True
5221,734.56,734.56,0.0,True
5222,638.032,638.032,0.0,True
5223,497.698,497.698,0.0,True
5224,313.532,313.532,0.0,True
5225,103.755,103.755,0.0,True
5226,2.869,2.869,0.0,True
5227,0.0,0.0,0.0,True
5228,0.0,0.0,0.0,True
5229,0.0,0.0,0.0,True
5230,0.0,0.0,0.0,True
5231,0.0,0.0,0.0,True
5232,0.0,0.0,0.0,True
5233,0.0,0.0,0.0,True
5234,0.0,0.0,0.0,True
5235,0.0,0.0,0.0,True
5236,0.0,0.0,0.0,True
5237,3.186,3.186,0.0,True
5238,112.654,112.654,0.0,True
5239,315.175,315.175,0.0,True
5240,483.04,483.04,0.0,True
5241,614.719,614.719,0.0,True
5242,706.601,706.601,0.0,True
5243,755.087,755.087,0.0,True
5244,751.676,751.676,0.0,True
5245,706.802,706.802,0.0,True
5246,614.231,614.231,0.0,True
5247,478.7,478.7,0.0,True
5248,300.318,300.318,0.0,True
5249,98.488,98.488,0.0,True
5250,1.919,1.919,0.0,True
5251,0.0,0.0,0.0,True
5252,0.0,0.0,0.0,True
5253,0.0,0.0,0.0,True
5254,0.0,0.0,0.0,True
5255,0.0,0.0,0.0,True
5256,0.0,0.0,0.0,True
5257,0.0,0.0,0.0,True
5258,0.0,0.0,0.0,True
5259,0.0,0.0,0.0,True
5260,0.0,0.0,0.0,True
5261,2.692,2.692,0.0,True
5262,108.048,108.048,0.0,True
5263,305.946,305.946,0.0,True
5264,475.443,475.443,0.0,True
5265,607.002,607.002,0.0,True
5266,697.227,697.227,0.0,True
5267,744.7,744.7,0.0,True
5268,742.656,742.656,0.0,True
5269,698.538,698.538,0.0,True
5270,606.304,606.304,0.0,True
5271,472.326,472.326,0.0,True
5272,294.447,294.447,0.0,True
5273,95.003,95.003,0.0,True
5274,1.487,1.487,0.0,True
5275,0.0,0.0,0.0,True
5276,0.0,0.0,0.0,True
5277,0.0,0.0,0.0,True
5278,0.0,0.0,0.0,True
5279,0.0,0.0,0.0,True
5280,0.0,0.0,0.0,True
5281,0.0,0.0,0.0,True
5282,0.0,0.0,0.0,True
5283,0.0,0.0,0.0,True
5284,0.0,0.0,0.0,True
5285,3.183,3.183,0.0,True
5286,105.392,105.392,0.0,True
5287,298.286,298.286,0.0,True
5288,469.938,469.938,0.0,True
5289,600.058,600.058,0.0,True
5290,691.149,691.149,0.0,True
5291,735.552,735.552,0.0,True
5292,735.451,735.451,0.0,True
5293,692.254,692.254,0.0,True
5294,603.294,603.294,0.0,True
5295,471.452,471.452,0.0,True
5296,294.461,294.461,0.0,True
5297,94.352,94.352,0.0,True
5298,2.896,2.896,0.0,True
5299,0.0,0.0,0.0,True
5300,0.0,0.0,0.0,True
5301,0.0,0.0,0.0,True
5302,0.0,0.0,0.0,True
5303,0.0,0.0,0.0,True
5304,0.0,0.0,0.0,True
5305,0.0,0.0,0.0,True
5306,0.0,0.0,0.0,True
5307,0.0,0.0,0.0,True
5308,0.0,0.0,0.0,True
5309,3.206,3.206,0.0,True
5310,105.399,105.399,0.0,True
5311,300.445,300.445,0.0,True
5312,468.426,468.426,0.0,True
5313,596.985,596.985,0.0,True
5314,687.624,687.624,0.0,True
5315,733.09,733.09,0.0,True
5316,732.623,732.623,0.0,True
5317,688.559,688.559,0.0,True
5318,597.401,597.401,0.0,True
5319,465.212,465.212,0.0,True
5320,288.087,288.087,0.0,True
5321,91.592,91.592,0.0,True
5322,2.385,2.385,0.0,True
5323,0.0,0.0,0.0,True
5324,0.0,0.0,0.0,True
5325,0.0,0.0,0.0,True
5326,0.0,0.0,0.0,True
5327,0.0,0.0,0.0,True
5328,0.0,0.0,0.0,True
5329,0.0,0.0,0.0,True
5330,0.0,0.0,0.0,True
5331,0.0,0.0,0.0,True
5332,0.0,0.0,0.0,True
5333,2.811,2.811,0.0,True
5334,104.975,104.975,0.0,True
5335,297.999,297.999,0.0,True
5336,467.202,467.202,0.0,True
5337,596.268,596.268,0.0,True
5338,691.181,691.181,0.0,True
5339,737.749,737.749,0.0,True
5340,734.796,734.796,0.0,True
5341,689.932,689.932,0.0,True
5342,596.632,596.632,0.0,True
5343,462.635,462.635,0.0,True
5344,282.93,282.93,0.0,True
5345,89.716,89.716,0.0,True
5346,1.94,1.94,0.0,True
5347,0.0,0.0,0.0,True
5348,0.0,0.0,0.0,True
5349,0.0,0.0,0.0,True
5350,0.0,0.0,0.0,True
5351,0.0,0.0,0.0,True
5352,0.0,0.0,0.0,True
5353,0.0,0.0,0.0,True
5354,0.0,0.0,0.0,True
5355,0.0,0.0,0.0,True
5356,0.0,0.0,0.0,True
5357,4.938,4.938,0.0,True
5358,97.102,97.102,0.0,True
5359,189.481,189.481,0.0,True
5360,424.287,424.287,0.0,True
5361,494.234,494.234,0.0,True
5362,682.029,682.029,0.0,True
5363,726.21,726.21,0.0,True
5364,724.205,724.205,0.0,True
5365,676.609,676.609,0.0,True
5366,587.564,587.564,0.0,True
5367,454.597,454.597,0.0,True
5368,279.311,279.311,0.0,True
