controller,day,step,soc_before,ev_before,price,carbon_signal,reward,ev_power_kw,p,soc,grid_import,grid_export,grid_violation,correction,qp_execution_path,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step,battery_proposal,battery_correction_squared,ev_proposal,ev_correction_squared,lighting_proposal,lighting_correction_squared,ramp_kw,ramp_slack_kw,forced_full_charge,charge_kwh
DischargeBias+QP,326,15,25.0,6.520236017770742e-10,0.07377780889691501,0.1250383094413084,-6.980871960154154,0.0,0.0,25.0,120.12854254184425,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.346824011847161e-11,90.12854254184425,30.0,25.0,125.0,81,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999130635,7.557947735233632e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,16,25.0,6.520236017770742e-10,0.07963496088824383,0.13052880204824618,-7.957779028458512,0.0,0.0,25.0,131.03790046042423,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.346824011847161e-11,101.03790046042421,30.0,25.0,125.0,80,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999130635,7.557947735233632e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,17,25.0,6.520236017770742e-10,0.08117202502527435,0.14130547026822038,-8.92383921213417,0.0,0.0,25.0,135.9993834903542,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.346824011847161e-11,105.99938349035419,30.0,25.0,125.0,79,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999130635,7.557947735233632e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,18,25.0,6.520236017770742e-10,0.08327042932636979,0.13480746065156302,-7.825867924480065,0.0,0.0,25.0,124.72473031594261,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.346824011847161e-11,94.72473031594261,30.0,25.0,125.0,78,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999130635,7.557947735233632e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,19,25.0,6.520236017770742e-10,0.07523990533273214,0.13618478531163064,-7.841056863500879,0.0,0.0,25.0,124.13777018196878,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.346824011847161e-11,94.13777018196878,30.0,25.0,125.0,77,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999130635,7.557947735233632e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,20,25.0,6.520236017770742e-10,0.0871517585456563,0.13966803746529086,-11.253734691436739,0.0,0.0,25.0,173.05607645844748,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.346824011847161e-11,143.05607645844748,30.0,25.0,125.0,76,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999130635,7.557947735233632e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,21,25.0,6.520236017770742e-10,0.07824825041213086,0.13394699851346067,-11.095725738894545,0.0,0.0,25.0,178.29512692325136,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.346824011847161e-11,148.29512692325136,30.0,25.0,125.0,75,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999130635,7.557947735233632e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,22,25.0,6.520236017770742e-10,0.07318346806322917,0.13187643343033092,-10.047207231591269,0.0,0.0,25.0,164.23987690444477,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.346824011847161e-11,134.23987690444477,30.0,25.0,125.0,74,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999130635,7.557947735233632e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,23,25.0,6.520236017770742e-10,0.083885054301882,0.13316068104656895,-11.032883632205124,0.0,0.0,25.0,177.89397821023923,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.346824011847161e-11,147.89397821023923,30.0,25.0,125.0,73,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999130635,7.557947735233632e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,24,25.0,6.520236017770742e-10,0.07881025217189895,0.12962673231423677,-10.594275032224772,0.0,0.0,25.0,175.68612671387675,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.346824011847161e-11,145.68612671387675,30.0,25.0,125.0,72,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999130635,7.557947735233632e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,25,25.0,6.520236017770742e-10,0.07854689016487806,0.13037244131707787,-11.565208797276345,0.0,0.0,25.0,190.74660048768217,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.346824011847161e-11,160.74660048768217,30.0,25.0,125.0,71,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999130635,7.557947735233632e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,26,25.0,6.520236017770742e-10,0.07432756994243975,0.12497974260751482,-10.490180737167151,0.0,0.0,25.0,180.55676483827114,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.346824011847161e-11,150.55676483827114,30.0,25.0,125.0,70,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999130635,7.557947735233632e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,27,25.0,6.520236017770742e-10,0.07533521963433873,0.13506235580242473,-11.874947829513188,0.0,0.0,25.0,189.50965243438273,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.346824011847161e-11,159.50965243438273,30.0,25.0,125.0,69,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999130635,7.557947735233632e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,28,25.0,6.520236017770742e-10,0.08336776537005128,0.12229280782385793,-7.555118257765428,0.0,0.0,25.0,132.2768376467153,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,124.77683764671532,7.5,25.0,125.0,68,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,29,25.0,6.520236017770742e-10,0.06961645766007041,0.11789301678904078,-7.5425217663641435,0.0,0.0,25.0,137.656678660931,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,130.156678660931,7.5,25.0,125.0,67,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,30,25.0,6.520236017770742e-10,0.07726876181319894,0.12116615710184865,-6.80628298148604,0.0,0.0,25.0,120.55802641451949,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,113.05802641451949,7.5,25.0,125.0,66,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,31,25.0,6.520236017770742e-10,0.07698112279308313,0.10842569530833814,-6.602007363079846,0.0,0.0,25.0,130.17579309240978,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,122.67579309240976,7.5,25.0,125.0,65,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,32,25.0,6.520236017770742e-10,0.07112844766565299,0.1380157160554076,-5.41038550022766,0.0,0.0,25.0,84.68907408531523,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,77.18907408531523,7.5,25.0,125.0,64,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,33,25.0,6.520236017770742e-10,0.08012319518962036,0.13508296936760664,-4.919224717492245,0.0,0.0,25.0,78.34355978843647,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,70.84355978843647,7.5,25.0,125.0,63,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,34,25.0,6.520236017770742e-10,0.08349767235364633,0.13705339153281496,-6.405517347442625,0.0,0.0,25.0,100.46063160877156,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,92.96063160877156,7.5,25.0,125.0,62,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,35,25.0,6.520236017770742e-10,0.07558096209765611,0.13668981465338606,-6.453111280956675,0.0,0.0,25.0,101.78418489286817,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,94.28418489286817,7.5,25.0,125.0,61,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,36,25.0,6.520236017770742e-10,0.07941863035871741,0.13289919850047247,-2.897169443554079,0.0,0.0,25.0,46.88727166925972,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,39.38727166925972,7.5,25.0,125.0,60,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,37,25.0,6.520236017770742e-10,0.07621030996863035,0.13309476136313772,-3.672272664529393,0.0,0.0,25.0,59.42390668583619,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,51.92390668583619,7.5,25.0,125.0,59,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,38,25.0,6.520236017770742e-10,0.0742599820214502,0.1347846385137733,-3.7427208712368127,0.0,0.0,25.0,59.8743498068208,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,52.3743498068208,7.5,25.0,125.0,58,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,39,25.0,6.520236017770742e-10,0.0794035181368161,0.13004596911003846,-1.8196631070471192,0.0,0.0,25.0,30.074205900664282,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,22.574205900664282,7.5,25.0,125.0,57,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,40,25.0,6.520236017770742e-10,0.07575953559502169,0.11155056634267338,-0.0,0.0,0.0,25.0,0.0,9.592154762804512,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,-17.092154762804512,7.5,25.0,125.0,56,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,41,25.0,6.520236017770742e-10,0.07493766877503397,0.10626165550577345,-1.0330803402908081e-10,0.0,-2.754880907442155e-07,25.00000006542842,0.0,35.458861953815486,0.0,1.000000002754881,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,-42.95886222930358,7.5,25.0,125.0,55,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.000000005509762,-1.0,0.0,1.0,0.0,2.754880907442155e-07,0.0,False,6.887202268605387e-08
DischargeBias+QP,326,42,25.00000006542842,6.520236017770742e-10,0.08254901014143148,0.10172402876698665,-9.32354985216932e-11,0.0,2.4862799605784855e-07,25.0,0.0,15.816771125987371,0.0,0.99999999751372,hard_qp_solution,0.0,0,0,0.0,-45.00000027548809,2.4862799605784855e-07,0.0,0.0,-23.316770877359374,7.5,25.00000006542842,125.0,54,-100.0,2.4862799605784855e-07,-842.1052628824067,2.4862799605784855e-07,-100.000000248628,3.7999999999999996e-08,0,0,0.0,0,1.0,0.9999999950274401,-1.0,0.0,1.0,0.0,5.241160868020641e-07,0.0,False,0.0
DischargeBias+QP,326,43,25.0,6.520236017770742e-10,0.07750795941831305,0.10800770712458987,-0.00689938167458476,0.0,-18.398351132226026,29.369608393903682,0.0,39.999999972507425,0.0,1.1839835113222603,hard_qp_solution,0.0,0,0,0.0,-44.999999751372,0.0,0.0,0.0,-65.89835110473345,7.5,25.0,125.0,53,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.4018169550829889,-1.0,0.0,1.0,0.0,18.39835138085402,0.0,False,4.599587783056506
DischargeBias+QP,326,44,29.369608393903682,6.520236017770742e-10,0.08029366282049577,0.07712384722550007,-0.009921604844868374,0.0,-26.457612919648994,35.65329146232032,0.0,40.000000060278296,0.0,1.2645761291964899,hard_qp_solution,0.0,0,0,0.0,-63.398351132226026,16.604511896833994,0.0,0.0,-73.95761297992729,7.5,29.369608393903682,125.0,52,-100.0,16.604511896833994,-823.7069120256687,16.604511896833994,-116.604511896834,3.7999999999999996e-08,0,0,0.0,0,1.0,1.5991527865335775,-1.0,0.0,1.0,0.0,8.059261787422969,0.0,False,6.614403229912249
DischargeBias+QP,326,45,35.65329146232032,6.520236017770742e-10,0.08168703689646585,0.07801118479442587,-0.00971079544690186,0.0,-25.895454525071628,41.80346191202483,0.0,40.00000006337639,0.0,1.2589545452507163,hard_qp_solution,0.0,0,0,0.0,-71.457612919649,18.542387080351006,0.0,0.0,-73.39545458844802,7.5,35.65329146232032,125.0,51,-100.0,40.48250755681721,-797.2492991060197,40.48250755681721,-140.4825075568172,3.7999999999999996e-08,0,0,0.0,0,1.0,1.5849665470074379,-1.0,0.0,1.0,0.0,0.5621583945773665,0.0,False,6.473863631267907
DischargeBias+QP,326,46,41.80346191202483,6.520236017770742e-10,0.07632148837772472,0.07735685608864612,-0.0097703690344781,0.0,-26.05431742527493,47.991362300527626,0.0,40.00000006458437,0.0,1.2605431742527493,hard_qp_solution,0.0,0,0,0.0,-70.89545452507163,19.104545474928372,0.0,0.0,-73.5543174898593,7.5,41.80346191202483,125.0,50,-100.0,63.85315526569435,-771.3538445809481,63.85315526569435,-163.85315526569434,3.7999999999999996e-08,0,0,0.0,0,1.0,1.588969094155197,-1.0,0.0,1.0,0.0,0.15886290020330307,0.0,False,6.513579356318733
DischargeBias+QP,326,47,47.991362300527626,6.520236017770742e-10,0.07283807660920602,0.07621241634129176,-0.0059069097930793705,0.0,-15.751759448211654,51.73240516947789,0.0,40.000000054389346,0.0,1.1575175944821166,hard_qp_solution,0.0,0,0,0.0,-71.05431742527493,18.94568257472507,0.0,0.0,-63.251759502601004,7.5,47.991362300527626,125.0,49,-100.0,87.36717674200497,-745.2995271556732,87.36717674200497,-187.36717674200497,3.7999999999999996e-08,0,0,0.0,0,1.0,1.3398469815356657,-1.0,0.0,1.0,0.0,10.302557977063277,0.0,False,3.9379398620529136
DischargeBias+QP,326,48,51.73240516947789,6.520236017770742e-10,0.0773280767284563,0.07566144512918628,-0.005254924773945117,0.0,-14.013132730520313,55.060524192976466,0.0,40.0000000720608,0.0,1.1401313273052032,hard_qp_solution,0.0,0,0,0.0,-60.75175944821166,29.248240551788346,0.0,0.0,-61.51313280258111,7.5,51.73240516947789,125.0,48,-100.0,100.0,-729.5477677074616,101.58313964401599,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.2998994435027242,-1.0,0.0,1.0,0.0,1.738626717691341,0.0,False,3.5032831826300783
DischargeBias+QP,326,49,55.060524192976466,6.520236017770742e-10,0.07471025051437805,0.07146886439788708,-0.011869468576275695,0.0,-31.651916203401854,62.5778542912844,0.0,40.00000007729177,0.0,1.3165191620340186,hard_qp_solution,0.0,0,0,0.0,-59.01313273052031,30.98686726947969,0.0,0.0,-79.15191628069363,7.5,55.060524192976466,125.0,47,-100.0,100.0,-715.5346349769412,114.22999193331057,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.7332227040027546,-1.0,0.0,1.0,0.0,17.638783472881542,0.0,False,7.912979050850463
DischargeBias+QP,326,50,62.5778542912844,6.520236017770742e-10,0.07208299706394175,0.07137212238362982,-0.02226447785652351,0.0,-59.37194095072935,76.67869026708263,0.0,40.00000009178983,0.0,1.5937194095072935,hard_qp_solution,0.0,0,0,0.0,-76.65191620340185,13.348083796598146,0.0,0.0,-106.87194104251918,7.5,62.5778542912844,125.0,46,-100.0,100.0,-683.8827187735394,142.79584630688072,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,2.5399415562402763,-1.0,0.0,1.0,0.0,27.7200247473275,0.0,False,14.842985237682338
DischargeBias+QP,326,51,76.67869026708263,6.520236017770742e-10,0.07554301464789155,0.06561344069719774,-0.005389477856523508,0.0,-14.371940950729353,80.09202624288085,0.0,17.43567900471551,0.0,1.1437194095072936,hard_qp_solution,0.0,0,0,0.0,-100.0,-14.371940950729353,0.0,0.0,-39.30761995544486,7.5,76.67869026708263,125.0,45,-100.0,100.0,-624.51077782281,196.37902301491397,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.3080940876837122,-1.0,0.0,1.0,0.0,45.0,0.0,False,3.5929852376823384
DischargeBias+QP,326,52,80.09202624288085,6.520236017770742e-10,0.08106620498763077,0.06520299274925487,-0.008215835665236471,0.0,21.908895107297255,74.3265275304342,0.0,39.99999991986216,0.0,0.7809110489270275,hard_qp_solution,0.0,0,0,0.0,-59.37194095072935,30.628059049270647,0.0,0.0,-25.591104812564907,7.5,80.09202624288085,125.0,44,-100.0,100.0,-610.1388368720807,209.3496997229472,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.6098220663363103,-1.0,0.0,1.0,0.0,36.28083605802661,0.0,False,0.0
DischargeBias+QP,326,53,74.3265275304342,6.520236017770742e-10,0.07038958858225237,0.06538572196500478,-0.0056965483444510155,0.0,15.190795585202707,70.32894974485454,0.0,40.000000077876436,0.0,0.8480920441479729,hard_qp_solution,0.0,0,0,0.0,-23.091104892702745,66.90889510729725,0.0,0.0,-32.30920449267373,7.5,74.3265275304342,125.0,43,-100.0,100.0,-634.4146209244876,187.44080461564997,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.7192601153470872,-1.0,0.0,1.0,0.0,6.718099522094548,0.0,False,0.0
DischargeBias+QP,326,54,70.32894974485454,6.520236017770742e-10,0.07704318068175164,0.06309878898988279,-0.0016583315018163258,0.0,-4.422217338176869,71.37922636267155,0.0,40.00000007555328,0.0,1.0442221733817687,hard_qp_solution,0.0,0,0,0.0,-29.809204414797293,60.19079558520271,0.0,0.0,-51.92221741373015,7.5,70.32894974485454,125.0,42,-100.0,100.0,-651.2465273900863,172.25000903044725,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0903999473821446,-1.0,0.0,1.0,0.0,19.613012923379575,0.0,False,1.1055543345442171
DischargeBias+QP,326,55,71.37922636267155,6.520236017770742e-10,0.07496111390086385,0.06639478827370725,-0.006476457536910454,0.0,-17.27055343176121,75.48098280271483,0.0,40.00000007403139,0.0,1.172705534317612,hard_qp_solution,0.0,0,0,0.0,-49.42221733817687,40.57778266182313,0.0,0.0,-64.7705535057926,7.5,71.37922636267155,125.0,41,-100.0,100.0,-646.8243100519093,176.24106017815186,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.375238270219156,-1.0,0.0,1.0,0.0,12.848336093584344,0.0,False,4.317638357940303
DischargeBias+QP,326,56,75.48098280271483,6.520236017770742e-10,0.07618078609752692,0.06958082226254522,-0.156433598249347,0.0,27.729446568238792,68.18376002159937,4.396542053654166,0.0,0.0,0.7227055343176121,hard_qp_solution,0.0,0,0,0.0,-62.270553431761215,27.72944656823879,0.0,0.0,24.625988621892958,7.5,75.48098280271483,125.0,40,-100.0,100.0,-629.5537566201481,191.82773465031636,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.5223032893333052,-1.0,0.0,1.0,0.0,45.0,0.0,False,0.0
DischargeBias+QP,326,57,68.18376002159937,6.520236017770742e-10,0.07197382963221949,0.07454660922951849,-0.027273542463089544,0.0,72.72944656823879,49.044431977326,0.0,19.54445690584194,0.0,0.27270553431761213,hard_qp_solution,0.0,0,0,0.0,-17.270553431761208,72.72944656823879,0.0,0.0,45.684989662396845,7.5,68.18376002159937,125.0,39,-100.0,100.0,-660.2789051722132,164.0982880820776,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.07436830844745433,-1.0,0.0,1.0,0.0,44.99999999999999,0.0,False,0.0
DischargeBias+QP,326,58,49.044431977326,6.520236017770742e-10,0.07584049671413612,0.06966914592319343,-0.025759023120001542,0.0,68.69072832000411,30.967924524693338,0.0,40.000000014575974,0.0,0.31309271679995887,hard_qp_solution,0.0,0,0,0.0,27.729446568238785,91.36884151383879,0.0,0.0,21.190728305428138,7.5,49.044431977326,125.0,38,-100.0,91.36884151383879,-740.8655495691538,91.36884151383879,-191.3688415138388,3.7999999999999996e-08,0,0,0.0,0,1.0,0.09802704931317925,-1.0,0.0,1.0,0.0,4.038718248234673,0.0,False,0.0
DischargeBias+QP,326,59,30.967924524693338,6.520236017770742e-10,0.0761024265517906,0.06447394363819801,-0.7334470004098648,0.0,22.678113193834683,25.0,23.448912212930118,0.0,0.0,0.7732188680616532,hard_qp_solution,0.0,0,0,0.0,-100.0,22.678113193834683,0.0,0.0,38.6270254067648,7.5,30.967924524693338,125.0,37,-100.0,22.678113193834683,-816.9771598960281,22.678113193834683,-122.67811319383469,3.7999999999999996e-08,0,0,0.0,0,1.0,0.5978674179265442,-1.0,0.0,1.0,0.0,46.01261512616943,1.012615126169429,False,0.0
DischargeBias+QP,326,60,25.0,6.520236017770742e-10,0.07824803458018532,0.06427451056871669,-3.6688426432466574,0.0,0.0,25.0,118.8107075266937,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-22.321886806165317,0.0,0.0,0.0,111.3107075266937,7.5,25.0,125.0,36,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,22.678113193834683,0.0,False,-0.0
DischargeBias+QP,326,61,25.0,6.520236017770742e-10,0.08054082462546723,0.06518845768745583,-3.6611573798286674,0.0,0.0,25.0,116.7895635854886,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,109.2895635854886,7.5,25.0,125.0,35,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,62,25.0,6.520236017770742e-10,0.08361955931640391,0.06400081217998335,-4.180949028435171,0.0,0.0,25.0,135.3458523887969,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,127.84585238879691,7.5,25.0,125.0,34,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,63,25.0,6.520236017770742e-10,0.07465930897073966,0.06436345803045167,-4.131651360740368,0.0,0.0,25.0,134.01382276728208,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,126.5138227672821,7.5,25.0,125.0,33,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,64,25.0,6.520236017770742e-10,0.0732389164526247,0.0787855833220821,-6.965095799674233,0.0,0.0,25.0,186.8094925753272,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,179.3094925753272,7.5,25.0,125.0,32,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,65,25.0,6.520236017770742e-10,0.0800017414092941,0.07220890814467261,-7.307373458515644,0.0,0.0,25.0,211.844448314619,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,204.344448314619,7.5,25.0,125.0,31,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,326,66,25.0,6.520236017770742e-10,0.07890016940902117,0.08016813062245035,-7.563010139769012,0.0,0.0,25.0,198.77464614315693,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,191.27464614315693,7.5,25.0,125.0,30,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
