region,datetime,units,load_data,scenario,measures
CAMX,2023-04-10 01:00:00,kWh,75.91058781988359,baseline,hvac_dr_ee
CAMX,2023-04-10 02:00:00,kWh,79.83407995763471,baseline,hvac_dr_ee
CAMX,2023-04-10 03:00:00,kWh,75.8779918440411,baseline,hvac_dr_ee
CAMX,2023-04-10 04:00:00,kWh,102.7092677220918,baseline,hvac_dr_ee
CAMX,2023-04-10 05:00:00,kWh,129.79169857403858,baseline,hvac_dr_ee
CAMX,2023-04-10 06:00:00,kWh,146.16439050670684,baseline,hvac_dr_ee
CAMX,2023-04-10 07:00:00,kWh,163.14246687241743,baseline,hvac_dr_ee
CAMX,2023-04-10 08:00:00,kWh,156.73287241703983,baseline,hvac_dr_ee
CAMX,2023-04-10 09:00:00,kWh,156.96340562218816,baseline,hvac_dr_ee
CAMX,2023-04-10 10:00:00,kWh,159.33598045984792,baseline,hvac_dr_ee
CAMX,2023-04-10 11:00:00,kWh,161.1736915659055,baseline,hvac_dr_ee
CAMX,2023-04-10 12:00:00,kWh,163.5011037914315,baseline,hvac_dr_ee
CAMX,2023-04-10 13:00:00,kWh,161.7084131285907,baseline,hvac_dr_ee
CAMX,2023-04-10 14:00:00,kWh,164.0192953365447,baseline,hvac_dr_ee
CAMX,2023-04-10 15:00:00,kWh,171.71239184031188,baseline,hvac_dr_ee
CAMX,2023-04-10 16:00:00,kWh,150.14753744066223,baseline,hvac_dr_ee
CAMX,2023-04-10 17:00:00,kWh,122.20469742223229,baseline,hvac_dr_ee
CAMX,2023-04-10 18:00:00,kWh,118.52978964300105,baseline,hvac_dr_ee
CAMX,2023-04-10 19:00:00,kWh,115.6547648752549,baseline,hvac_dr_ee
CAMX,2023-04-10 20:00:00,kWh,113.85839362049347,baseline,hvac_dr_ee
CAMX,2023-04-10 21:00:00,kWh,88.8760936938946,baseline,hvac_dr_ee
CAMX,2023-04-10 22:00:00,kWh,91.28074153964894,baseline,hvac_dr_ee
CAMX,2023-04-10 23:00:00,kWh,80.48366315724724,baseline,hvac_dr_ee
CAMX,2023-04-11 00:00:00,kWh,89.04656743454369,baseline,hvac_dr_ee
CAMX,2023-04-11 01:00:00,kWh,87.94069640415063,baseline,hvac_dr_ee
CAMX,2023-04-11 02:00:00,kWh,80.57835473845867,baseline,hvac_dr_ee
CAMX,2023-04-11 03:00:00,kWh,87.37100792621337,baseline,hvac_dr_ee
CAMX,2023-04-11 04:00:00,kWh,112.1535800363101,baseline,hvac_dr_ee
CAMX,2023-04-11 05:00:00,kWh,130.84450908749383,baseline,hvac_dr_ee
CAMX,2023-04-11 06:00:00,kWh,145.96264393919816,baseline,hvac_dr_ee
CAMX,2023-04-11 07:00:00,kWh,161.98358020127145,baseline,hvac_dr_ee
CAMX,2023-04-11 08:00:00,kWh,154.75183902285477,baseline,hvac_dr_ee
CAMX,2023-04-11 09:00:00,kWh,153.04570275698913,baseline,hvac_dr_ee
CAMX,2023-04-11 10:00:00,kWh,155.67745196884746,baseline,hvac_dr_ee
CAMX,2023-04-11 11:00:00,kWh,158.63498501588,baseline,hvac_dr_ee
CAMX,2023-04-11 12:00:00,kWh,157.21673022407649,baseline,hvac_dr_ee
CAMX,2023-04-11 13:00:00,kWh,157.40842857090917,baseline,hvac_dr_ee
CAMX,2023-04-11 14:00:00,kWh,159.4087449142188,baseline,hvac_dr_ee
CAMX,2023-04-11 15:00:00,kWh,167.40706265083156,baseline,hvac_dr_ee
CAMX,2023-04-11 16:00:00,kWh,146.43740365927906,baseline,hvac_dr_ee
CAMX,2023-04-11 17:00:00,kWh,120.56259060393779,baseline,hvac_dr_ee
CAMX,2023-04-11 18:00:00,kWh,119.63339231749109,baseline,hvac_dr_ee
CAMX,2023-04-11 19:00:00,kWh,115.99656850651549,baseline,hvac_dr_ee
CAMX,2023-04-11 20:00:00,kWh,114.45007226157573,baseline,hvac_dr_ee
CAMX,2023-04-11 21:00:00,kWh,91.00964529933269,baseline,hvac_dr_ee
CAMX,2023-04-11 22:00:00,kWh,90.97863300017704,baseline,hvac_dr_ee
CAMX,2023-04-11 23:00:00,kWh,81.67561267478351,baseline,hvac_dr_ee
CAMX,2023-04-12 00:00:00,kWh,89.89931054400978,baseline,hvac_dr_ee
CAMX,2023-04-12 01:00:00,kWh,88.84074243412626,baseline,hvac_dr_ee
CAMX,2023-04-12 02:00:00,kWh,81.62776836162621,baseline,hvac_dr_ee
CAMX,2023-04-12 03:00:00,kWh,88.1323554761884,baseline,hvac_dr_ee
CAMX,2023-04-12 04:00:00,kWh,107.29936152299013,baseline,hvac_dr_ee
CAMX,2023-04-12 05:00:00,kWh,130.62637103093044,baseline,hvac_dr_ee
CAMX,2023-04-12 06:00:00,kWh,147.38045328733025,baseline,hvac_dr_ee
CAMX,2023-04-12 07:00:00,kWh,161.9847267335362,baseline,hvac_dr_ee
CAMX,2023-04-12 08:00:00,kWh,155.01705911820827,baseline,hvac_dr_ee
CAMX,2023-04-12 09:00:00,kWh,155.30079484704268,baseline,hvac_dr_ee
CAMX,2023-04-12 10:00:00,kWh,159.0546948030521,baseline,hvac_dr_ee
CAMX,2023-04-12 11:00:00,kWh,160.1240230808585,baseline,hvac_dr_ee
CAMX,2023-04-12 12:00:00,kWh,162.48500976280422,baseline,hvac_dr_ee
CAMX,2023-04-12 13:00:00,kWh,160.26431717691625,baseline,hvac_dr_ee
CAMX,2023-04-12 14:00:00,kWh,163.16769709773322,baseline,hvac_dr_ee
CAMX,2023-04-12 15:00:00,kWh,170.41809398490244,baseline,hvac_dr_ee
CAMX,2023-04-12 16:00:00,kWh,146.67001087011332,baseline,hvac_dr_ee
CAMX,2023-04-12 17:00:00,kWh,119.68758583071286,baseline,hvac_dr_ee
CAMX,2023-04-12 18:00:00,kWh,117.68022893609619,baseline,hvac_dr_ee
CAMX,2023-04-12 19:00:00,kWh,111.85038322011751,baseline,hvac_dr_ee
CAMX,2023-04-12 20:00:00,kWh,110.09781686542844,baseline,hvac_dr_ee
CAMX,2023-04-12 21:00:00,kWh,90.9065858370011,baseline,hvac_dr_ee
CAMX,2023-04-12 22:00:00,kWh,91.73395216747456,baseline,hvac_dr_ee
CAMX,2023-04-12 23:00:00,kWh,81.8600839200399,baseline,hvac_dr_ee
CAMX,2023-04-13 00:00:00,kWh,90.19617446042164,baseline,hvac_dr_ee
CAMX,2023-04-13 01:00:00,kWh,89.03606278643007,baseline,hvac_dr_ee
CAMX,2023-04-13 02:00:00,kWh,82.03262342838707,baseline,hvac_dr_ee
CAMX,2023-04-13 03:00:00,kWh,88.97327852640436,baseline,hvac_dr_ee
CAMX,2023-04-13 04:00:00,kWh,115.26630622143757,baseline,hvac_dr_ee
CAMX,2023-04-13 05:00:00,kWh,132.74284102562999,baseline,hvac_dr_ee
CAMX,2023-04-13 06:00:00,kWh,148.9924420358891,baseline,hvac_dr_ee
CAMX,2023-04-13 07:00:00,kWh,165.65824831940296,baseline,hvac_dr_ee
CAMX,2023-04-13 08:00:00,kWh,154.9286990605386,baseline,hvac_dr_ee
CAMX,2023-04-13 09:00:00,kWh,153.79955069941013,baseline,hvac_dr_ee
CAMX,2023-04-13 10:00:00,kWh,154.87899246763368,baseline,hvac_dr_ee
CAMX,2023-04-13 11:00:00,kWh,157.61076138005978,baseline,hvac_dr_ee
CAMX,2023-04-13 12:00:00,kWh,158.2275034223132,baseline,hvac_dr_ee
CAMX,2023-04-13 13:00:00,kWh,159.8864809570467,baseline,hvac_dr_ee
CAMX,2023-04-13 14:00:00,kWh,162.1667370884506,baseline,hvac_dr_ee
CAMX,2023-04-13 15:00:00,kWh,169.29168862597055,baseline,hvac_dr_ee
CAMX,2023-04-13 16:00:00,kWh,149.29030811158879,baseline,hvac_dr_ee
CAMX,2023-04-13 17:00:00,kWh,124.26518704866758,baseline,hvac_dr_ee
CAMX,2023-04-13 18:00:00,kWh,121.35670156991354,baseline,hvac_dr_ee
CAMX,2023-04-13 19:00:00,kWh,113.84804061598226,baseline,hvac_dr_ee
CAMX,2023-04-13 20:00:00,kWh,110.75546194802152,baseline,hvac_dr_ee
CAMX,2023-04-13 21:00:00,kWh,91.61199775210899,baseline,hvac_dr_ee
CAMX,2023-04-13 22:00:00,kWh,91.5942314677973,baseline,hvac_dr_ee
CAMX,2023-04-13 23:00:00,kWh,82.54808198376148,baseline,hvac_dr_ee
CAMX,2023-04-14 00:00:00,kWh,90.07504201227077,baseline,hvac_dr_ee
CAMX,2023-04-14 01:00:00,kWh,89.33811518851759,baseline,hvac_dr_ee
CAMX,2023-04-14 02:00:00,kWh,82.0871120348281,baseline,hvac_dr_ee
CAMX,2023-04-14 03:00:00,kWh,89.26863782880766,baseline,hvac_dr_ee
CAMX,2023-04-14 04:00:00,kWh,98.7811115190019,baseline,hvac_dr_ee
CAMX,2023-04-14 05:00:00,kWh,130.42121481393454,baseline,hvac_dr_ee
CAMX,2023-04-14 06:00:00,kWh,148.2150480265032,baseline,hvac_dr_ee
CAMX,2023-04-14 07:00:00,kWh,167.5835389782752,baseline,hvac_dr_ee
CAMX,2023-04-14 08:00:00,kWh,159.79914881970888,baseline,hvac_dr_ee
CAMX,2023-04-14 09:00:00,kWh,157.988745637725,baseline,hvac_dr_ee
CAMX,2023-04-14 10:00:00,kWh,161.09368504954358,baseline,hvac_dr_ee
CAMX,2023-04-14 11:00:00,kWh,161.88521668137267,baseline,hvac_dr_ee
CAMX,2023-04-14 12:00:00,kWh,166.09702972781798,baseline,hvac_dr_ee
CAMX,2023-04-14 13:00:00,kWh,163.80225261499578,baseline,hvac_dr_ee
CAMX,2023-04-14 14:00:00,kWh,166.92809415981785,baseline,hvac_dr_ee
CAMX,2023-04-14 15:00:00,kWh,173.97991144192036,baseline,hvac_dr_ee
CAMX,2023-04-14 16:00:00,kWh,151.5959284632928,baseline,hvac_dr_ee
CAMX,2023-04-14 17:00:00,kWh,126.41576665947468,baseline,hvac_dr_ee
CAMX,2023-04-14 18:00:00,kWh,122.14314920615638,baseline,hvac_dr_ee
CAMX,2023-04-14 19:00:00,kWh,117.79504041813256,baseline,hvac_dr_ee
CAMX,2023-04-14 20:00:00,kWh,116.900358219784,baseline,hvac_dr_ee
CAMX,2023-04-14 21:00:00,kWh,94.02902771418475,baseline,hvac_dr_ee
CAMX,2023-04-14 22:00:00,kWh,93.66679943317627,baseline,hvac_dr_ee
CAMX,2023-04-14 23:00:00,kWh,84.56608101172867,baseline,hvac_dr_ee
CAMX,2023-04-15 00:00:00,kWh,87.8553028660468,baseline,hvac_dr_ee
CAMX,2023-04-15 01:00:00,kWh,84.82729098618564,baseline,hvac_dr_ee
CAMX,2023-04-15 02:00:00,kWh,77.97422409197108,baseline,hvac_dr_ee
CAMX,2023-04-15 03:00:00,kWh,84.91815142963273,baseline,hvac_dr_ee
CAMX,2023-04-15 04:00:00,kWh,85.97740569569633,baseline,hvac_dr_ee
CAMX,2023-04-15 05:00:00,kWh,120.47720713189823,baseline,hvac_dr_ee
CAMX,2023-04-15 06:00:00,kWh,113.63384238541768,baseline,hvac_dr_ee
CAMX,2023-04-15 07:00:00,kWh,119.32037968688297,baseline,hvac_dr_ee
CAMX,2023-04-15 08:00:00,kWh,123.06334878097044,baseline,hvac_dr_ee
CAMX,2023-04-15 09:00:00,kWh,124.10778262356888,baseline,hvac_dr_ee
CAMX,2023-04-15 10:00:00,kWh,126.07651173703086,baseline,hvac_dr_ee
CAMX,2023-04-15 11:00:00,kWh,116.81519343691866,baseline,hvac_dr_ee
CAMX,2023-04-15 12:00:00,kWh,114.41270429661715,baseline,hvac_dr_ee
CAMX,2023-04-15 13:00:00,kWh,114.23343954821618,baseline,hvac_dr_ee
CAMX,2023-04-15 14:00:00,kWh,114.74749068791883,baseline,hvac_dr_ee
CAMX,2023-04-15 15:00:00,kWh,117.47485344913736,baseline,hvac_dr_ee
CAMX,2023-04-15 16:00:00,kWh,111.83386330864246,baseline,hvac_dr_ee
CAMX,2023-04-15 17:00:00,kWh,99.26698010211564,baseline,hvac_dr_ee
CAMX,2023-04-15 18:00:00,kWh,93.47797320216324,baseline,hvac_dr_ee
CAMX,2023-04-15 19:00:00,kWh,84.14586538672826,baseline,hvac_dr_ee
CAMX,2023-04-15 20:00:00,kWh,87.52131293331088,baseline,hvac_dr_ee
CAMX,2023-04-15 21:00:00,kWh,84.65986026711761,baseline,hvac_dr_ee
CAMX,2023-04-15 22:00:00,kWh,77.7813640041029,baseline,hvac_dr_ee
CAMX,2023-04-15 23:00:00,kWh,84.03188977862709,baseline,hvac_dr_ee
CAMX,2023-04-16 00:00:00,kWh,83.59378200060763,baseline,hvac_dr_ee
CAMX,2023-04-16 01:00:00,kWh,75.63019732229715,baseline,hvac_dr_ee
CAMX,2023-04-16 02:00:00,kWh,82.17952297944754,baseline,hvac_dr_ee
CAMX,2023-04-16 03:00:00,kWh,84.25459122915751,baseline,hvac_dr_ee
CAMX,2023-04-16 04:00:00,kWh,75.14854434534053,baseline,hvac_dr_ee
CAMX,2023-04-16 05:00:00,kWh,83.20249990148147,baseline,hvac_dr_ee
CAMX,2023-04-16 06:00:00,kWh,84.37663505752522,baseline,hvac_dr_ee
CAMX,2023-04-16 07:00:00,kWh,76.76711373004672,baseline,hvac_dr_ee
CAMX,2023-04-16 08:00:00,kWh,87.79722417585211,baseline,hvac_dr_ee
CAMX,2023-04-16 09:00:00,kWh,87.26975057036424,baseline,hvac_dr_ee
CAMX,2023-04-16 10:00:00,kWh,82.03460951804061,baseline,hvac_dr_ee
CAMX,2023-04-16 11:00:00,kWh,92.59131629438448,baseline,hvac_dr_ee
CAMX,2023-04-16 12:00:00,kWh,93.66689157294238,baseline,hvac_dr_ee
CAMX,2023-04-16 13:00:00,kWh,89.09658784003267,baseline,hvac_dr_ee
CAMX,2023-04-16 14:00:00,kWh,96.30947170210716,baseline,hvac_dr_ee
CAMX,2023-04-16 15:00:00,kWh,96.33155675546702,baseline,hvac_dr_ee
CAMX,2023-04-16 16:00:00,kWh,88.99301488352596,baseline,hvac_dr_ee
CAMX,2023-04-16 17:00:00,kWh,95.98514241032865,baseline,hvac_dr_ee
CAMX,2023-04-16 18:00:00,kWh,93.04145655350169,baseline,hvac_dr_ee
CAMX,2023-04-16 19:00:00,kWh,80.26907581603942,baseline,hvac_dr_ee
CAMX,2023-04-16 20:00:00,kWh,82.15435818684907,baseline,hvac_dr_ee
CAMX,2023-04-16 21:00:00,kWh,81.89320093528798,baseline,hvac_dr_ee
CAMX,2023-04-16 22:00:00,kWh,75.61494150680552,baseline,hvac_dr_ee
CAMX,2023-04-16 23:00:00,kWh,79.04160335836367,baseline,hvac_dr_ee
CAMX,2023-04-17 00:00:00,kWh,82.05473561152256,baseline,hvac_dr_ee
CAMX,2023-04-17 01:00:00,kWh,77.32053625451124,baseline,hvac_dr_ee
CAMX,2023-04-17 02:00:00,kWh,78.74542566360093,baseline,hvac_dr_ee
CAMX,2023-04-17 03:00:00,kWh,81.20268336567968,baseline,hvac_dr_ee
CAMX,2023-04-17 04:00:00,kWh,92.47236129619546,baseline,hvac_dr_ee
CAMX,2023-04-17 05:00:00,kWh,128.1154727796157,baseline,hvac_dr_ee
CAMX,2023-04-17 06:00:00,kWh,144.58681023039668,baseline,hvac_dr_ee
CAMX,2023-04-17 07:00:00,kWh,162.87692559368912,baseline,hvac_dr_ee
CAMX,2023-04-17 08:00:00,kWh,156.53031819797584,baseline,hvac_dr_ee
CAMX,2023-04-17 09:00:00,kWh,157.0068959549086,baseline,hvac_dr_ee
CAMX,2023-04-17 10:00:00,kWh,159.44447392700977,baseline,hvac_dr_ee
CAMX,2023-04-17 11:00:00,kWh,160.8009690000336,baseline,hvac_dr_ee
CAMX,2023-04-17 12:00:00,kWh,161.75999994716895,baseline,hvac_dr_ee
CAMX,2023-04-17 13:00:00,kWh,159.6676376818886,baseline,hvac_dr_ee
CAMX,2023-04-17 14:00:00,kWh,160.5384524077697,baseline,hvac_dr_ee
CAMX,2023-04-17 15:00:00,kWh,163.43281768656814,baseline,hvac_dr_ee
CAMX,2023-04-17 16:00:00,kWh,144.0266525172657,baseline,hvac_dr_ee
CAMX,2023-04-17 17:00:00,kWh,121.57058861421751,baseline,hvac_dr_ee
CAMX,2023-04-17 18:00:00,kWh,121.361256621296,baseline,hvac_dr_ee
CAMX,2023-04-17 19:00:00,kWh,117.79981214752868,baseline,hvac_dr_ee
CAMX,2023-04-17 20:00:00,kWh,116.77055029257913,baseline,hvac_dr_ee
CAMX,2023-04-17 21:00:00,kWh,89.88914788274366,baseline,hvac_dr_ee
CAMX,2023-04-17 22:00:00,kWh,92.38682305962723,baseline,hvac_dr_ee
CAMX,2023-04-17 23:00:00,kWh,84.87315951097364,baseline,hvac_dr_ee
CAMX,2023-04-18 00:00:00,kWh,88.67517065483173,baseline,hvac_dr_ee
CAMX,2023-04-18 01:00:00,kWh,88.82717192426901,baseline,hvac_dr_ee
CAMX,2023-04-18 02:00:00,kWh,80.38069350872424,baseline,hvac_dr_ee
CAMX,2023-04-18 03:00:00,kWh,88.76763738109743,baseline,hvac_dr_ee
CAMX,2023-04-18 04:00:00,kWh,104.71117089648307,baseline,hvac_dr_ee
CAMX,2023-04-18 05:00:00,kWh,127.42494560803198,baseline,hvac_dr_ee
CAMX,2023-04-18 06:00:00,kWh,152.7711457963141,baseline,hvac_dr_ee
CAMX,2023-04-18 07:00:00,kWh,169.55603268060443,baseline,hvac_dr_ee
CAMX,2023-04-18 08:00:00,kWh,160.19445962284513,baseline,hvac_dr_ee
CAMX,2023-04-18 09:00:00,kWh,161.7407043812921,baseline,hvac_dr_ee
CAMX,2023-04-18 10:00:00,kWh,167.91313395396872,baseline,hvac_dr_ee
CAMX,2023-04-18 11:00:00,kWh,168.78612803140607,baseline,hvac_dr_ee
CAMX,2023-04-18 12:00:00,kWh,167.82472489618127,baseline,hvac_dr_ee
CAMX,2023-04-18 13:00:00,kWh,165.442843598852,baseline,hvac_dr_ee
CAMX,2023-04-18 14:00:00,kWh,171.3791545224561,baseline,hvac_dr_ee
CAMX,2023-04-18 15:00:00,kWh,183.40901785649626,baseline,hvac_dr_ee
CAMX,2023-04-18 16:00:00,kWh,159.03677046007448,baseline,hvac_dr_ee
CAMX,2023-04-18 17:00:00,kWh,131.11422174420233,baseline,hvac_dr_ee
CAMX,2023-04-18 18:00:00,kWh,126.01350194082238,baseline,hvac_dr_ee
CAMX,2023-04-18 19:00:00,kWh,117.43911682897195,baseline,hvac_dr_ee
CAMX,2023-04-18 20:00:00,kWh,116.43200636441213,baseline,hvac_dr_ee
CAMX,2023-04-18 21:00:00,kWh,94.38283361884092,baseline,hvac_dr_ee
CAMX,2023-04-18 22:00:00,kWh,93.24589515418043,baseline,hvac_dr_ee
CAMX,2023-04-18 23:00:00,kWh,84.61544986684098,baseline,hvac_dr_ee
CAMX,2023-04-19 00:00:00,kWh,94.5585084376719,baseline,hvac_dr_ee
CAMX,2023-04-19 01:00:00,kWh,93.03851403464913,baseline,hvac_dr_ee
CAMX,2023-04-19 02:00:00,kWh,82.36943314834825,baseline,hvac_dr_ee
CAMX,2023-04-19 03:00:00,kWh,92.05594191826118,baseline,hvac_dr_ee
CAMX,2023-04-19 04:00:00,kWh,96.35696769246165,baseline,hvac_dr_ee
CAMX,2023-04-19 05:00:00,kWh,125.43341538383203,baseline,hvac_dr_ee
CAMX,2023-04-19 06:00:00,kWh,150.15311105016733,baseline,hvac_dr_ee
CAMX,2023-04-19 07:00:00,kWh,168.05523760655825,baseline,hvac_dr_ee
CAMX,2023-04-19 08:00:00,kWh,159.08271972676383,baseline,hvac_dr_ee
CAMX,2023-04-19 09:00:00,kWh,157.95772135215063,baseline,hvac_dr_ee
CAMX,2023-04-19 10:00:00,kWh,161.88415299059068,baseline,hvac_dr_ee
CAMX,2023-04-19 11:00:00,kWh,161.85990767869643,baseline,hvac_dr_ee
CAMX,2023-04-19 12:00:00,kWh,166.19402410332987,baseline,hvac_dr_ee
CAMX,2023-04-19 13:00:00,kWh,164.85217965381997,baseline,hvac_dr_ee
CAMX,2023-04-19 14:00:00,kWh,168.46650739139776,baseline,hvac_dr_ee
CAMX,2023-04-19 15:00:00,kWh,182.09557751876267,baseline,hvac_dr_ee
CAMX,2023-04-19 16:00:00,kWh,152.3541646819856,baseline,hvac_dr_ee
CAMX,2023-04-19 17:00:00,kWh,123.26529961440879,baseline,hvac_dr_ee
CAMX,2023-04-19 18:00:00,kWh,122.03480331954535,baseline,hvac_dr_ee
CAMX,2023-04-19 19:00:00,kWh,117.70258457959224,baseline,hvac_dr_ee
CAMX,2023-04-19 20:00:00,kWh,116.59612477777637,baseline,hvac_dr_ee
CAMX,2023-04-19 21:00:00,kWh,95.60437609074921,baseline,hvac_dr_ee
CAMX,2023-04-19 22:00:00,kWh,93.69185348209034,baseline,hvac_dr_ee
CAMX,2023-04-19 23:00:00,kWh,85.10314608499951,baseline,hvac_dr_ee
CAMX,2023-04-20 00:00:00,kWh,94.710948480788,baseline,hvac_dr_ee
CAMX,2023-04-20 01:00:00,kWh,90.36682005253294,baseline,hvac_dr_ee
CAMX,2023-04-20 02:00:00,kWh,84.22479882465639,baseline,hvac_dr_ee
CAMX,2023-04-20 03:00:00,kWh,90.67914115463459,baseline,hvac_dr_ee
CAMX,2023-04-20 04:00:00,kWh,101.7918325620861,baseline,hvac_dr_ee
CAMX,2023-04-20 05:00:00,kWh,126.31359257811464,baseline,hvac_dr_ee
CAMX,2023-04-20 06:00:00,kWh,150.10928146363204,baseline,hvac_dr_ee
CAMX,2023-04-20 07:00:00,kWh,172.12800010717592,baseline,hvac_dr_ee
CAMX,2023-04-20 08:00:00,kWh,170.2836125500487,baseline,hvac_dr_ee
CAMX,2023-04-20 09:00:00,kWh,171.58681830612338,baseline,hvac_dr_ee
CAMX,2023-04-20 10:00:00,kWh,171.66679917548885,baseline,hvac_dr_ee
CAMX,2023-04-20 11:00:00,kWh,168.4171856482569,baseline,hvac_dr_ee
CAMX,2023-04-20 12:00:00,kWh,176.0043325477403,baseline,hvac_dr_ee
CAMX,2023-04-20 13:00:00,kWh,175.62906220257597,baseline,hvac_dr_ee
CAMX,2023-04-20 14:00:00,kWh,182.0304600077131,baseline,hvac_dr_ee
CAMX,2023-04-20 15:00:00,kWh,190.6116545289284,baseline,hvac_dr_ee
CAMX,2023-04-20 16:00:00,kWh,152.94994461076197,baseline,hvac_dr_ee
CAMX,2023-04-20 17:00:00,kWh,122.67387282446957,baseline,hvac_dr_ee
CAMX,2023-04-20 18:00:00,kWh,120.0723914177952,baseline,hvac_dr_ee
CAMX,2023-04-20 19:00:00,kWh,117.20945295291037,baseline,hvac_dr_ee
CAMX,2023-04-20 20:00:00,kWh,116.57748990879455,baseline,hvac_dr_ee
CAMX,2023-04-20 21:00:00,kWh,96.36150985545814,baseline,hvac_dr_ee
CAMX,2023-04-20 22:00:00,kWh,94.47596003090368,baseline,hvac_dr_ee
CAMX,2023-04-20 23:00:00,kWh,85.70666322760606,baseline,hvac_dr_ee
CAMX,2023-04-21 00:00:00,kWh,96.26921332857364,baseline,hvac_dr_ee
CAMX,2023-04-21 01:00:00,kWh,90.40259369001792,baseline,hvac_dr_ee
CAMX,2023-04-21 02:00:00,kWh,86.23790859239936,baseline,hvac_dr_ee
CAMX,2023-04-21 03:00:00,kWh,91.31186988292949,baseline,hvac_dr_ee
CAMX,2023-04-21 04:00:00,kWh,94.81422991514064,baseline,hvac_dr_ee
CAMX,2023-04-21 05:00:00,kWh,125.44362430232609,baseline,hvac_dr_ee
CAMX,2023-04-21 06:00:00,kWh,148.22000178836717,baseline,hvac_dr_ee
CAMX,2023-04-21 07:00:00,kWh,166.0969109380776,baseline,hvac_dr_ee
CAMX,2023-04-21 08:00:00,kWh,157.7385366344811,baseline,hvac_dr_ee
CAMX,2023-04-21 09:00:00,kWh,157.1961362888486,baseline,hvac_dr_ee
CAMX,2023-04-21 10:00:00,kWh,159.74278101619905,baseline,hvac_dr_ee
CAMX,2023-04-21 11:00:00,kWh,163.07025009225086,baseline,hvac_dr_ee
CAMX,2023-04-21 12:00:00,kWh,167.74413345606055,baseline,hvac_dr_ee
CAMX,2023-04-21 13:00:00,kWh,165.33146201441258,baseline,hvac_dr_ee
CAMX,2023-04-21 14:00:00,kWh,168.25774456948636,baseline,hvac_dr_ee
CAMX,2023-04-21 15:00:00,kWh,173.12632243454598,baseline,hvac_dr_ee
CAMX,2023-04-21 16:00:00,kWh,146.93877413641425,baseline,hvac_dr_ee
CAMX,2023-04-21 17:00:00,kWh,121.11002474377159,baseline,hvac_dr_ee
CAMX,2023-04-21 18:00:00,kWh,120.33655339656761,baseline,hvac_dr_ee
CAMX,2023-04-21 19:00:00,kWh,118.11439796442266,baseline,hvac_dr_ee
CAMX,2023-04-21 20:00:00,kWh,116.33860530229029,baseline,hvac_dr_ee
CAMX,2023-04-21 21:00:00,kWh,95.31297088455587,baseline,hvac_dr_ee
CAMX,2023-04-21 22:00:00,kWh,92.77972168172595,baseline,hvac_dr_ee
CAMX,2023-04-21 23:00:00,kWh,86.91736943375214,baseline,hvac_dr_ee
CAMX,2023-04-22 00:00:00,kWh,88.61067703895674,baseline,hvac_dr_ee
CAMX,2023-04-22 01:00:00,kWh,88.3256202162319,baseline,hvac_dr_ee
CAMX,2023-04-22 02:00:00,kWh,78.81121998593431,baseline,hvac_dr_ee
CAMX,2023-04-22 03:00:00,kWh,87.56319012985713,baseline,hvac_dr_ee
CAMX,2023-04-22 04:00:00,kWh,99.16969458417628,baseline,hvac_dr_ee
CAMX,2023-04-22 05:00:00,kWh,120.72180485414617,baseline,hvac_dr_ee
CAMX,2023-04-22 06:00:00,kWh,114.9431381600067,baseline,hvac_dr_ee
CAMX,2023-04-22 07:00:00,kWh,120.63711819923084,baseline,hvac_dr_ee
CAMX,2023-04-22 08:00:00,kWh,121.2936789037374,baseline,hvac_dr_ee
CAMX,2023-04-22 09:00:00,kWh,120.39100980239867,baseline,hvac_dr_ee
CAMX,2023-04-22 10:00:00,kWh,123.1166279086084,baseline,hvac_dr_ee
CAMX,2023-04-22 11:00:00,kWh,115.97888437400505,baseline,hvac_dr_ee
CAMX,2023-04-22 12:00:00,kWh,113.2867936600316,baseline,hvac_dr_ee
CAMX,2023-04-22 13:00:00,kWh,111.95167491896919,baseline,hvac_dr_ee
CAMX,2023-04-22 14:00:00,kWh,111.78904373911243,baseline,hvac_dr_ee
CAMX,2023-04-22 15:00:00,kWh,113.55668975023494,baseline,hvac_dr_ee
CAMX,2023-04-22 16:00:00,kWh,107.9759622016473,baseline,hvac_dr_ee
CAMX,2023-04-22 17:00:00,kWh,97.17204721708141,baseline,hvac_dr_ee
CAMX,2023-04-22 18:00:00,kWh,93.42896072396321,baseline,hvac_dr_ee
CAMX,2023-04-22 19:00:00,kWh,82.36519113184481,baseline,hvac_dr_ee
CAMX,2023-04-22 20:00:00,kWh,86.68622759520483,baseline,hvac_dr_ee
CAMX,2023-04-22 21:00:00,kWh,84.6824887418705,baseline,hvac_dr_ee
CAMX,2023-04-22 22:00:00,kWh,77.78946520963454,baseline,hvac_dr_ee
CAMX,2023-04-22 23:00:00,kWh,83.58877599484191,baseline,hvac_dr_ee
CAMX,2023-04-23 00:00:00,kWh,82.66873733393854,baseline,hvac_dr_ee
CAMX,2023-04-23 01:00:00,kWh,75.54118477507043,baseline,hvac_dr_ee
CAMX,2023-04-23 02:00:00,kWh,81.94829971987214,baseline,hvac_dr_ee
CAMX,2023-04-23 03:00:00,kWh,82.88789141619041,baseline,hvac_dr_ee
CAMX,2023-04-23 04:00:00,kWh,75.30307983100742,baseline,hvac_dr_ee
CAMX,2023-04-23 05:00:00,kWh,82.493053577562,baseline,hvac_dr_ee
