controller,seed,day,peak_kw,peak_step,peak_time_hours,first_maximum_in_last_hour,near_maximum_in_last_hour,near_maximum_steps,p,soc,soc_before_kwh,power_lower_kw,power_upper_kw,battery_box_width_kw,collapsed_box,narrowed_box,forced_full_charge_box,executed_full_charge,terminal_envelope_narrows_physical_box
PPO-QP,20260807,306,240.97402437499235,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,307,222.87626183012404,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,308,211.4901710624468,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,309,234.74911960332588,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,310,233.6383203243991,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,311,234.5458128791917,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,312,232.9639278115932,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,313,239.00906887047503,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,314,215.92101590975312,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,315,211.22756641903624,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,316,236.2686244507616,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,317,237.36524038695688,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,318,236.87017658159584,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,319,239.8372915833472,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,320,237.51855485981065,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,321,220.94332029602884,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,322,215.30413944176465,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,323,238.52992491377512,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,324,233.4282812239548,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,325,237.9196071451536,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,326,231.75263072457548,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,327,234.1270519664164,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,328,219.7255970143554,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,329,214.06568241298768,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,330,234.545018733044,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,331,235.11292583245103,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,332,238.3283253183369,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,333,240.18793459383824,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,334,232.4455485275847,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,335,218.98115070272203,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,336,212.76041905425927,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,337,233.51603823191192,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,338,234.2439593217398,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,339,234.73028719168167,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,340,236.32717538203136,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,341,241.53995673982973,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,342,215.43740791081368,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,343,212.08854193627232,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,344,235.93928242771528,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,345,232.1638574780748,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,346,235.6524174294877,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,347,231.54672095026385,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,348,234.78074041031292,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,349,211.84635962927229,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,350,216.1501093794396,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,351,225.69503621108169,26,6.5,0,0,1,0.0,25.0,25.0,-45.0,0.0,45.0,False,True,False,False,False
PPO-QP,20260807,352,232.74446475683223,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,353,236.8021230125174,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,354,239.00249515732867,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,355,232.55159602869605,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,356,221.54862842429105,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,357,216.12692538421672,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,358,228.9240057936709,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,359,234.6153935098112,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,360,234.72661863355444,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,361,234.79733254839653,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,362,238.2406940599945,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,363,214.03357449637767,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,364,206.9904298424011,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,300,224.43009720441069,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,301,218.8373791490767,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,302,225.22454147232295,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,303,235.1655210122367,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,304,229.38825961585144,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,305,239.83693376555465,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,306,240.97402437499235,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,307,222.87626183012404,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,308,211.49017106123995,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,309,234.74911960332588,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,310,233.6383203243991,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,311,234.5458128779822,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,312,232.9639278115932,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,313,239.00906886926356,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,314,215.92101590854168,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,315,211.22756641901788,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,316,236.2686244507616,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,317,237.36524038695688,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,318,236.87017658159584,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,319,239.83729158214396,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,320,237.518554858602,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,321,220.94332029602884,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,322,215.30413944176465,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,323,238.52992491377512,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,324,233.4282812239548,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,325,237.9196071451536,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,326,231.75263072457548,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,327,234.1270519664164,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,328,219.7255970143554,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,329,214.06568241178343,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,330,234.545018733044,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,331,235.11292583245103,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,332,238.3283253183369,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,333,240.18793459383824,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,334,232.4455485275847,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,335,218.98115070272203,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,336,212.76041905304788,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,337,233.51603823191192,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,338,234.2439593217398,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,339,234.73028719048915,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,340,236.32717538203136,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,341,241.53995673982973,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,342,215.43740791081368,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,343,212.08854193627232,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,344,235.939282427725,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,345,232.1638574780748,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,346,235.6524174294877,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,347,231.54672095026385,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,348,234.78074041031292,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,349,211.84635962927229,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,350,216.1501093794396,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,351,225.69503621107677,26,6.5,0,0,1,0.0,25.0,25.0,-45.0,0.0,45.0,False,True,False,False,False
PPO-QP,20260808,352,232.74446475683223,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,353,236.8021230125174,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,354,239.00249515732867,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,355,232.5515960274857,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,356,221.54862842429105,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,357,216.12692538421672,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,358,228.9240057936709,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,359,234.6153935098112,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,360,234.72661863234424,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,361,234.79733254719795,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,362,238.2406940599945,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,363,214.03357449637767,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260808,364,206.9904298424011,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,300,224.43009720441069,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,301,218.8373791490767,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,302,225.22454147232295,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,303,235.1655210122367,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,304,229.38825961585144,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,305,239.83693376673463,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,306,240.97402437499235,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,307,222.87626183012404,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,308,211.4901710624434,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,309,234.74911960332588,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,310,233.6383203243991,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,311,234.54581287917568,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,312,232.9639278115932,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,313,239.009068870453,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,314,215.9210159097437,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,315,211.22756641901023,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,316,236.2686244507616,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,317,237.36524038695688,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,318,236.87017658159584,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,319,239.83729158334089,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,320,237.5185548597907,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,321,220.94332029602884,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,322,215.30413944176465,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,323,238.52992491377512,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,324,233.4282812239548,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,325,237.9196071451536,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,326,231.75263072457548,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,327,234.1270519664164,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,328,219.7255970143554,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,329,214.0656824129794,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,330,234.545018733044,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,331,235.11292583245103,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,332,238.3283253183369,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,333,240.18793459383824,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,334,232.4455485275847,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,335,218.98115070272203,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,336,212.76041905424387,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,337,233.51603823191192,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,338,234.2439593217398,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,339,234.730287191692,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,340,236.32717538203136,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,341,241.53995673982973,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,342,215.43740791081368,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,343,212.08854193627232,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,344,235.93928242770545,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,345,232.1638574780748,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,346,235.6524174294877,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,347,231.54672095026385,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,348,234.78074041031292,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,349,211.84635962927229,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,350,216.1501093794396,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,351,225.69503621107677,26,6.5,0,0,1,0.0,25.0,25.0,-45.0,0.0,45.0,False,True,False,False,False
PPO-QP,20260809,352,232.74446475683223,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,353,236.8021230125174,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,354,239.00249515732867,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,355,232.55159602868355,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,356,221.54862842429105,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,357,216.12692538421672,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,358,228.9240057936709,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,359,234.6153935098112,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,360,234.72661863354068,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,361,234.7973325483768,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,362,238.2406940599945,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,363,214.03357449637767,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260809,364,206.9904298424011,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP-no-penalty,20260805,300,224.43009720441069,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP-no-penalty,20260805,301,218.8373791490767,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP-no-penalty,20260805,302,225.22454147232295,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP-no-penalty,20260805,303,235.1655210122367,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP-no-penalty,20260805,304,229.38825961585144,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP-no-penalty,20260805,305,239.83693376675,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP-no-penalty,20260805,306,240.97402437499235,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP-no-penalty,20260805,307,222.87626183012404,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
