controller,step,samples,battery_power_mean_kw,soc_step_end_mean_kwh,ramp_mean_kw,ramp_max_kw,ramp_excess_mean_kw,ramp_violation_fraction,ramp_material_violation_fraction,import_excess_mean_kw,export_excess_mean_kw,time_hours,ramp_violation_threshold_kw,ramp_material_violation_threshold_kw
PPO-QP,16,325,7.961816893972009,33.92009216131159,2.287307733830906,66.61393342165366,0.0665044105281651,0.003076923076923077,0.003076923076923077,0.0,0.0,4.0,1e-09,1e-05
PPO-QP,17,325,8.197784150479785,31.76278054276427,1.9872084378461607,59.682682732210424,0.05432117293185021,0.006153846153846154,0.006153846153846154,0.0,0.0,4.25,1e-09,1e-05
PPO-QP,18,325,8.46292612732072,29.53569471978513,2.3289394303760087,51.994691436462695,0.031677729193822085,0.006153846153846154,0.006153846153846154,0.0,0.0,4.5,1e-09,1e-05
PPO-QP,19,325,6.830976415235661,27.738069347354696,3.9428841745310272,65.16652833080873,0.1822398457769583,0.018461538461538463,0.018461538461538463,0.0,0.0,4.75,1e-09,1e-05
PPO-QP,20,325,3.5404960601845317,26.805906969963157,3.6611155185159996,87.11671194637407,0.5778287084552304,0.027692307692307693,0.027692307692307693,0.0,0.0,5.0,1e-09,1e-05
PPO-QP,21,325,2.3857610102131788,26.178037227245525,1.625710931667912,57.3628391154281,0.07136234213290794,0.006153846153846154,0.006153846153846154,0.0,0.0,5.25,1e-09,1e-05
PPO-QP,22,325,1.6081035554176855,25.75428953527723,1.140621845806671,42.76907505235938,0.0,0.0,0.0,0.0,0.0,5.5,1e-09,1e-05
PPO-QP,23,325,1.0928140558845594,25.465601035357427,0.9251566853702586,52.39823450953191,0.022763798490867418,0.003076923076923077,0.003076923076923077,0.0,0.0,5.75,1e-09,1e-05
PPO-QP,24,325,0.5838503611790307,25.30938818246983,0.5425249825144596,38.57954133058196,0.0,0.0,0.0,0.0,0.0,6.0,1e-09,1e-05
PPO-QP,25,325,0.27048378268029005,25.236310104892205,0.47484468376741035,49.37440920016277,0.013459720615885457,0.003076923076923077,0.003076923076923077,0.0,0.0,6.25,1e-09,1e-05
PPO-QP,26,325,0.05020464935091076,25.21958231177533,0.22514388658632434,26.64552191751875,0.0,0.0,0.0,0.0,0.0,6.5,1e-09,1e-05
PPO-QP,27,325,0.13729601486774684,25.18213287164656,0.1320640220049394,27.770872577623397,0.0,0.0,0.0,0.0,0.0,6.75,1e-09,1e-05
PPO-QP,28,325,-0.42470156970025885,25.280107818624074,0.7145160890999555,26.584737553530097,0.0,0.0,0.0,0.0,0.0,7.0,1e-09,1e-05
PPO-QP,29,325,-0.8597309415097995,25.477507505835362,0.9026737827262454,21.87637538144799,0.0,0.0,0.0,0.0,0.0,7.25,1e-09,1e-05
PPO-QP,30,325,-0.3038721210626061,25.533653653271788,1.9411728799987142,22.091885658203356,0.0,0.0,0.0,0.0,0.0,7.5,1e-09,1e-05
PPO-QP,31,325,-1.472349858472738,25.87679381422221,2.125006270328834,23.677047062628873,0.0,0.0,0.0,0.0,0.0,7.75,1e-09,1e-05
PPO-QP,32,325,-5.778204451674256,27.246585641558106,5.250173558973633,42.03635309764925,0.0,0.0,0.0,0.0,0.0,8.0,1e-09,1e-05
PPO-QP,33,325,-6.980876334168289,28.899996086514,4.207752566447747,27.221817633620063,0.0,0.0,0.0,0.0,0.0,8.25,1e-09,1e-05
PPO-QP,34,325,-8.344206602919185,30.873790640498076,5.72386029225593,41.23177500706156,0.0,0.0,0.0,0.0,0.0,8.5,1e-09,1e-05
PPO-QP,35,325,-10.262212267513243,33.30895113585216,4.3303558720679405,27.885612819277934,0.0,0.0,0.0,0.0,0.0,8.75,1e-09,1e-05
PPO-QP,36,325,-18.321924928926432,37.650639050240166,11.122598706999254,45.0,0.0,0.0,0.0,0.0,0.8028853445114921,9.0,1e-09,1e-05
PPO-QP,37,325,-20.6347106063048,42.52966490338246,9.765062575971498,44.00000009732564,0.0,0.0,0.0,0.0,0.345109777855785,9.25,1e-09,1e-05
PPO-QP,38,325,-20.364797773680213,47.34323583711877,7.074029179780926,45.0,0.0,0.0,0.0,0.0,0.0,9.5,1e-09,1e-05
PPO-QP,39,325,-22.433492152166842,52.65126943352302,7.073054493382392,42.47509158514143,0.0,0.0,0.0,0.0,0.0,9.75,1e-09,1e-05
PPO-QP,40,325,-34.09525307355267,60.74213461962209,15.170346962611758,44.95894356631595,0.0,0.0,0.0,0.0,1.4311283231148766,10.0,1e-09,1e-05
PPO-QP,41,325,-36.27788887246887,69.35086872095721,11.77461389537775,45.0,0.0,0.0,0.0,0.0,1.2030079162841472,10.25,1e-09,1e-05
PPO-QP,42,325,-36.879101432929104,78.10841551684446,12.251926917853144,45.00000000000001,2.1862853408003083e-17,0.0,0.0,0.0,1.4434249065955476,10.5,1e-09,1e-05
PPO-QP,43,325,-35.1193547889751,86.4456087001762,12.458350458984258,62.4559736049685,0.07063767987781994,0.006153846153846154,0.006153846153846154,0.0,1.7033505577844859,10.75,1e-09,1e-05
PPO-QP,44,325,-32.85793992919557,94.23875624185183,15.246633802452,87.30983591943097,0.7458864702879733,0.027692307692307693,0.027692307692307693,0.0,4.043113080427081,11.0,1e-09,1e-05
PPO-QP,45,325,-34.004450022264535,102.29873345733108,16.260907127983558,87.24768650919663,0.8705635499489442,0.027692307692307693,0.027692307692307693,0.0,6.843733508765973,11.25,1e-09,1e-05
PPO-QP,46,325,-27.67299392306392,108.85239207124232,14.904454878113297,86.70421508330936,1.2970769372820021,0.055384615384615386,0.055384615384615386,0.0,11.171043167757439,11.5,1e-09,1e-05
PPO-QP,47,325,-27.96570613100628,115.48087855870237,12.130667304741449,70.7397784005086,0.204042208022785,0.015384615384615385,0.015384615384615385,0.0,13.906755219039265,11.75,1e-09,1e-05
PPO-QP,48,325,-20.09607518430944,120.22692883289395,13.77976094168425,81.01346633756368,0.27489302846510083,0.015384615384615385,0.015384615384615385,0.0,13.254378456919921,12.0,1e-09,1e-05
PPO-QP,49,325,-16.34957517939592,124.0728472779853,12.543770899251715,70.32674305286692,0.33956528522472973,0.018461538461538463,0.018461538461538463,0.0,15.644341917460487,12.25,1e-09,1e-05
PPO-QP,50,325,-16.12288090903218,127.86459298961165,12.07519161885326,71.93708948190529,0.3305804195946047,0.015384615384615385,0.015384615384615385,0.0,15.656063259188848,12.5,1e-09,1e-05
PPO-QP,51,325,-11.352913221371617,130.51129744679625,10.493913143204548,89.56875799492016,0.4978301648439213,0.015384615384615385,0.015384615384615385,0.0,17.121959828460767,12.75,1e-09,1e-05
PPO-QP,52,325,-0.6583633131894019,130.52377280996643,13.599682711299874,69.24829330893559,0.14614333091214385,0.006153846153846154,0.006153846153846154,0.0,13.065610313675032,13.0,1e-09,1e-05
PPO-QP,53,325,4.107252691918876,129.31640192978378,9.385549770316672,45.0,0.0,0.0,0.0,0.0,11.818163622872852,13.25,1e-09,1e-05
PPO-QP,54,325,5.190482409207501,127.81472159671483,9.668386829478834,66.93358067715515,0.1107474407560966,0.006153846153846154,0.006153846153846154,0.0,12.246233800420116,13.5,1e-09,1e-05
PPO-QP,55,325,5.8522462837797224,126.1428848490828,8.546156131044793,58.767049081219504,0.042360151019136934,0.003076923076923077,0.003076923076923077,0.0,13.143056858616278,13.75,1e-09,1e-05
PPO-QP,56,325,13.964886303622514,122.4125425301835,11.695942511064672,72.69285903985691,0.1468759037150226,0.009230769230769232,0.009230769230769232,0.0,4.37412095218768,14.0,1e-09,1e-05
PPO-QP,57,325,14.58617730467855,118.51717025715992,7.248638193093392,69.83467502369551,0.20055734185053123,0.015384615384615385,0.015384615384615385,0.0,3.8094399065204696,14.25,1e-09,1e-05
PPO-QP,58,325,15.525458587709878,114.3560355383584,8.494694960605218,46.35271596438604,0.007745683662496696,0.006153846153846154,0.006153846153846154,0.0,3.4348116806258484,14.5,1e-09,1e-05
PPO-QP,59,325,15.55891983685446,110.23351377977954,8.399115800257857,55.07033177472205,0.03355341147519539,0.006153846153846154,0.006153846153846154,0.0,2.5179805359797114,14.75,1e-09,1e-05
PPO-QP,60,325,24.449822941270156,103.78542815625319,14.455986412364302,62.35363151726783,0.16195308853385898,0.015384615384615385,0.015384615384615385,0.0,0.0,15.0,1e-09,1e-05
PPO-QP,61,325,27.132210388139217,96.64268096722913,8.424581442315281,73.99314979474114,0.46674440204092094,0.027692307692307693,0.027692307692307693,0.0,0.0,15.25,1e-09,1e-05
PPO-QP,62,325,24.800616111381405,90.09714374431799,6.586457911522841,91.9690347647092,0.4096540701386261,0.018461538461538463,0.018461538461538463,0.0,0.0,15.5,1e-09,1e-05
PPO-QP,63,325,25.45235675718983,83.39915512400489,8.258986624496822,93.13692639572317,0.42066936068422844,0.018461538461538463,0.018461538461538463,0.0,0.0,15.75,1e-09,1e-05
PPO-QP,64,325,24.067519385191687,77.0655973910597,7.995466377775121,99.70863981965422,1.212688830101005,0.046153846153846156,0.046153846153846156,0.0,0.0,16.0,1e-09,1e-05
PPO-QP,65,325,23.880092083085103,70.7813626323531,4.059106857515608,61.31198874466624,0.16795855108646587,0.015384615384615385,0.015384615384615385,0.0,0.0,16.25,1e-09,1e-05
PPO-QP,66,325,21.289023775566783,65.17898795457236,3.446649829071336,88.05920769477169,0.48480881044108687,0.021538461538461538,0.021538461538461538,0.0,0.0,16.5,1e-09,1e-05
PPO-QP,67,325,20.24717664075355,59.85078357542669,4.215167883545249,92.93192888105989,0.46231360840479224,0.018461538461538463,0.018461538461538463,0.0,0.0,16.75,1e-09,1e-05
PPO-QP,68,325,17.889890837555313,55.14291756554371,3.536750006971461,77.89550454869186,0.413849585068506,0.018461538461538463,0.018461538461538463,0.0,0.0,17.0,1e-09,1e-05
PPO-QP,69,325,16.3049676535412,50.8521366040855,3.8838213810888442,89.60175044975125,0.4294339126559549,0.024615384615384615,0.024615384615384615,0.0,0.0,17.25,1e-09,1e-05
PPO-QP,70,325,13.722824634281038,47.24086696348523,3.880849424469059,90.57343838846364,0.6636837979717,0.033846153846153845,0.033846153846153845,0.0,0.0,17.5,1e-09,1e-05
PPO-QP,71,325,12.36958098323669,43.98571407315979,2.5185534430443153,73.27817710823803,0.1629716259893465,0.015384615384615385,0.015384615384615385,0.0,0.0,17.75,1e-09,1e-05
PPO-QP,72,325,14.151696753960461,40.26158334843335,5.1504780409424065,64.3080627720151,0.16960125917444824,0.012307692307692308,0.012307692307692308,0.0,0.0,18.0,1e-09,1e-05
PPO-QP,73,325,11.322299552343557,37.28203083465873,3.2219087005657534,85.52655864435972,0.3647278364718064,0.021538461538461538,0.021538461538461538,0.0,0.0,18.25,1e-09,1e-05
PPO-QP,74,325,9.949672976166529,34.66369584093069,2.442470725431272,49.86574064461695,0.020611212958940847,0.006153846153846154,0.006153846153846154,0.0,0.0,18.5,1e-09,1e-05
PPO-QP,75,325,8.715850892255261,32.37005086928457,2.0378531676134473,76.10022093521982,0.13092225746408934,0.009230769230769232,0.009230769230769232,0.0,0.0,18.75,1e-09,1e-05
PPO-QP,76,325,8.054236899839731,30.250514843010958,1.4059988244246215,42.885709574864244,0.0,0.0,0.0,0.0,0.0,19.0,1e-09,1e-05
PPO-QP,77,325,7.289434894669151,28.332242502308553,1.3197836432998304,50.9785926150116,0.02328453478730169,0.006153846153846154,0.006153846153846154,0.0,0.0,19.25,1e-09,1e-05
PPO-QP,78,325,5.468979882596194,26.893037270046396,2.1577977698702595,58.985523073757065,0.12879088709642433,0.012307692307692308,0.012307692307692308,0.0,0.0,19.5,1e-09,1e-05
PPO-QP,79,325,3.5114393740389307,25.968974276878257,2.333616515811231,60.65544920307043,0.1715125988205195,0.018461538461538463,0.018461538461538463,0.0,0.0,19.75,1e-09,1e-05
PPO-QP,80,325,2.242074728315326,25.378954611532116,1.4005686359820202,62.17138300055228,0.11399534896744531,0.012307692307692308,0.012307692307692308,0.0,0.0,20.0,1e-09,1e-05
PPO-QP,81,325,0.8792056610934047,25.147584700718063,1.373550766426679,62.98137449913043,0.13527437580775017,0.012307692307692308,0.012307692307692308,0.0,0.0,20.25,1e-09,1e-05
PPO-QP,82,325,0.4670068455444429,25.024688162416894,0.41431659156001294,65.32042563975459,0.06252438658386028,0.003076923076923077,0.003076923076923077,0.0,0.0,20.5,1e-09,1e-05
PPO-QP,83,325,0.09381501718419658,25.0,0.3731918283602463,61.09587715668975,0.0495257758667377,0.003076923076923077,0.003076923076923077,0.0,0.0,20.75,1e-09,1e-05
PPO-QP,84,325,0.0,25.0,0.09381501718419658,30.489880584863887,0.0,0.0,0.0,0.0,0.0,21.0,1e-09,1e-05
PPO-QP,85,325,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,1e-09,1e-05
PPO-QP,86,325,-0.0033114721032701335,25.000786474624526,0.0033114721032701335,1.0762284335627934,0.0,0.0,0.0,0.0,0.0,21.5,1e-09,1e-05
PPO-QP,87,325,0.0029886035732013014,25.0,0.006300075676471436,2.0475245948532166,0.0,0.0,0.0,0.0,0.0,21.75,1e-09,1e-05
PPO-QP,88,325,0.0,25.0,0.0029886035732013014,0.971296161290423,0.0,0.0,0.0,0.0,0.0,22.0,1e-09,1e-05
PPO-QP,89,325,-0.0036703608413988006,25.000871710699833,0.0036703608413988006,1.0394062133804076,0.0,0.0,0.0,0.0,0.0,22.25,1e-09,1e-05
PPO-QP,90,325,-0.023362976782113666,25.006409483585053,0.021489290813275917,1.8860186900354212,0.0,0.0,0.0,0.0,0.0,22.5,1e-09,1e-05
PPO-QP,91,325,-21.025644279641877,30.0,21.002281302859764,21.127658308312572,0.0,0.0,0.0,0.0,0.0,22.75,1e-09,1e-05
PPO-QP,92,325,-100.0,53.75,78.97435572035812,82.91219953784886,33.97435572035812,1.0,1.0,0.0,0.0,23.0,1e-09,1e-05
PPO-QP,93,325,-100.0,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,1e-09,1e-05
PPO-QP,94,325,-100.0,101.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,1e-09,1e-05
PPO-QP,95,325,-100.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,1e-09,1e-05
PPO-QP-no-penalty,0,325,32.039801766548976,116.47762716466424,39.12113525838314,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-09,1e-05
PPO-QP-no-penalty,1,325,59.34470352215917,100.76018997900347,28.225957394336778,45.0,0.0,0.0,0.0,0.0,0.0,0.25,1e-09,1e-05
PPO-QP-no-penalty,2,325,64.00531117442395,83.83397626460382,7.969912886495604,24.44892527083759,0.0,0.0,0.0,0.0,0.0,0.5,1e-09,1e-05
PPO-QP-no-penalty,3,325,66.74561917946367,66.20749314290526,3.69435847184989,13.977322427439818,0.0,0.0,0.0,0.0,0.0,0.75,1e-09,1e-05
PPO-QP-no-penalty,4,325,53.03249403019906,52.21796034514744,17.707011815343595,55.00000000000002,0.5019985728047369,0.08923076923076922,0.08923076923076922,0.0,0.0,1.0,1e-09,1e-05
PPO-QP-no-penalty,5,325,13.356381420807072,48.69079137794357,42.39640470100437,93.95500490955894,11.84917532849894,0.5446153846153846,0.5384615384615384,0.0,0.0,1.25,1e-09,1e-05
PPO-QP-no-penalty,6,325,3.203967349457707,47.84572498251529,12.893567058750003,70.36437860183091,1.5195233450099965,0.12923076923076923,0.12923076923076923,0.0,0.0,1.5,1e-09,1e-05
PPO-QP-no-penalty,7,325,3.123158256272298,47.02375597866421,2.990277876651053,50.17111934092328,0.05197523993834354,0.012307692307692308,0.012307692307692308,0.0,0.0,1.75,1e-09,1e-05
PPO-QP-no-penalty,8,325,1.9532418486641756,46.50919496973029,1.2064700104729285,24.038958684510515,0.0,0.0,0.0,0.0,0.0,2.0,1e-09,1e-05
PPO-QP-no-penalty,9,325,2.1117683681898547,45.953165198423676,0.5448555710065208,9.927537054693483,0.0,0.0,0.0,0.0,0.0,2.25,1e-09,1e-05
PPO-QP-no-penalty,10,325,2.9282746915310764,45.17978661551441,1.1594286135363785,15.661752124597532,0.0,0.0,0.0,0.0,0.0,2.5,1e-09,1e-05
PPO-QP-no-penalty,11,325,6.576151932590637,43.442696438359285,3.9438372156603725,29.218542052110184,0.0,0.0,0.0,0.0,0.0,2.75,1e-09,1e-05
PPO-QP-no-penalty,12,325,4.769585281330218,42.17292722095686,1.8539613289695822,18.59598127251503,0.0,0.0,0.0,0.0,0.0,3.0,1e-09,1e-05
PPO-QP-no-penalty,13,325,5.729877469785369,40.65987860560594,1.3915354291587299,19.239975002407277,0.0,0.0,0.0,0.0,0.0,3.25,1e-09,1e-05
PPO-QP-no-penalty,14,325,8.189741090790703,38.50307780591305,2.5421033127057933,26.99713677738127,0.0,0.0,0.0,0.0,0.0,3.5,1e-09,1e-05
PPO-QP-no-penalty,15,325,11.580963208027029,35.45377468026618,3.6284950452037097,33.68724071059958,0.0,0.0,0.0,0.0,0.0,3.75,1e-09,1e-05
PPO-QP-no-penalty,16,325,9.284080480814662,33.00861339021104,2.538574456246867,75.23859312573597,0.1435796875194661,0.009230769230769232,0.009230769230769232,0.0,0.0,4.0,1e-09,1e-05
PPO-QP-no-penalty,17,325,8.747377756346168,30.7066718753831,2.3190435974611083,53.366398701453456,0.03488131115864372,0.006153846153846154,0.006153846153846154,0.0,0.0,4.25,1e-09,1e-05
PPO-QP-no-penalty,18,325,7.652356876004165,28.69289375011885,3.4057043039711865,60.06808579662407,0.14552155152771692,0.018461538461538463,0.018461538461538463,0.0,0.0,4.5,1e-09,1e-05
PPO-QP-no-penalty,19,325,5.487084106002962,27.248924248539122,3.5645021466475924,82.28870255842773,0.2761841278867601,0.027692307692307693,0.027692307692307693,0.0,0.0,4.75,1e-09,1e-05
PPO-QP-no-penalty,20,325,3.016160913642144,26.455061026635175,2.7136717992082002,74.25721248103905,0.28023292955919366,0.021538461538461538,0.021538461538461538,0.0,0.0,5.0,1e-09,1e-05
PPO-QP-no-penalty,21,325,2.025191888844089,25.922115792728835,1.2773736694152587,50.48120208319551,0.03711447556245555,0.009230769230769232,0.009230769230769232,0.0,0.0,5.25,1e-09,1e-05
PPO-QP-no-penalty,22,325,1.4065580096118222,25.551640395106062,0.9193021598872286,61.40235788338865,0.0927151768469297,0.006153846153846154,0.006153846153846154,0.0,0.0,5.5,1e-09,1e-05
PPO-QP-no-penalty,23,325,0.8805908961759136,25.319354489537588,0.874417843885926,58.30397488449968,0.08143998992934057,0.006153846153846154,0.006153846153846154,0.0,0.0,5.75,1e-09,1e-05
PPO-QP-no-penalty,24,325,0.37081266541779434,25.22030635950548,0.5511827042444869,53.90908584842582,0.02741257184131021,0.003076923076923077,0.003076923076923077,0.0,0.0,6.0,1e-09,1e-05
PPO-QP-no-penalty,25,325,0.23873734280366202,25.15636481732559,0.3025211065683824,33.91884207305862,0.0,0.0,0.0,0.0,0.0,6.25,1e-09,1e-05
PPO-QP-no-penalty,26,325,0.08693810548654148,25.1306699767487,0.15615218271748513,15.398265702293202,0.0,0.0,0.0,0.0,0.0,6.5,1e-09,1e-05
PPO-QP-no-penalty,27,325,0.1905931875775363,25.080063563631086,0.10886605032125568,24.945569891903165,0.0,0.0,0.0,0.0,0.0,6.75,1e-09,1e-05
PPO-QP-no-penalty,28,325,-0.1533676932749605,25.112546497935387,0.4489449517882963,21.62331809198561,0.0,0.0,0.0,0.0,0.0,7.0,1e-09,1e-05
PPO-QP-no-penalty,29,325,-0.6198505771673404,25.256994415183893,0.6333851145827174,20.842429610653667,0.0,0.0,0.0,0.0,0.0,7.25,1e-09,1e-05
PPO-QP-no-penalty,30,325,-0.24226251278414207,25.306029806169704,1.1766934834648857,21.872964564246892,0.0,0.0,0.0,0.0,0.0,7.5,1e-09,1e-05
PPO-QP-no-penalty,31,325,-0.8927461568078104,25.5152313740908,1.537379184534362,24.946968619411834,0.0,0.0,0.0,0.0,0.0,7.75,1e-09,1e-05
PPO-QP-no-penalty,32,325,-4.8619291318452955,26.666616304023176,4.795882663309995,40.47213367770636,0.0,0.0,0.0,0.0,0.0,8.0,1e-09,1e-05
PPO-QP-no-penalty,33,325,-5.820581185578265,28.04506357104516,3.9028200394823607,27.221817633519606,0.0,0.0,0.0,0.0,0.0,8.25,1e-09,1e-05
PPO-QP-no-penalty,34,325,-6.861980412781875,29.665334407319797,5.286476557778655,38.46253218704413,0.0,0.0,0.0,0.0,0.0,8.5,1e-09,1e-05
PPO-QP-no-penalty,35,325,-8.491972101453607,31.679166243949595,4.1067019116384005,29.165636757444283,0.0,0.0,0.0,0.0,0.0,8.75,1e-09,1e-05
PPO-QP-no-penalty,36,325,-16.651988203892106,35.62157311504465,11.190402114774024,45.0,0.0,0.0,0.0,0.0,0.8332136337306701,9.0,1e-09,1e-05
PPO-QP-no-penalty,37,325,-18.83568813170703,40.071576014576245,9.644017169243396,44.02662584345099,0.0,0.0,0.0,0.0,0.34511451470280596,9.25,1e-09,1e-05
PPO-QP-no-penalty,38,325,-18.489531572345587,44.44100163520133,7.198563658401854,45.0,0.0,0.0,0.0,0.0,0.0,9.5,1e-09,1e-05
PPO-QP-no-penalty,39,325,-20.333745211156746,49.2509956398619,7.128098311591657,42.47509046505033,0.0,0.0,0.0,0.0,0.0,9.75,1e-09,1e-05
PPO-QP-no-penalty,40,325,-32.463980925140554,56.95520075827639,15.588006367083226,44.572112522638776,0.0,0.0,0.0,0.0,1.4691238944505467,10.0,1e-09,1e-05
PPO-QP-no-penalty,41,325,-34.60349271566648,65.16390784375821,11.893371017821133,45.0,0.0,0.0,0.0,0.0,1.2201021467189999,10.25,1e-09,1e-05
PPO-QP-no-penalty,42,325,-35.08831084419329,73.4950747481306,12.492871071339465,45.0,0.0,0.0,0.0,0.0,1.481221201185658,10.5,1e-09,1e-05
PPO-QP-no-penalty,43,325,-33.17596254589754,81.36983249136605,12.444729623644037,49.09665697514707,0.012605098385067908,0.003076923076923077,0.003076923076923077,0.0,1.645299816173443,10.75,1e-09,1e-05
PPO-QP-no-penalty,44,325,-31.127732009123278,88.7511095125044,15.802913897347187,86.43226553415788,0.7744310754895769,0.03076923076923077,0.03076923076923077,0.0,4.052736240532263,11.0,1e-09,1e-05
PPO-QP-no-penalty,45,325,-32.68521307201231,96.49467795526213,16.440200864115106,95.77966268742766,0.7963126729937652,0.021538461538461538,0.021538461538461538,0.0,6.6504889183545215,11.25,1e-09,1e-05
PPO-QP-no-penalty,46,325,-26.21179788375608,102.69779651596853,15.322055925488662,81.69879512274777,1.3554091715042438,0.06153846153846154,0.06153846153846154,0.0,11.026082023956729,11.5,1e-09,1e-05
PPO-QP-no-penalty,47,325,-26.855028823512974,109.06174806249912,12.420579092892352,65.35690623338266,0.12634109395439824,0.012307692307692308,0.012307692307692308,0.0,13.565001172442297,11.75,1e-09,1e-05
PPO-QP-no-penalty,48,325,-19.2615127308678,113.61104575481306,13.933518525452573,87.24498052851885,0.23739370367672485,0.009230769230769232,0.009230769230769232,0.0,12.718494307747283,12.0,1e-09,1e-05
PPO-QP-no-penalty,49,325,-15.61863487592352,117.2860167517314,13.185618335703609,77.65441771279714,0.46209324515281,0.024615384615384615,0.024615384615384615,0.0,15.186375777570435,12.25,1e-09,1e-05
PPO-QP-no-penalty,50,325,-15.802857364951462,121.0047668288751,12.29685232206888,71.93708947569856,0.24249825840817266,0.009230769230769232,0.009230769230769232,0.0,14.988478662607777,12.5,1e-09,1e-05
PPO-QP-no-penalty,51,325,-11.159519130601437,123.6060669691353,10.321678987500464,89.56754967327788,0.504133412587688,0.015384615384615385,0.015384615384615385,0.0,16.404650715612203,12.75,1e-09,1e-05
PPO-QP-no-penalty,52,325,0.33388760930394346,123.37494569798795,13.951425561401845,69.24829241935223,0.20533650308599807,0.012307692307692308,0.012307692307692308,0.0,12.916922241968042,13.0,1e-09,1e-05
PPO-QP-no-penalty,53,325,5.113147513220126,121.9232224354817,10.12141808702162,45.00000000000001,4.3725706816006165e-17,0.0,0.0,0.0,11.738225462584529,13.25,1e-09,1e-05
PPO-QP-no-penalty,54,325,5.688182803776456,120.31447544589021,9.771805527687532,79.07484988815533,0.1484213413274067,0.009230769230769232,0.009230769230769232,0.0,12.206575502040264,13.5,1e-09,1e-05
PPO-QP-no-penalty,55,325,6.517083201991991,118.48859878692198,8.239283332846664,58.76704904222042,0.042360150899139755,0.003076923076923077,0.003076923076923077,0.0,13.084260430694023,13.75,1e-09,1e-05
PPO-QP-no-penalty,56,325,14.752472488877894,114.57340328388321,12.18495715195648,82.23682765062028,0.2578633289223041,0.009230769230769232,0.009230769230769232,0.0,4.378220175199137,14.0,1e-09,1e-05
PPO-QP-no-penalty,57,325,15.04449877210089,110.5793821986904,8.060639771023125,68.61897959532529,0.14425243875893093,0.015384615384615385,0.015384615384615385,0.0,3.833203964978001,14.25,1e-09,1e-05
PPO-QP-no-penalty,58,325,15.694508534874084,106.39578580206802,8.574050958173947,60.66304680857266,0.08392039393757564,0.012307692307692308,0.012307692307692308,0.0,3.4348152308491935,14.5,1e-09,1e-05
PPO-QP-no-penalty,59,325,15.215378755886578,102.37761231229481,7.876884978475714,63.257129602418466,0.07884697835973122,0.006153846153846154,0.006153846153846154,0.0,2.5493818358852596,14.75,1e-09,1e-05
PPO-QP-no-penalty,60,325,24.76763603861152,95.85630739932435,15.505734281893462,88.89540793655948,0.3131004973739317,0.024615384615384615,0.024615384615384615,0.0,0.0,15.0,1e-09,1e-05
PPO-QP-no-penalty,61,325,27.729580055043073,88.55897388410257,8.285647274208689,83.20816213340126,0.48554819784392644,0.024615384615384615,0.024615384615384615,0.0,0.0,15.25,1e-09,1e-05
PPO-QP-no-penalty,62,325,24.375525983259166,82.13553328157552,6.352846134752441,76.0192479449679,0.46730446904440365,0.03076923076923077,0.03076923076923077,0.0,0.0,15.5,1e-09,1e-05
PPO-QP-no-penalty,63,325,23.88013853839455,75.8512862977875,8.866820900790037,96.31169942904813,0.8328683648706479,0.033846153846153845,0.033846153846153845,0.0,0.0,15.75,1e-09,1e-05
PPO-QP-no-penalty,64,325,24.183073261053387,69.48731965014186,7.431690402006691,98.9073386632544,0.6574898600657347,0.024615384615384615,0.024615384615384615,0.0,0.0,16.0,1e-09,1e-05
PPO-QP-no-penalty,65,325,24.129565240364247,63.137434060572325,3.968246156314174,81.73953192412785,0.2656064112573508,0.015384615384615385,0.015384615384615385,0.0,0.0,16.25,1e-09,1e-05
PPO-QP-no-penalty,66,325,21.19088207772965,57.56088614538031,3.6911987606716172,98.9542167976954,0.7555065185368071,0.024615384615384615,0.024615384615384615,0.0,0.0,16.5,1e-09,1e-05
PPO-QP-no-penalty,67,325,19.685538469724552,52.380481284926475,4.46153141723227,86.4554534597031,0.706436053801818,0.027692307692307693,0.027692307692307693,0.0,0.0,16.75,1e-09,1e-05
PPO-QP-no-penalty,68,325,18.690697596778403,47.461876654195315,2.1807709056411815,69.49094095442507,0.07535674139823098,0.003076923076923077,0.003076923076923077,0.0,0.0,17.0,1e-09,1e-05
PPO-QP-no-penalty,69,325,16.59114452946725,43.09578598854604,4.353251376024794,87.1917546560264,0.5778833153414079,0.03076923076923077,0.03076923076923077,0.0,0.0,17.25,1e-09,1e-05
PPO-QP-no-penalty,70,325,13.051678992030043,39.661133622222344,4.532228653460403,90.57343835947557,0.7238233594982255,0.036923076923076927,0.036923076923076927,0.0,0.0,17.5,1e-09,1e-05
PPO-QP-no-penalty,71,325,11.26482516218428,36.69670594796332,2.8931037845850542,78.55223716951558,0.4029261665961778,0.021538461538461538,0.021538461538461538,0.0,0.0,17.75,1e-09,1e-05
PPO-QP-no-penalty,72,325,12.01420308590917,33.5350735569346,4.337387650115426,62.656127105999815,0.17004478050439267,0.012307692307692308,0.012307692307692308,0.0,0.0,18.0,1e-09,1e-05
