state_id,day,step,controller,policy_seed,selected_budget,repetition,elapsed_ms,mpc_status,mpc_fallback,qp_execution_path,executed_battery_power_kw,soc_after_kwh,grid_violation_kw
7,252,48,MPC-H24+QP,0,0,2,229.0979,0,0,phase2_solution,0.9999998664459688,224.73684214040895,107.08287335912304
7,252,48,MPC-H24+QP,0,0,3,228.3215,0,0,phase2_solution,0.9999998664459688,224.73684214040895,107.08287335912304
7,252,48,MPC-H24+QP,0,0,4,227.826,0,0,phase2_solution,0.9999998664459688,224.73684214040895,107.08287335912304
7,252,48,MPC-H24+QP,0,0,5,227.8697,0,0,phase2_solution,0.9999998664459688,224.73684214040895,107.08287335912304
7,252,48,NetLoadRule+QP,0,0,1,3.814,-1,0,phase2_solution,-0.0,225.0,106.08287349267708
7,252,48,NetLoadRule+QP,0,0,2,3.9219,-1,0,phase2_solution,-0.0,225.0,106.08287349267708
7,252,48,NetLoadRule+QP,0,0,3,3.7474,-1,0,phase2_solution,-0.0,225.0,106.08287349267708
7,252,48,NetLoadRule+QP,0,0,4,3.7313,-1,0,phase2_solution,-0.0,225.0,106.08287349267708
7,252,48,NetLoadRule+QP,0,0,5,3.764,-1,0,phase2_solution,-0.0,225.0,106.08287349267708
7,252,48,MPC-H24-FRR+QP,0,0,1,144.0702,0,0,phase2_solution,0.9999998664459688,224.73684214040895,107.08287335912304
7,252,48,MPC-H24-FRR+QP,0,0,2,144.6727,0,0,phase2_solution,0.9999998664459688,224.73684214040895,107.08287335912304
7,252,48,MPC-H24-FRR+QP,0,0,3,143.8193,0,0,phase2_solution,0.9999998664459688,224.73684214040895,107.08287335912304
7,252,48,MPC-H24-FRR+QP,0,0,4,143.4782,0,0,phase2_solution,0.9999998664459688,224.73684214040895,107.08287335912304
7,252,48,MPC-H24-FRR+QP,0,0,5,143.102,0,0,phase2_solution,0.9999998664459688,224.73684214040895,107.08287335912304
7,252,48,PPO-QP,20260805,90,1,3.83,-1,0,phase2_solution,0.9999998531308477,224.73684214391292,107.08287334580793
7,252,48,PPO-QP,20260805,90,2,3.7642,-1,0,phase2_solution,0.9999998531308477,224.73684214391292,107.08287334580793
7,252,48,PPO-QP,20260805,90,3,3.825,-1,0,phase2_solution,0.9999998531308477,224.73684214391292,107.08287334580793
7,252,48,PPO-QP,20260805,90,4,3.7663,-1,0,phase2_solution,0.9999998531308477,224.73684214391292,107.08287334580793
7,252,48,PPO-QP,20260805,90,5,3.772,-1,0,phase2_solution,0.9999998531308477,224.73684214391292,107.08287334580793
7,252,48,PPO-QP-no-penalty,20260805,90,1,3.9572,-1,0,phase2_solution,0.9999998405004589,224.73684214723673,107.08287333317755
7,252,48,PPO-QP-no-penalty,20260805,90,2,3.7706,-1,0,phase2_solution,0.9999998405004589,224.73684214723673,107.08287333317755
7,252,48,PPO-QP-no-penalty,20260805,90,3,3.6855,-1,0,phase2_solution,0.9999998405004589,224.73684214723673,107.08287333317755
7,252,48,PPO-QP-no-penalty,20260805,90,4,3.8109,-1,0,phase2_solution,0.9999998405004589,224.73684214723673,107.08287333317755
7,252,48,PPO-QP-no-penalty,20260805,90,5,3.8671,-1,0,phase2_solution,0.9999998405004589,224.73684214723673,107.08287333317755
7,252,48,Rule+QP,0,0,1,3.828,-1,0,phase2_solution,-0.0,225.0,106.08287349267708
7,252,48,Rule+QP,0,0,2,3.7933,-1,0,phase2_solution,-0.0,225.0,106.08287349267708
7,252,48,Rule+QP,0,0,3,3.8357,-1,0,phase2_solution,-0.0,225.0,106.08287349267708
7,252,48,Rule+QP,0,0,4,3.7866,-1,0,phase2_solution,-0.0,225.0,106.08287349267708
7,252,48,Rule+QP,0,0,5,3.7505,-1,0,phase2_solution,-0.0,225.0,106.08287349267708
8,252,72,NetLoadRule+QP,0,0,1,1.3698,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
8,252,72,NetLoadRule+QP,0,0,2,1.3685,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
8,252,72,NetLoadRule+QP,0,0,3,1.4107,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
8,252,72,NetLoadRule+QP,0,0,4,1.4142,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
8,252,72,NetLoadRule+QP,0,0,5,1.391,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
8,252,72,MPC-H24-FRR+QP,0,0,1,9.8085,0,0,hard_qp_solution,3.3180378588601234e-08,224.99999998822807,0.0
8,252,72,MPC-H24-FRR+QP,0,0,2,9.7664,0,0,hard_qp_solution,3.3180378588601234e-08,224.99999998822807,0.0
8,252,72,MPC-H24-FRR+QP,0,0,3,9.668,0,0,hard_qp_solution,3.3180378588601234e-08,224.99999998822807,0.0
8,252,72,MPC-H24-FRR+QP,0,0,4,9.6221,0,0,hard_qp_solution,3.3180378588601234e-08,224.99999998822807,0.0
8,252,72,MPC-H24-FRR+QP,0,0,5,9.8389,0,0,hard_qp_solution,3.3180378588601234e-08,224.99999998822807,0.0
8,252,72,PPO-QP,20260805,90,1,1.4466,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
8,252,72,PPO-QP,20260805,90,2,1.4105,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
8,252,72,PPO-QP,20260805,90,3,1.3975,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
8,252,72,PPO-QP,20260805,90,4,1.3706,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
8,252,72,PPO-QP,20260805,90,5,1.3876,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
8,252,72,PPO-QP-no-penalty,20260805,90,1,1.3839,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
8,252,72,PPO-QP-no-penalty,20260805,90,2,1.4401,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
8,252,72,PPO-QP-no-penalty,20260805,90,3,1.4944,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
8,252,72,PPO-QP-no-penalty,20260805,90,4,1.4271,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
8,252,72,PPO-QP-no-penalty,20260805,90,5,1.4609,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
8,252,72,Rule+QP,0,0,1,1.4695,-1,0,hard_qp_solution,4.1060352887688025e-08,224.9999999861544,0.0
8,252,72,Rule+QP,0,0,2,1.4783,-1,0,hard_qp_solution,4.1060352887688025e-08,224.9999999861544,0.0
8,252,72,Rule+QP,0,0,3,1.4706,-1,0,hard_qp_solution,4.1060352887688025e-08,224.9999999861544,0.0
8,252,72,Rule+QP,0,0,4,1.4814,-1,0,hard_qp_solution,4.1060352887688025e-08,224.9999999861544,0.0
8,252,72,Rule+QP,0,0,5,1.4501,-1,0,hard_qp_solution,4.1060352887688025e-08,224.9999999861544,0.0
8,252,72,MPC-H24+QP,0,0,1,8.9601,0,0,hard_qp_solution,3.4124486938420706e-08,224.99999998797963,0.0
8,252,72,MPC-H24+QP,0,0,2,8.5459,0,0,hard_qp_solution,3.4124486938420706e-08,224.99999998797963,0.0
8,252,72,MPC-H24+QP,0,0,3,8.871,0,0,hard_qp_solution,3.4124486938420706e-08,224.99999998797963,0.0
8,252,72,MPC-H24+QP,0,0,4,9.1537,0,0,hard_qp_solution,3.4124486938420706e-08,224.99999998797963,0.0
8,252,72,MPC-H24+QP,0,0,5,9.1238,0,0,hard_qp_solution,3.4124486938420706e-08,224.99999998797963,0.0
9,252,95,MPC-H24-FRR+QP,0,0,1,2.5412,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,MPC-H24-FRR+QP,0,0,2,2.5211,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,MPC-H24-FRR+QP,0,0,3,2.5081,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,MPC-H24-FRR+QP,0,0,4,2.4328,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,MPC-H24-FRR+QP,0,0,5,2.3957,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,PPO-QP,20260805,90,1,1.5597,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,PPO-QP,20260805,90,2,1.538,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,PPO-QP,20260805,90,3,1.5598,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,PPO-QP,20260805,90,4,1.523,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,PPO-QP,20260805,90,5,1.483,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,PPO-QP-no-penalty,20260805,90,1,1.499,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,PPO-QP-no-penalty,20260805,90,2,1.569,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,PPO-QP-no-penalty,20260805,90,3,1.4806,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,PPO-QP-no-penalty,20260805,90,4,1.4909,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,PPO-QP-no-penalty,20260805,90,5,1.4914,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,Rule+QP,0,0,1,1.5082,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,Rule+QP,0,0,2,1.5424,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,Rule+QP,0,0,3,1.4975,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,Rule+QP,0,0,4,1.5336,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,Rule+QP,0,0,5,1.5106,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,MPC-H24+QP,0,0,1,2.3461,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,MPC-H24+QP,0,0,2,2.3169,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,MPC-H24+QP,0,0,3,2.3126,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,MPC-H24+QP,0,0,4,2.2922,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,MPC-H24+QP,0,0,5,2.3535,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,NetLoadRule+QP,0,0,1,1.4909,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,NetLoadRule+QP,0,0,2,1.5524,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,NetLoadRule+QP,0,0,3,1.5088,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,NetLoadRule+QP,0,0,4,1.515,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,NetLoadRule+QP,0,0,5,1.4839,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
10,264,0,PPO-QP,20260805,90,1,1.3921,-1,0,hard_qp_solution,36.02150874113735,115.52065559443754,0.0
10,264,0,PPO-QP,20260805,90,2,1.352,-1,0,hard_qp_solution,36.02150874113735,115.52065559443754,0.0
10,264,0,PPO-QP,20260805,90,3,1.373,-1,0,hard_qp_solution,36.02150874113735,115.52065559443754,0.0
10,264,0,PPO-QP,20260805,90,4,1.3647,-1,0,hard_qp_solution,36.02150874113735,115.52065559443754,0.0
10,264,0,PPO-QP,20260805,90,5,1.3469,-1,0,hard_qp_solution,36.02150874113735,115.52065559443754,0.0
10,264,0,PPO-QP-no-penalty,20260805,90,1,1.3436,-1,0,hard_qp_solution,39.17340196526416,114.691210009141,0.0
10,264,0,PPO-QP-no-penalty,20260805,90,2,1.3335,-1,0,hard_qp_solution,39.17340196526416,114.691210009141,0.0
10,264,0,PPO-QP-no-penalty,20260805,90,3,1.3393,-1,0,hard_qp_solution,39.17340196526416,114.691210009141,0.0
10,264,0,PPO-QP-no-penalty,20260805,90,4,1.464,-1,0,hard_qp_solution,39.17340196526416,114.691210009141,0.0
10,264,0,PPO-QP-no-penalty,20260805,90,5,1.3772,-1,0,hard_qp_solution,39.17340196526416,114.691210009141,0.0
10,264,0,Rule+QP,0,0,1,1.4118,-1,0,hard_qp_solution,3.5534356661180194e-08,124.99999999064886,0.0
10,264,0,Rule+QP,0,0,2,1.41,-1,0,hard_qp_solution,3.5534356661180194e-08,124.99999999064886,0.0
10,264,0,Rule+QP,0,0,3,1.3996,-1,0,hard_qp_solution,3.5534356661180194e-08,124.99999999064886,0.0
10,264,0,Rule+QP,0,0,4,1.4096,-1,0,hard_qp_solution,3.5534356661180194e-08,124.99999999064886,0.0
10,264,0,Rule+QP,0,0,5,1.4125,-1,0,hard_qp_solution,3.5534356661180194e-08,124.99999999064886,0.0
10,264,0,MPC-H24+QP,0,0,1,25.697,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
10,264,0,MPC-H24+QP,0,0,2,25.2256,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
10,264,0,MPC-H24+QP,0,0,3,24.9878,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
10,264,0,MPC-H24+QP,0,0,4,24.3684,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
10,264,0,MPC-H24+QP,0,0,5,24.8974,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
10,264,0,NetLoadRule+QP,0,0,1,1.5231,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
10,264,0,NetLoadRule+QP,0,0,2,1.4761,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
10,264,0,NetLoadRule+QP,0,0,3,1.4672,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
10,264,0,NetLoadRule+QP,0,0,4,1.4556,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
10,264,0,NetLoadRule+QP,0,0,5,1.5033,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
10,264,0,MPC-H24-FRR+QP,0,0,1,25.9916,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
10,264,0,MPC-H24-FRR+QP,0,0,2,25.9769,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
10,264,0,MPC-H24-FRR+QP,0,0,3,25.6243,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
10,264,0,MPC-H24-FRR+QP,0,0,4,25.7864,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
10,264,0,MPC-H24-FRR+QP,0,0,5,26.2033,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
11,264,24,PPO-QP-no-penalty,20260805,90,1,1.5622,-1,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,PPO-QP-no-penalty,20260805,90,2,1.544,-1,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,PPO-QP-no-penalty,20260805,90,3,1.4496,-1,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,PPO-QP-no-penalty,20260805,90,4,1.4117,-1,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,PPO-QP-no-penalty,20260805,90,5,1.4022,-1,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,Rule+QP,0,0,1,1.4715,-1,0,hard_qp_solution,8.707478539104724e-09,141.62499992051846,0.0
11,264,24,Rule+QP,0,0,2,1.4471,-1,0,hard_qp_solution,8.707478539104724e-09,141.62499992051846,0.0
11,264,24,Rule+QP,0,0,3,1.5848,-1,0,hard_qp_solution,8.707478539104724e-09,141.62499992051846,0.0
11,264,24,Rule+QP,0,0,4,1.4887,-1,0,hard_qp_solution,8.707478539104724e-09,141.62499992051846,0.0
11,264,24,Rule+QP,0,0,5,1.4596,-1,0,hard_qp_solution,8.707478539104724e-09,141.62499992051846,0.0
11,264,24,MPC-H24+QP,0,0,1,27.611,0,0,hard_qp_solution,26.405084794259885,134.67629339800467,0.0
11,264,24,MPC-H24+QP,0,0,2,27.4926,0,0,hard_qp_solution,26.405084794259885,134.67629339800467,0.0
11,264,24,MPC-H24+QP,0,0,3,27.7918,0,0,hard_qp_solution,26.405084794259885,134.67629339800467,0.0
11,264,24,MPC-H24+QP,0,0,4,27.7144,0,0,hard_qp_solution,26.405084794259885,134.67629339800467,0.0
11,264,24,MPC-H24+QP,0,0,5,27.3927,0,0,hard_qp_solution,26.405084794259885,134.67629339800467,0.0
11,264,24,NetLoadRule+QP,0,0,1,1.6626,-1,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,NetLoadRule+QP,0,0,2,1.5357,-1,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,NetLoadRule+QP,0,0,3,1.5084,-1,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,NetLoadRule+QP,0,0,4,1.449,-1,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,NetLoadRule+QP,0,0,5,1.4186,-1,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,MPC-H24-FRR+QP,0,0,1,31.8858,0,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,MPC-H24-FRR+QP,0,0,2,31.6039,0,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,MPC-H24-FRR+QP,0,0,3,31.0888,0,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,MPC-H24-FRR+QP,0,0,4,31.3065,0,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,MPC-H24-FRR+QP,0,0,5,30.3587,0,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,PPO-QP,20260805,90,1,1.4836,-1,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,PPO-QP,20260805,90,2,1.5194,-1,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,PPO-QP,20260805,90,3,1.4811,-1,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,PPO-QP,20260805,90,4,1.4079,-1,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
11,264,24,PPO-QP,20260805,90,5,1.4501,-1,0,hard_qp_solution,45.00000000870748,129.78289465736057,0.0
12,264,48,Rule+QP,0,0,1,3.9729,-1,0,phase2_solution,-0.0,225.0,38.68716446341133
12,264,48,Rule+QP,0,0,2,3.8347,-1,0,phase2_solution,-0.0,225.0,38.68716446341133
12,264,48,Rule+QP,0,0,3,3.8152,-1,0,phase2_solution,-0.0,225.0,38.68716446341133
12,264,48,Rule+QP,0,0,4,3.849,-1,0,phase2_solution,-0.0,225.0,38.68716446341133
12,264,48,Rule+QP,0,0,5,3.7823,-1,0,phase2_solution,-0.0,225.0,38.68716446341133
12,264,48,MPC-H24+QP,0,0,1,40.3557,0,0,phase2_solution,0.9999980072020387,224.73684262968368,39.687162470613366
12,264,48,MPC-H24+QP,0,0,2,40.3312,0,0,phase2_solution,0.9999980072020387,224.73684262968368,39.687162470613366
12,264,48,MPC-H24+QP,0,0,3,40.3672,0,0,phase2_solution,0.9999980072020387,224.73684262968368,39.687162470613366
12,264,48,MPC-H24+QP,0,0,4,41.1941,0,0,phase2_solution,0.9999980072020387,224.73684262968368,39.687162470613366
12,264,48,MPC-H24+QP,0,0,5,40.6632,0,0,phase2_solution,0.9999980072020387,224.73684262968368,39.687162470613366
12,264,48,NetLoadRule+QP,0,0,1,3.8651,-1,0,phase2_solution,-0.0,225.0,38.68716446341133
12,264,48,NetLoadRule+QP,0,0,2,3.7181,-1,0,phase2_solution,-0.0,225.0,38.68716446341133
12,264,48,NetLoadRule+QP,0,0,3,3.8468,-1,0,phase2_solution,-0.0,225.0,38.68716446341133
12,264,48,NetLoadRule+QP,0,0,4,3.7436,-1,0,phase2_solution,-0.0,225.0,38.68716446341133
12,264,48,NetLoadRule+QP,0,0,5,3.707,-1,0,phase2_solution,-0.0,225.0,38.68716446341133
12,264,48,MPC-H24-FRR+QP,0,0,1,24.8449,0,0,phase2_solution,0.9999980072020364,224.73684262968368,39.687162470613366
12,264,48,MPC-H24-FRR+QP,0,0,2,24.3729,0,0,phase2_solution,0.9999980072020364,224.73684262968368,39.687162470613366
12,264,48,MPC-H24-FRR+QP,0,0,3,24.208,0,0,phase2_solution,0.9999980072020364,224.73684262968368,39.687162470613366
12,264,48,MPC-H24-FRR+QP,0,0,4,24.1424,0,0,phase2_solution,0.9999980072020364,224.73684262968368,39.687162470613366
12,264,48,MPC-H24-FRR+QP,0,0,5,23.9591,0,0,phase2_solution,0.9999980072020364,224.73684262968368,39.687162470613366
12,264,48,PPO-QP,20260805,90,1,3.8617,-1,0,phase2_solution,0.9999982914860502,224.73684255487208,39.68716275489738
12,264,48,PPO-QP,20260805,90,2,3.8437,-1,0,phase2_solution,0.9999982914860502,224.73684255487208,39.68716275489738
12,264,48,PPO-QP,20260805,90,3,3.892,-1,0,phase2_solution,0.9999982914860502,224.73684255487208,39.68716275489738
12,264,48,PPO-QP,20260805,90,4,3.8008,-1,0,phase2_solution,0.9999982914860502,224.73684255487208,39.68716275489738
12,264,48,PPO-QP,20260805,90,5,3.753,-1,0,phase2_solution,0.9999982914860502,224.73684255487208,39.68716275489738
12,264,48,PPO-QP-no-penalty,20260805,90,1,3.7164,-1,0,phase2_solution,0.9999983202046037,224.73684254731458,39.687162783615925
12,264,48,PPO-QP-no-penalty,20260805,90,2,3.7221,-1,0,phase2_solution,0.9999983202046037,224.73684254731458,39.687162783615925
12,264,48,PPO-QP-no-penalty,20260805,90,3,3.7547,-1,0,phase2_solution,0.9999983202046037,224.73684254731458,39.687162783615925
12,264,48,PPO-QP-no-penalty,20260805,90,4,3.7524,-1,0,phase2_solution,0.9999983202046037,224.73684254731458,39.687162783615925
12,264,48,PPO-QP-no-penalty,20260805,90,5,3.7479,-1,0,phase2_solution,0.9999983202046037,224.73684254731458,39.687162783615925
13,264,72,MPC-H24+QP,0,0,1,9.5046,0,0,hard_qp_solution,2.178895856291264e-08,224.9999999880629,0.0
13,264,72,MPC-H24+QP,0,0,2,9.3469,0,0,hard_qp_solution,2.178895856291264e-08,224.9999999880629,0.0
13,264,72,MPC-H24+QP,0,0,3,9.595,0,0,hard_qp_solution,2.178895856291264e-08,224.9999999880629,0.0
13,264,72,MPC-H24+QP,0,0,4,9.2821,0,0,hard_qp_solution,2.178895856291264e-08,224.9999999880629,0.0
13,264,72,MPC-H24+QP,0,0,5,9.4096,0,0,hard_qp_solution,2.178895856291264e-08,224.9999999880629,0.0
13,264,72,NetLoadRule+QP,0,0,1,1.5433,-1,0,hard_qp_solution,1.9895448431922605e-08,224.9999999885612,0.0
13,264,72,NetLoadRule+QP,0,0,2,1.5535,-1,0,hard_qp_solution,1.9895448431922605e-08,224.9999999885612,0.0
13,264,72,NetLoadRule+QP,0,0,3,1.4939,-1,0,hard_qp_solution,1.9895448431922605e-08,224.9999999885612,0.0
13,264,72,NetLoadRule+QP,0,0,4,1.4934,-1,0,hard_qp_solution,1.9895448431922605e-08,224.9999999885612,0.0
13,264,72,NetLoadRule+QP,0,0,5,1.5046,-1,0,hard_qp_solution,1.9895448431922605e-08,224.9999999885612,0.0
13,264,72,MPC-H24-FRR+QP,0,0,1,10.1695,0,0,hard_qp_solution,1.986277579650709e-08,224.9999999885698,0.0
13,264,72,MPC-H24-FRR+QP,0,0,2,10.1459,0,0,hard_qp_solution,1.986277579650709e-08,224.9999999885698,0.0
13,264,72,MPC-H24-FRR+QP,0,0,3,10.0502,0,0,hard_qp_solution,1.986277579650709e-08,224.9999999885698,0.0
13,264,72,MPC-H24-FRR+QP,0,0,4,10.1496,0,0,hard_qp_solution,1.986277579650709e-08,224.9999999885698,0.0
13,264,72,MPC-H24-FRR+QP,0,0,5,10.1615,0,0,hard_qp_solution,1.986277579650709e-08,224.9999999885698,0.0
13,264,72,PPO-QP,20260805,90,1,1.4505,-1,0,hard_qp_solution,44.836750192822215,213.20085520621205,0.0
13,264,72,PPO-QP,20260805,90,2,1.4326,-1,0,hard_qp_solution,44.836750192822215,213.20085520621205,0.0
13,264,72,PPO-QP,20260805,90,3,1.3988,-1,0,hard_qp_solution,44.836750192822215,213.20085520621205,0.0
13,264,72,PPO-QP,20260805,90,4,1.3988,-1,0,hard_qp_solution,44.836750192822215,213.20085520621205,0.0
13,264,72,PPO-QP,20260805,90,5,1.4138,-1,0,hard_qp_solution,44.836750192822215,213.20085520621205,0.0
13,264,72,PPO-QP-no-penalty,20260805,90,1,1.3714,-1,0,hard_qp_solution,45.000000012019036,213.15789472747605,0.0
13,264,72,PPO-QP-no-penalty,20260805,90,2,1.3444,-1,0,hard_qp_solution,45.000000012019036,213.15789472747605,0.0
13,264,72,PPO-QP-no-penalty,20260805,90,3,1.398,-1,0,hard_qp_solution,45.000000012019036,213.15789472747605,0.0
13,264,72,PPO-QP-no-penalty,20260805,90,4,1.369,-1,0,hard_qp_solution,45.000000012019036,213.15789472747605,0.0
13,264,72,PPO-QP-no-penalty,20260805,90,5,1.363,-1,0,hard_qp_solution,45.000000012019036,213.15789472747605,0.0
13,264,72,Rule+QP,0,0,1,1.4524,-1,0,hard_qp_solution,1.6323487992553664e-08,224.9999999895012,0.0
13,264,72,Rule+QP,0,0,2,1.4619,-1,0,hard_qp_solution,1.6323487992553664e-08,224.9999999895012,0.0
13,264,72,Rule+QP,0,0,3,1.4418,-1,0,hard_qp_solution,1.6323487992553664e-08,224.9999999895012,0.0
13,264,72,Rule+QP,0,0,4,1.4514,-1,0,hard_qp_solution,1.6323487992553664e-08,224.9999999895012,0.0
13,264,72,Rule+QP,0,0,5,1.4491,-1,0,hard_qp_solution,1.6323487992553664e-08,224.9999999895012,0.0
14,264,95,NetLoadRule+QP,0,0,1,1.5259,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,NetLoadRule+QP,0,0,2,1.5286,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,NetLoadRule+QP,0,0,3,1.5221,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,NetLoadRule+QP,0,0,4,1.5166,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,NetLoadRule+QP,0,0,5,1.5106,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,MPC-H24-FRR+QP,0,0,1,2.4091,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,MPC-H24-FRR+QP,0,0,2,2.3688,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,MPC-H24-FRR+QP,0,0,3,2.3669,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,MPC-H24-FRR+QP,0,0,4,2.3248,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,MPC-H24-FRR+QP,0,0,5,2.3038,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,PPO-QP,20260805,90,1,1.5071,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,PPO-QP,20260805,90,2,1.4961,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,PPO-QP,20260805,90,3,1.4982,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,PPO-QP,20260805,90,4,1.488,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,PPO-QP,20260805,90,5,1.482,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,PPO-QP-no-penalty,20260805,90,1,1.4724,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,PPO-QP-no-penalty,20260805,90,2,1.4812,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
