controller,seed,day,step,p,soc,grid_import,grid_export,grid_violation,qp_execution_path,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step,mpc_status,mpc_fallback,runtime_ms,raw_battery_kw,raw_ev_fraction,executed_ev_fraction,action_correction
Rule+QP,0,340,13,-34.9999999902246,199.8124999283935,159.1523358723654,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-79.9999999882872,10.0000000117128,0.0,3.679154351547235e-10,94.15233588214079,30.0,191.49999993071515,125.0,83,-100.0,100.0,-141.05263187067305,632.6999997367176,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.174500001478009,-35.0,0.65,0.0,1.3
Rule+QP,0,340,14,-34.99999999022461,208.12499992607184,158.24547360941665,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-79.99999999022461,10.000000009775398,0.0,3.679154351547235e-10,93.24547361919203,30.0,199.8124999283935,125.0,82,-100.0,100.0,-106.05263188044846,664.2874997278952,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.6042000026791357,-35.0,0.65,0.0,1.3
Rule+QP,0,340,15,1.2658742299481363e-08,208.12499992274059,126.82610954806572,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-71.05263189022385,10.000000009775391,0.0,3.679154351547235e-10,96.82610956072446,30.0,208.12499992607184,125.0,81,-71.05263189022385,100.0,-71.05263189022385,695.874999719073,-171.05263189022384,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.762899996014312,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,340,16,8.703490599409897e-09,208.1249999204502,132.48635266051588,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999987341255,45.000000012658745,0.0,3.679154351547235e-10,102.48635266921937,30.0,208.12499992274059,125.0,80,-71.05263190425018,100.0,-71.05263190425018,695.8749997064142,-171.05263190425018,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.206700006558094,0.0,0.65,0.0,1.3
Rule+QP,0,340,17,-34.9999999882872,216.4374999176684,167.80859994273982,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999129651,45.00000000870349,0.0,3.679154351547235e-10,102.80859995445262,30.0,208.1249999204502,125.0,79,-71.05263191389393,100.0,-71.05263191389393,695.8749996977107,-171.05263191389395,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.3885000011650845,-35.0,0.65,0.0,1.3
Rule+QP,0,340,18,1.2658742298800618e-08,216.43749991433714,131.67559273949072,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-36.05263192560678,10.0000000117128,0.0,3.679154351547235e-10,101.67559275214947,30.0,216.4374999176684,125.0,78,-36.05263192560678,100.0,-36.05263192560678,727.4624996871398,-136.0526319256068,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.364800002600532,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,340,19,-34.999999982469525,224.74999991017364,159.0209084229672,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-36.0526319396331,45.000000012658745,0.0,3.679154351547235e-10,94.02090843717342,30.0,216.43749991433714,125.0,77,-36.0526319396331,100.0,-36.0526319396331,727.4624996744811,-136.0526319396331,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.8759999986505136,-35.0,0.65,5.540451430974258e-11,1.2999999998891911
Rule+QP,0,340,20,-1.052631912916474,224.9999999894913,160.51409370511726,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.0526319571636122,10.000000017530475,0.0,3.125109208449809e-10,129.46146177850943,30.0,224.74999991017364,125.0,76,-1.0526319571636122,100.0,-1.0526319571636122,759.0499996586598,-101.05263195716361,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.525599997374229,-1.0526319571636122,0.65,2.2818957834402909e-10,1.2999999995436209
Rule+QP,0,340,21,-1.7924421491152254e-09,224.999999989917,169.258016501523,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-4.4247156581963955e-08,43.947368087083525,0.0,8.432134250095183e-11,139.25801649973056,30.0,224.9999999894913,125.0,75,-4.4247156581963955e-08,100.0,-4.4247156581963955e-08,759.9999999600669,-100.00000004424716,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.188300004694611,-4.4247156581963955e-08,0.65,0.0,1.3
Rule+QP,0,340,22,4.007578618985126e-08,224.99999997937073,166.88679197090212,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-4.2454733997338305e-08,44.99999999820756,0.0,8.432134250095183e-11,136.8867920109779,30.0,224.999999989917,125.0,74,-4.2454733997338305e-08,100.0,-4.2454733997338305e-08,759.9999999616846,-100.00000004245473,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.877999999327585,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,340,23,-4.441807377922346e-08,224.99999998992,157.8447611995859,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-8.686009478926855e-08,45.00000004007578,0.0,8.432134250095183e-11,127.8447611551678,30.0,224.99999997937073,125.0,73,-8.686009478926855e-08,100.0,-8.686009478926855e-08,759.9999999216087,-100.0000000868601,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.8821000014431775,-8.686009478926855e-08,0.65,0.0,1.3
Rule+QP,0,340,24,-2.88098424480894e-14,224.99999998992,186.40986458129623,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-4.244204893965568e-08,44.99999995558193,0.0,8.432134250095183e-11,156.4098645812962,30.0,224.99999998992,125.0,72,-4.244204893965568e-08,100.0,-4.244204893965568e-08,759.9999999616961,-100.00000004244205,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.804100004141219,-4.244204893965568e-08,0.65,0.0,1.3
Rule+QP,0,340,25,4.0061180433544975e-08,224.9999999793776,185.23904053304994,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-4.244204893965568e-08,44.99999999999997,0.0,8.432134250095183e-11,155.2390405731111,30.0,224.99999998992,125.0,71,-4.244204893965568e-08,100.0,-4.244204893965568e-08,759.9999999616961,-100.00000004244205,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.9169000044930726,0.0,0.65,0.0,1.3
Rule+QP,0,340,26,3.9729034186846557e-08,224.9999999689226,178.70273409855923,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-8.683113456323841e-08,45.00000004006118,0.0,8.432134250095183e-11,148.70273413828826,30.0,224.9999999793776,125.0,70,-8.683113456323841e-08,100.0,-8.683113456323841e-08,759.9999999216349,-100.00000008683114,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.734100002271589,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,340,27,3.951256187156047e-08,224.99999995852454,189.36739295552127,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.308522338436696e-07,45.00000003972903,0.0,8.432134250095183e-11,159.36739299503384,30.0,224.9999999689226,125.0,69,-1.308522338436696e-07,100.0,-1.308522338436696e-07,759.9999998819059,-100.00000013085223,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.0724999960511923,0.0,0.65,0.0,1.3
Rule+QP,0,340,28,1.150235275917716e-08,224.9999999554976,175.12921714497386,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.7463351373168591e-07,45.000000039512564,0.0,0.0,167.62921715647622,7.5,224.99999995852454,125.0,68,-1.7463351373168591e-07,100.0,-1.7463351373168591e-07,759.9999998423932,-100.00000017463351,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.9902999997138977,0.0,0.0,0.0,1.0
Rule+QP,0,340,29,1.1497112368613186e-08,224.99999995247205,170.2921786707928,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.8737852626241205e-07,45.00000001150235,0.0,0.0,162.79217868228992,7.5,224.9999999554976,125.0,67,-1.8737852626241205e-07,100.0,-1.8737852626241205e-07,759.9999998308908,-100.00000018737853,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.7816000001621433,0.0,0.0,0.0,1.0
Rule+QP,0,340,30,1.1491870762983758e-08,224.99999994944787,168.10573215252106,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.0011767494571885e-07,45.000000011497114,0.0,0.0,160.60573216401292,7.5,224.99999995247205,125.0,66,-2.0011767494571885e-07,100.0,-2.0011767494571885e-07,759.9999998193938,-100.00000020011767,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.6797000027727336,0.0,0.0,0.0,1.0
Rule+QP,0,340,31,1.1486632586907828e-08,224.99999994642508,171.44556820548604,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.1285107945196185e-07,45.00000001149187,0.0,0.0,163.94556821697267,7.5,224.99999994944787,125.0,65,-2.1285107945196185e-07,100.0,-2.1285107945196185e-07,759.9999998079019,-100.00000021285108,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.161499997077044,0.0,0.0,0.0,1.0
Rule+QP,0,340,32,1.148110042081017e-08,224.99999994340374,188.84078885216064,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.255786201107855e-07,45.000000011486634,0.0,0.0,181.34078886364173,7.5,224.99999994642508,125.0,64,-2.255786201107855e-07,100.0,-2.255786201107855e-07,759.9999997964153,-100.00000022557862,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.251799993449822,0.0,0.0,0.0,1.0
Rule+QP,0,340,33,1.1474946774240201e-08,224.99999994038401,191.5686696389471,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.3830005758147883e-07,45.0000000114811,0.0,0.0,184.06866965042207,7.5,224.99999994340374,125.0,63,-2.3830005758147883e-07,100.0,-2.3830005758147883e-07,759.9999997849342,-100.00000023830006,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.3918999979505315,0.0,0.0,0.0,1.0
Rule+QP,0,340,34,1.1468798755748025e-08,224.9999999373659,183.07569425818667,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.5101467384190885e-07,45.000000011474945,0.0,0.0,175.57569426965546,7.5,224.99999994038401,125.0,62,-2.5101467384190885e-07,100.0,-2.5101467384190885e-07,759.9999997734592,-100.00000025101467,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.5015999965253286,0.0,0.0,0.0,1.0
Rule+QP,0,340,35,1.1462646621373197e-08,224.99999993434943,184.44226784998585,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.637224688920756e-07,45.0000000114688,0.0,0.0,176.9422678614485,7.5,224.9999999373659,125.0,61,-2.637224688920756e-07,100.0,-2.637224688920756e-07,759.9999997619905,-100.00000026372247,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.257500000472646,0.0,0.0,0.0,1.0
Rule+QP,0,340,36,1.1456509180163324e-08,224.99999993133457,163.6493907397085,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.7642344273197906e-07,45.000000011462646,0.0,0.0,156.14939075116501,7.5,224.99999993434943,125.0,60,-2.7642344273197906e-07,100.0,-2.7642344273197906e-07,759.9999997505278,-100.00000027642345,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.2044000035966747,0.0,0.0,0.0,1.0
Rule+QP,0,340,37,1.1450361733198837e-08,224.99999992832133,152.18568661822712,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.891175953616192e-07,45.00000001145651,0.0,0.0,144.6856866296775,7.5,224.99999993133457,125.0,59,-2.891175953616192e-07,100.0,-2.891175953616192e-07,759.9999997390713,-100.0000002891176,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.967600004922133,0.0,0.0,0.0,1.0
Rule+QP,0,340,38,1.1444218529045585e-08,224.99999992530968,143.19336027944522,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-3.018049267809961e-07,45.00000001145036,0.0,0.0,135.69336029088944,7.5,224.99999992832133,125.0,58,-3.018049267809961e-07,100.0,-3.018049267809961e-07,759.999999727621,-100.00000030180493,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.724599999259226,0.0,0.0,0.0,1.0
Rule+QP,0,340,39,1.1438085708143958e-08,224.99999992229965,151.99533869026556,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-3.1448555666046513e-07,45.00000001144422,0.0,0.0,144.49533870170364,7.5,224.99999992530968,125.0,57,-3.1448555666046513e-07,100.0,-3.1448555666046513e-07,759.9999997161767,-100.00000031448556,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.199700004188344,0.0,0.0,0.0,1.0
Rule+QP,0,340,40,1.1431949643946058e-08,224.99999991929124,186.29173386565577,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-3.271593653296709e-07,45.00000001143808,0.0,0.0,178.79173387708772,7.5,224.99999992229965,125.0,56,-3.271593653296709e-07,100.0,-3.271593653296709e-07,759.9999997047387,-100.00000032715937,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.6032999958260916,0.0,0.0,0.0,1.0
Rule+QP,0,340,41,1.142582604032765e-08,224.99999991628445,177.3812713275908,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-3.3982635278861334e-07,45.00000001143195,0.0,0.0,169.88127133901665,7.5,224.99999991929124,125.0,55,-3.3982635278861334e-07,100.0,-3.3982635278861334e-07,759.9999996933067,-100.00000033982636,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.073499996389728,0.0,0.0,0.0,1.0
Rule+QP,0,340,42,1.1419698755150481e-08,224.99999991327925,176.04740753347056,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-3.524865190372925e-07,45.000000011425826,0.0,0.0,168.54740754489026,7.5,224.99999991628445,125.0,54,-3.524865190372925e-07,100.0,-3.524865190372925e-07,759.9999996818809,-100.00000035248652,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.122000001894776,0.0,0.0,0.0,1.0
Rule+QP,0,340,43,1.1413576456624589e-08,224.99999991027568,167.0075614215789,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-3.6513998374606386e-07,45.0000000114197,0.0,0.0,159.5075614329925,7.5,224.99999991327925,125.0,53,-3.6513998374606386e-07,100.0,-3.6513998374606386e-07,759.9999996704611,-100.00000036513998,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.383299997949507,0.0,0.0,0.0,1.0
Rule+QP,0,340,44,1.140745924984291e-08,224.99999990727372,189.91938783160558,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-3.777866272445719e-07,45.000000011413576,0.0,0.0,182.41938784301303,7.5,224.99999991027568,125.0,52,-3.777866272445719e-07,100.0,-3.777866272445719e-07,759.9999996590475,-100.00000037778663,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.924400003394112,0.0,0.0,0.0,1.0
Rule+QP,0,340,45,1.1401348668695427e-08,224.99999990427335,193.48899340229679,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-3.9042644953281667e-07,45.00000001140746,0.0,0.0,185.98899341369813,7.5,224.99999990727372,125.0,51,-3.9042644953281667e-07,100.0,-3.9042644953281667e-07,759.99999964764,-100.00000039042645,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.9979000028106384,0.0,0.0,0.0,1.0
Rule+QP,0,340,46,1.139522604664986e-08,224.9999999012746,199.82872705705736,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-4.0305957028115367e-07,45.00000001140135,0.0,0.0,192.3287270684526,7.5,224.99999990427335,125.0,50,-4.0305957028115367e-07,100.0,-4.0305957028115367e-07,759.9999996362387,-100.00000040305957,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.1535000016447157,0.0,0.0,0.0,1.0
Rule+QP,0,340,47,1.138912180846592e-08,224.99999989827748,187.7987413447224,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-4.156858698192273e-07,45.00000001139522,0.0,0.0,180.29874135611152,7.5,224.9999999012746,125.0,49,-4.156858698192273e-07,100.0,-4.156858698192273e-07,759.9999996248434,-100.00000041568588,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.94690000009723,0.0,0.0,0.0,1.0
Rule+QP,0,340,48,-4.155043834588014e-07,224.99999999695976,135.55975012419165,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-4.283053481470377e-07,45.00000001138912,0.0,0.0,128.05974970868726,7.5,224.99999989827748,125.0,48,-4.283053481470377e-07,100.0,-4.283053481470377e-07,759.9999996134544,-100.00000042830534,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.0907000036677346,-4.283053481470377e-07,0.0,0.0,1.0
Rule+QP,0,340,49,1.2019035384046068e-08,224.99999999379685,154.19101850417803,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.2801018257098469e-08,44.99999958449562,0.0,0.0,146.69101851619706,7.5,224.99999999695976,125.0,47,-1.2801018257098469e-08,100.0,-1.2801018257098469e-08,759.999999988447,-100.00000001280102,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.0709999991813675,0.0,0.0,0.0,1.0
Rule+QP,0,340,50,1.184961140826541e-08,224.99999999067853,141.24829286049928,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.6118533768519565e-08,45.000000012019036,0.0,0.0,133.74829287234888,7.5,224.99999999379685,125.0,46,-2.6118533768519565e-08,100.0,-2.6118533768519565e-08,759.999999976428,-100.00000002611853,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.2807000025059097,0.0,0.0,0.0,1.0
Rule+QP,0,340,51,-2.6447323638685982e-08,224.99999999695976,129.08377240813496,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-3.924828649216675e-08,45.000000011849615,0.0,0.0,121.58377238168764,7.5,224.99999999067853,125.0,45,-3.924828649216675e-08,100.0,-3.924828649216675e-08,759.9999999645784,-100.00000003924829,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.1810000000405125,-3.924828649216675e-08,0.0,0.0,1.0
Rule+QP,0,340,52,1.2019035384046068e-08,224.99999999379685,181.62824143689483,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.2801018257098469e-08,44.999999973552676,0.0,0.0,174.12824144891385,7.5,224.99999999695976,125.0,44,-1.2801018257098469e-08,100.0,-1.2801018257098469e-08,759.999999988447,-100.00000001280102,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.3566999991307966,0.0,0.0,0.0,1.0
Rule+QP,0,340,53,1.184961140826541e-08,224.99999999067853,182.26421742543425,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.6118533768519565e-08,45.000000012019036,0.0,0.0,174.76421743728386,7.5,224.99999999379685,125.0,43,-2.6118533768519565e-08,100.0,-2.6118533768519565e-08,759.999999976428,-100.00000002611853,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.042900003492832,0.0,0.0,0.0,1.0
Rule+QP,0,340,54,1.1798051699569961e-08,224.99999998757377,187.93479903001315,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-3.924828649216675e-08,45.000000011849615,0.0,0.0,180.4347990418112,7.5,224.99999999067853,125.0,42,-3.924828649216675e-08,100.0,-3.924828649216675e-08,759.9999999645784,-100.00000003924829,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.591100004792679,0.0,0.0,0.0,1.0
Rule+QP,0,340,55,1.1746715775718748e-08,224.99999998448254,184.41906615380066,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-5.232095645624213e-08,45.00000001179805,0.0,0.0,176.91906616554738,7.5,224.99999998757377,125.0,41,-5.232095645624213e-08,100.0,-5.232095645624213e-08,759.9999999527803,-100.00000005232096,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.810899997712113,0.0,0.0,0.0,1.0
Rule+QP,0,340,56,1.1695609576219516e-08,224.99999998140476,185.16491086880234,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-6.533666333110122e-08,45.000000011746714,0.0,0.0,177.66491088049796,7.5,224.99999998448254,125.0,40,-6.533666333110122e-08,100.0,-6.533666333110122e-08,759.9999999410336,-100.00000006533666,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.9195000024628825,0.0,0.0,0.0,1.0
Rule+QP,0,340,57,1.1644720679511446e-08,224.99999997834036,184.2882248332798,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-7.829576612781047e-08,45.00000001169561,0.0,0.0,176.7882248449245,7.5,224.99999998140476,125.0,39,-7.829576612781047e-08,100.0,-7.829576612781047e-08,759.9999999293381,-100.00000007829577,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.081999995629303,0.0,0.0,0.0,1.0
Rule+QP,0,340,58,1.1594045474871888e-08,224.99999997528928,179.34028658033776,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-9.119850418708092e-08,45.00000001164472,0.0,0.0,171.8402865919318,7.5,224.99999997834036,125.0,38,-9.119850418708092e-08,100.0,-9.119850418708092e-08,759.9999999176933,-100.0000000911985,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.2227999981842004,0.0,0.0,0.0,1.0
Rule+QP,0,340,59,-9.12441532489501e-08,224.99999999695976,188.82218331537965,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.0404511684962353e-07,45.00000001159405,0.0,0.0,181.3221832241355,7.5,224.99999997528928,125.0,37,-1.0404511684962353e-07,100.0,-1.0404511684962353e-07,759.9999999060992,-100.00000010404511,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.760700004932005,-1.0404511684962354e-07,0.0,0.0,1.0
Rule+QP,0,340,60,1.2019035384046068e-08,224.99999999379685,172.5842703521719,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.2801018257098469e-08,44.999999908755846,0.0,0.0,165.08427036419093,7.5,224.99999999695976,125.0,36,-1.2801018257098469e-08,100.0,-1.2801018257098469e-08,759.999999988447,-100.00000001280102,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.0760000008740462,0.0,0.0,0.0,1.0
Rule+QP,0,340,61,-1.3317569792314464e-08,224.99999999695976,184.8729628604227,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.6118533768519565e-08,45.000000012019036,0.0,0.0,177.37296284710513,7.5,224.99999999379685,125.0,35,-2.6118533768519565e-08,100.0,-2.6118533768519565e-08,759.999999976428,-100.00000002611853,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.243599996494595,-2.611853376851956e-08,0.0,0.0,1.0
Rule+QP,0,340,62,-5.373819707331302e-14,224.99999999695976,183.77028399974412,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.2801018257098469e-08,44.99999998668243,0.0,0.0,176.27028399974407,7.5,224.99999999695976,125.0,34,-1.2801018257098469e-08,100.0,-1.2801018257098469e-08,759.999999988447,-100.00000001280102,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.5909000032697804,-1.2801018257098467e-08,0.0,0.0,1.0
Rule+QP,0,340,63,-5.373819707331302e-14,224.99999999695976,182.37077171417067,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.2801018257098469e-08,44.99999999999994,0.0,0.0,174.87077171417062,7.5,224.99999999695976,125.0,33,-1.2801018257098469e-08,100.0,-1.2801018257098469e-08,759.999999988447,-100.00000001280102,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.762899996014312,-1.2801018257098467e-08,0.0,0.0,1.0
Rule+QP,0,340,64,1.2019035384046068e-08,224.99999999379685,195.71955806025437,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.2801018257098469e-08,44.99999999999994,0.0,0.0,188.2195580722734,7.5,224.99999999695976,125.0,32,-1.2801018257098469e-08,100.0,-1.2801018257098469e-08,759.999999988447,-100.00000001280102,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.3647000018390827,0.0,0.0,0.0,1.0
Rule+QP,0,340,65,1.184961140826541e-08,224.99999999067853,193.8569222399572,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.6118533768519565e-08,45.000000012019036,0.0,0.0,186.35692225180682,7.5,224.99999999379685,125.0,31,-2.6118533768519565e-08,100.0,-2.6118533768519565e-08,759.999999976428,-100.00000002611853,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.2441000003018416,0.0,0.0,0.0,1.0
Rule+QP,0,340,66,-2.6447323638685982e-08,224.99999999695976,199.07035704814209,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-3.924828649216675e-08,45.000000011849615,0.0,0.0,191.57035702169478,7.5,224.99999999067853,125.0,30,-3.924828649216675e-08,100.0,-3.924828649216675e-08,759.9999999645784,-100.00000003924829,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.5209999987273477,-3.924828649216675e-08,0.0,0.0,1.0
Rule+QP,0,340,67,-5.373819707331302e-14,224.99999999695976,187.82928872781042,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.2801018257098469e-08,44.999999973552676,0.0,0.0,180.32928872781036,7.5,224.99999999695976,125.0,29,-1.2801018257098469e-08,100.0,-1.2801018257098469e-08,759.999999988447,-100.00000001280102,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.4211000020150095,-1.2801018257098467e-08,0.0,0.0,1.0
Rule+QP,0,340,68,-5.373819707331302e-14,224.99999999695976,175.78332924623928,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.2801018257098469e-08,44.99999999999994,0.0,0.0,168.28332924623922,7.5,224.99999999695976,125.0,28,-1.2801018257098469e-08,100.0,-1.2801018257098469e-08,759.999999988447,-100.00000001280102,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.5120000029564835,-1.2801018257098467e-08,0.0,0.0,1.0
Rule+QP,0,340,69,1.2019035384046068e-08,224.99999999379685,171.9910243004213,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.2801018257098469e-08,44.99999999999994,0.0,0.0,164.49102431244032,7.5,224.99999999695976,125.0,27,-1.2801018257098469e-08,100.0,-1.2801018257098469e-08,759.999999988447,-100.00000001280102,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.0447999961324967,0.0,0.0,0.0,1.0
Rule+QP,0,340,70,-1.3317569792314464e-08,224.99999999695976,167.81043678838066,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.6118533768519565e-08,45.000000012019036,0.0,0.0,160.3104367750631,7.5,224.99999999379685,125.0,26,-2.6118533768519565e-08,100.0,-2.6118533768519565e-08,759.999999976428,-100.00000002611853,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.8598999997484498,-2.611853376851956e-08,0.0,0.0,1.0
Rule+QP,0,340,71,-5.373819707331302e-14,224.99999999695976,185.09149058286374,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.2801018257098469e-08,44.99999998668243,0.0,0.0,177.59149058286368,7.5,224.99999999695976,125.0,25,-1.2801018257098469e-08,100.0,-1.2801018257098469e-08,759.999999988447,-100.00000001280102,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.9672000018763356,-1.2801018257098467e-08,0.0,0.0,1.0
Rule+QP,0,340,72,2.9640974926790233e-08,224.9999999891595,163.8846708004803,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.2801018257098469e-08,44.99999999999994,0.0,8.432134250095183e-11,133.88467083012128,30.0,224.99999999695976,125.0,24,-1.2801018257098469e-08,100.0,-1.2801018257098469e-08,759.999999988447,-100.00000001280102,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.0232999997679144,-1.2801018257098467e-08,0.65,0.0,1.3
