controller,seed,day,charge_energy_final4_kwh,soc_change_final4_kwh,gross_import_cost_final4,export_excess_final4_kwh,forced_full_charge_steps_final4,any_forced_full_charge_final4
PPO-QP,20260807,307,105.26315789473685,100.0,47.120407027418665,0.0,4,1
PPO-QP,20260807,308,105.26315789473685,100.0,44.28673361130173,0.0,4,1
PPO-QP,20260807,309,105.26315789473685,100.0,54.308296522625305,0.0,4,1
PPO-QP,20260807,310,105.26315789473685,100.0,55.91390966949372,0.0,4,1
PPO-QP,20260807,311,105.26315789473685,100.0,55.6698240975641,0.0,4,1
PPO-QP,20260807,312,105.26315789473685,100.0,54.83438730306757,0.0,4,1
PPO-QP,20260807,313,105.26315789473685,100.0,55.57040872949287,0.0,4,1
PPO-QP,20260807,314,105.26315789473685,100.0,48.07537372752137,0.0,4,1
PPO-QP,20260807,315,105.26315789473685,100.0,43.615499396377174,0.0,4,1
PPO-QP,20260807,316,105.26315789473685,100.0,53.879689804992395,0.0,4,1
PPO-QP,20260807,317,105.26315789473685,100.0,54.9300300181721,0.0,4,1
PPO-QP,20260807,318,105.26315789473685,100.0,54.25610045235071,0.0,4,1
PPO-QP,20260807,319,105.26315789473685,100.0,54.50569877847487,0.0,4,1
PPO-QP,20260807,320,105.26315789473685,100.0,54.949325265286134,0.0,4,1
PPO-QP,20260807,321,105.26315789473685,100.0,47.518275863063316,0.0,4,1
PPO-QP,20260807,322,105.26315789473685,100.0,45.38271529027994,0.0,4,1
PPO-QP,20260807,323,105.26315789473685,100.0,55.24045258369733,0.0,4,1
PPO-QP,20260807,324,105.26315789473685,100.0,52.98959537630979,0.0,4,1
PPO-QP,20260807,325,105.26315789473685,100.0,54.31248613868658,0.0,4,1
PPO-QP,20260807,326,105.26315789473685,100.0,55.31495726877815,0.0,4,1
PPO-QP,20260807,327,105.26315789473685,100.0,55.00812356025564,0.0,4,1
PPO-QP,20260807,328,105.26315789473685,100.0,47.067583339494334,0.0,4,1
PPO-QP,20260807,329,105.26315789473685,100.0,45.64936928044791,0.0,4,1
PPO-QP,20260807,330,105.26315789473685,100.0,55.357109220968795,0.0,4,1
PPO-QP,20260807,331,105.26315789473685,100.0,55.073015352888184,0.0,4,1
PPO-QP,20260807,332,105.26315789473685,100.0,55.47823273273417,0.0,4,1
PPO-QP,20260807,333,105.26315789473685,100.0,54.69652327631317,0.0,4,1
PPO-QP,20260807,334,105.26315789473685,100.0,55.16250862682486,0.0,4,1
PPO-QP,20260807,335,105.26315789473685,100.0,46.4002965594909,0.0,4,1
PPO-QP,20260807,336,105.26315789473685,100.0,42.634085248567544,0.0,4,1
PPO-QP,20260807,337,105.26315789473685,100.0,54.785522622372824,0.0,4,1
PPO-QP,20260807,338,105.26315789473685,100.0,54.90118448688628,0.0,4,1
PPO-QP,20260807,339,105.26315789473685,100.0,56.291106533368065,0.0,4,1
PPO-QP,20260807,340,105.26315789473685,100.0,55.148452599161914,0.0,4,1
PPO-QP,20260807,341,105.26315789473685,100.0,55.04791805107918,0.0,4,1
PPO-QP,20260807,342,105.26315789473685,100.0,46.213074223811034,0.0,4,1
PPO-QP,20260807,343,105.26315789473685,100.0,44.76359671471941,0.0,4,1
PPO-QP,20260807,344,105.26315789473685,100.0,54.191146613781044,0.0,4,1
PPO-QP,20260807,345,105.26315789473685,100.0,55.42111574900024,0.0,4,1
PPO-QP,20260807,346,105.26315789473685,100.0,57.14712587657652,0.0,4,1
PPO-QP,20260807,347,105.26315789473685,100.0,91.18358496702157,0.0,4,1
PPO-QP,20260807,348,105.26315789473685,100.0,57.00551343089034,0.0,4,1
PPO-QP,20260807,349,105.26315789473685,100.0,44.38261418794212,0.0,4,1
PPO-QP,20260807,350,105.26315789473685,100.0,45.78536379591252,0.0,4,1
PPO-QP,20260807,351,105.26315789473685,100.0,54.542857824717316,0.0,4,1
PPO-QP,20260807,352,105.26315789473685,100.0,53.95244545718853,0.0,4,1
PPO-QP,20260807,353,105.26315789473685,100.0,53.68185175904631,0.0,4,1
PPO-QP,20260807,354,105.26315789473685,100.0,55.14093113548678,0.0,4,1
PPO-QP,20260807,355,105.26315789473685,100.0,54.3503065431774,0.0,4,1
PPO-QP,20260807,356,105.26315789473685,100.0,46.07172180755096,0.0,4,1
PPO-QP,20260807,357,105.26315789473685,100.0,43.7166968412408,0.0,4,1
PPO-QP,20260807,358,105.26315789473685,100.0,53.42715830793159,0.0,4,1
PPO-QP,20260807,359,105.26315789473685,100.0,56.48092621565037,0.0,4,1
PPO-QP,20260807,360,105.26315789473685,100.0,57.37617557238528,0.0,4,1
PPO-QP,20260807,361,105.26315789473685,100.0,56.077152778358396,0.0,4,1
PPO-QP,20260807,362,105.26315789473685,100.0,59.258305148065574,0.0,4,1
PPO-QP,20260807,363,105.26315789473685,100.0,50.42276383585971,0.0,4,1
PPO-QP,20260807,364,105.26315789473685,100.0,46.05017013080288,0.0,4,1
PPO-QP-no-penalty,20260807,300,105.26315789473685,100.0,47.327278862050775,0.0,4,1
PPO-QP-no-penalty,20260807,301,105.26315789473685,100.0,45.480505700509774,0.0,4,1
PPO-QP-no-penalty,20260807,302,105.26315789473685,100.0,51.9626844191881,0.0,4,1
PPO-QP-no-penalty,20260807,303,105.26315789473685,100.0,52.893666307615575,0.0,4,1
PPO-QP-no-penalty,20260807,304,105.26315789473685,100.0,53.182071137226835,0.0,4,1
PPO-QP-no-penalty,20260807,305,105.26315789473685,100.0,56.31066410710211,0.0,4,1
PPO-QP-no-penalty,20260807,306,105.26315789473685,100.0,54.66627718696566,0.0,4,1
PPO-QP-no-penalty,20260807,307,105.26315789473685,100.0,47.120407027418665,0.0,4,1
PPO-QP-no-penalty,20260807,308,105.26315789473685,100.0,44.286733611301756,0.0,4,1
PPO-QP-no-penalty,20260807,309,105.26315789473685,100.0,54.30829652262533,0.0,4,1
PPO-QP-no-penalty,20260807,310,105.26315789473685,100.0,55.91390966949372,0.0,4,1
PPO-QP-no-penalty,20260807,311,105.26315789473685,100.0,55.66982409756412,0.0,4,1
PPO-QP-no-penalty,20260807,312,105.26315789473685,100.0,54.834387303067565,0.0,4,1
PPO-QP-no-penalty,20260807,313,105.26315789473685,100.0,55.570408729492826,0.0,4,1
PPO-QP-no-penalty,20260807,314,105.26315789473685,100.0,48.07537372752135,0.0,4,1
PPO-QP-no-penalty,20260807,315,105.26315789473685,100.0,43.615499396377174,0.0,4,1
PPO-QP-no-penalty,20260807,316,105.26315789473685,100.0,53.879689804992395,0.0,4,1
PPO-QP-no-penalty,20260807,317,105.26315789473685,100.0,54.93003001817216,0.0,4,1
PPO-QP-no-penalty,20260807,318,105.26315789473685,100.0,54.256100452350694,0.0,4,1
PPO-QP-no-penalty,20260807,319,105.26315789473685,100.0,54.50569877847497,0.0,4,1
PPO-QP-no-penalty,20260807,320,105.26315789473685,100.0,54.94932526528614,0.0,4,1
PPO-QP-no-penalty,20260807,321,105.26315789473685,100.0,47.518275863063394,0.0,4,1
PPO-QP-no-penalty,20260807,322,105.26315789473685,100.0,45.382715290279926,0.0,4,1
PPO-QP-no-penalty,20260807,323,105.26315789473685,100.0,55.24045258369739,0.0,4,1
PPO-QP-no-penalty,20260807,324,105.26315789473685,100.0,52.98959537630979,0.0,4,1
PPO-QP-no-penalty,20260807,325,105.26315789473685,100.0,54.31248613868658,0.0,4,1
PPO-QP-no-penalty,20260807,326,105.26315789473685,100.0,55.314957268778194,0.0,4,1
PPO-QP-no-penalty,20260807,327,105.26315789473685,100.0,55.00812356025565,0.0,4,1
PPO-QP-no-penalty,20260807,328,105.26315789473685,100.0,47.06758333949435,0.0,4,1
PPO-QP-no-penalty,20260807,329,105.26315789473685,100.0,45.649369280447885,0.0,4,1
PPO-QP-no-penalty,20260807,330,105.26315789473685,100.0,55.357109220968816,0.0,4,1
PPO-QP-no-penalty,20260807,331,105.26315789473685,100.0,55.073015352888184,0.0,4,1
PPO-QP-no-penalty,20260807,332,105.26315789473685,100.0,55.47823273273416,0.0,4,1
PPO-QP-no-penalty,20260807,333,105.26315789473685,100.0,54.696523276313194,0.0,4,1
PPO-QP-no-penalty,20260807,334,105.26315789473685,100.0,55.16250862682485,0.0,4,1
PPO-QP-no-penalty,20260807,335,105.26315789473685,100.0,46.400296559490855,0.0,4,1
PPO-QP-no-penalty,20260807,336,105.26315789473685,100.0,42.63408524856757,0.0,4,1
PPO-QP-no-penalty,20260807,337,105.26315789473685,100.0,54.78552262237291,0.0,4,1
PPO-QP-no-penalty,20260807,338,105.26315789473685,100.0,54.90118448688627,0.0,4,1
PPO-QP-no-penalty,20260807,339,105.26315789473685,100.0,56.29110653336811,0.0,4,1
PPO-QP-no-penalty,20260807,340,105.26315789473685,100.0,55.14845259916197,0.0,4,1
PPO-QP-no-penalty,20260807,341,105.26315789473685,100.0,55.04791805107919,0.0,4,1
PPO-QP-no-penalty,20260807,342,105.26315789473685,100.0,46.21307422381102,0.0,4,1
PPO-QP-no-penalty,20260807,343,105.26315789473685,100.0,44.76359671471943,0.0,4,1
PPO-QP-no-penalty,20260807,344,105.26315789473685,100.0,54.191146613781115,0.0,4,1
PPO-QP-no-penalty,20260807,345,105.26315789473685,100.0,55.421115749000236,0.0,4,1
PPO-QP-no-penalty,20260807,346,105.26315789473685,100.0,57.14712587657652,0.0,4,1
PPO-QP-no-penalty,20260807,347,105.26315789473685,100.0,91.18358496702149,0.0,4,1
PPO-QP-no-penalty,20260807,348,105.26315789473685,100.0,57.00551343089035,0.0,4,1
PPO-QP-no-penalty,20260807,349,105.26315789473685,100.0,44.382614187942124,0.0,4,1
PPO-QP-no-penalty,20260807,350,105.26315789473685,100.0,45.785363795912545,0.0,4,1
PPO-QP-no-penalty,20260807,351,105.26315789473685,100.0,54.542857824717345,0.0,4,1
PPO-QP-no-penalty,20260807,352,105.26315789473685,100.0,53.95244545718854,0.0,4,1
PPO-QP-no-penalty,20260807,353,105.26315789473685,100.0,53.68185175904632,0.0,4,1
PPO-QP-no-penalty,20260807,354,105.26315789473685,100.0,55.14093113548684,0.0,4,1
PPO-QP-no-penalty,20260807,355,105.26315789473685,100.0,54.350306543177425,0.0,4,1
PPO-QP-no-penalty,20260807,356,105.26315789473685,100.0,46.07172180755096,0.0,4,1
PPO-QP-no-penalty,20260807,357,105.26315789473685,100.0,43.7166968412408,0.0,4,1
PPO-QP-no-penalty,20260807,358,105.26315789473685,100.0,53.427158307931634,0.0,4,1
PPO-QP-no-penalty,20260807,359,105.26315789473685,100.0,56.480926215650385,0.0,4,1
PPO-QP-no-penalty,20260807,360,105.26315789473685,100.0,57.37617557238529,0.0,4,1
PPO-QP-no-penalty,20260807,361,105.26315789473685,100.0,56.07715277835847,0.0,4,1
PPO-QP-no-penalty,20260807,362,105.26315789473685,100.0,59.25830514806559,0.0,4,1
PPO-QP-no-penalty,20260807,363,105.26315789473685,100.0,50.4227638358597,0.0,4,1
PPO-QP-no-penalty,20260807,364,105.26315789473685,100.0,46.05017013080294,0.0,4,1
PPO-QP,20260808,300,105.26315789473685,100.0,47.327278862025516,0.0,4,1
PPO-QP,20260808,301,105.26315789473685,100.0,45.480505700486326,0.0,4,1
PPO-QP,20260808,302,105.26315789473685,100.0,51.962684419163814,0.0,4,1
PPO-QP,20260808,303,105.26315789473685,100.0,52.893666307591815,0.0,4,1
PPO-QP,20260808,304,105.26315789473685,100.0,53.18207113720439,0.0,4,1
PPO-QP,20260808,305,105.26315789473685,100.0,56.31066410707977,0.0,4,1
PPO-QP,20260808,306,105.26315789473685,100.0,54.66627718694141,0.0,4,1
PPO-QP,20260808,307,105.26315789473685,100.0,47.12040702739452,0.0,4,1
PPO-QP,20260808,308,105.26315789473685,100.0,44.286733611277825,0.0,4,1
PPO-QP,20260808,309,105.26315789473685,100.0,54.308296522625476,0.0,4,1
PPO-QP,20260808,310,105.26315789473685,100.0,55.9139096694697,0.0,4,1
PPO-QP,20260808,311,105.26315789473685,100.0,55.66982409754024,0.0,4,1
PPO-QP,20260808,312,105.26315789473685,100.0,54.8343873030437,0.0,4,1
PPO-QP,20260808,313,105.26315789473685,100.0,55.57040872946784,0.0,4,1
PPO-QP,20260808,314,105.26315789473685,100.0,48.0753737274975,0.0,4,1
PPO-QP,20260808,315,105.26315789473685,100.0,43.61549939637683,0.0,4,1
PPO-QP,20260808,316,105.26315789473685,100.0,53.87968980496835,0.0,4,1
PPO-QP,20260808,317,105.26315789473685,100.0,54.93003001814844,0.0,4,1
PPO-QP,20260808,318,105.26315789473685,100.0,54.25610045232714,0.0,4,1
PPO-QP,20260808,319,105.26315789473685,100.0,54.505698778452626,0.0,4,1
PPO-QP,20260808,320,105.26315789473685,100.0,54.94932526526227,0.0,4,1
PPO-QP,20260808,321,105.26315789473685,100.0,47.518275863036294,0.0,4,1
PPO-QP,20260808,322,105.26315789473685,100.0,45.382715290279705,0.0,4,1
PPO-QP,20260808,323,105.26315789473685,100.0,55.24045258369749,0.0,4,1
PPO-QP,20260808,324,105.26315789473685,100.0,52.98959537628667,0.0,4,1
PPO-QP,20260808,325,105.26315789473685,100.0,54.31248613866218,0.0,4,1
PPO-QP,20260808,326,105.26315789473685,100.0,55.31495726877806,0.0,4,1
PPO-QP,20260808,327,105.26315789473685,100.0,55.008123560231745,0.0,4,1
PPO-QP,20260808,328,105.26315789473685,100.0,47.067583339471156,0.0,4,1
PPO-QP,20260808,329,105.26315789473685,100.0,45.64936928042319,0.0,4,1
PPO-QP,20260808,330,105.26315789473685,100.0,55.35710922096899,0.0,4,1
PPO-QP,20260808,331,105.26315789473685,100.0,55.073015352862825,0.0,4,1
PPO-QP,20260808,332,105.26315789473685,100.0,55.478232732709444,0.0,4,1
PPO-QP,20260808,333,105.26315789473685,100.0,54.69652327628972,0.0,4,1
PPO-QP,20260808,334,105.26315789473685,100.0,55.16250862680271,0.0,4,1
PPO-QP,20260808,335,105.26315789473685,100.0,46.40029655946532,0.0,4,1
PPO-QP,20260808,336,105.26315789473685,100.0,42.634055036924224,0.0,4,1
PPO-QP,20260808,337,105.26315789473685,100.0,54.78555315019993,0.0,4,1
PPO-QP,20260808,338,105.26315789473685,100.0,54.90118448686279,0.0,4,1
PPO-QP,20260808,339,105.26315789473685,100.0,56.29110653334499,0.0,4,1
PPO-QP,20260808,340,105.26315789473685,100.0,55.14845259913668,0.0,4,1
PPO-QP,20260808,341,105.26315789473685,100.0,55.047918051055404,0.0,4,1
PPO-QP,20260808,342,105.26315789473685,100.0,46.21307422378521,0.0,4,1
PPO-QP,20260808,343,105.26315789473684,100.0,44.76513561911608,0.0,4,1
PPO-QP,20260808,344,105.26315789473685,100.0,54.19114661378123,0.0,4,1
PPO-QP,20260808,345,105.26315789473685,100.0,55.42111574897667,0.0,4,1
PPO-QP,20260808,346,105.26315789473685,100.0,57.14712587657621,0.0,4,1
PPO-QP,20260808,347,105.2807401322304,100.0,91.1838380478413,0.0,4,1
PPO-QP,20260808,348,105.26315789473685,100.0,57.00551343086559,0.0,4,1
PPO-QP,20260808,349,105.26315789473685,100.0,44.38121108695208,0.0,4,1
PPO-QP,20260808,350,105.26315789473685,100.0,45.785363795887775,0.0,4,1
PPO-QP,20260808,351,105.26315789473685,100.0,54.5428578247176,0.0,4,1
PPO-QP,20260808,352,105.53221500312753,100.0,53.954507374921974,0.0,4,1
PPO-QP,20260808,353,105.28394092226183,100.0,53.68194017823326,0.0,4,1
PPO-QP,20260808,354,105.26315789473685,100.0,55.14093113546259,0.0,4,1
PPO-QP,20260808,355,105.26315789473685,100.0,54.35030654315484,0.0,4,1
PPO-QP,20260808,356,105.26315789473685,100.0,46.07172180752692,0.0,4,1
PPO-QP,20260808,357,105.26315789473685,100.0,43.71669684121876,0.0,4,1
PPO-QP,20260808,358,105.26315789473684,100.0,53.42694011670356,0.0,4,1
PPO-QP,20260808,359,105.26315789473685,100.0,56.48092621562571,0.0,4,1
PPO-QP,20260808,360,105.26315789473685,100.0,57.3761755723621,0.0,4,1
PPO-QP,20260808,361,105.26315789473685,100.0,56.07715277833619,0.0,4,1
PPO-QP,20260808,362,105.26315789473685,100.0,59.25830514804023,0.0,4,1
PPO-QP,20260808,363,105.26315789473685,100.0,50.422763835835184,0.0,4,1
PPO-QP,20260808,364,105.26315789473685,100.0,46.04563761957014,0.0,4,1
PPO-QP-no-penalty,20260808,300,105.26315789473685,100.0,47.327278862025516,0.0,4,1
PPO-QP-no-penalty,20260808,301,105.26315789473685,100.0,45.480505700486326,0.0,4,1
PPO-QP-no-penalty,20260808,302,105.26315789473685,100.0,51.962684419163814,0.0,4,1
PPO-QP-no-penalty,20260808,303,105.26315789473685,100.0,52.893666307591815,0.0,4,1
PPO-QP-no-penalty,20260808,304,105.26315789473685,100.0,53.18207113720439,0.0,4,1
PPO-QP-no-penalty,20260808,305,105.26315789473685,100.0,56.31066410707977,0.0,4,1
PPO-QP-no-penalty,20260808,306,105.26315789473685,100.0,54.66627718694141,0.0,4,1
PPO-QP-no-penalty,20260808,307,105.26315789473685,100.0,47.12040702739452,0.0,4,1
PPO-QP-no-penalty,20260808,308,105.26315789473685,100.0,44.286733611277825,0.0,4,1
PPO-QP-no-penalty,20260808,309,105.26315789473685,100.0,54.30829652260241,0.0,4,1
PPO-QP-no-penalty,20260808,310,105.26315789473685,100.0,55.9139096694697,0.0,4,1
PPO-QP-no-penalty,20260808,311,105.26315789473685,100.0,55.66982409754024,0.0,4,1
PPO-QP-no-penalty,20260808,312,105.26315789473685,100.0,54.8343873030437,0.0,4,1
PPO-QP-no-penalty,20260808,313,105.26315789473685,100.0,55.57040872946784,0.0,4,1
PPO-QP-no-penalty,20260808,314,105.26315789473685,100.0,48.0753737274975,0.0,4,1
PPO-QP-no-penalty,20260808,315,105.26315789473685,100.0,43.61549939635489,0.0,4,1
PPO-QP-no-penalty,20260808,316,105.26315789473685,100.0,53.87968980496835,0.0,4,1
PPO-QP-no-penalty,20260808,317,105.26315789473685,100.0,54.93003001814844,0.0,4,1
PPO-QP-no-penalty,20260808,318,105.26315789473685,100.0,54.25610045232714,0.0,4,1
PPO-QP-no-penalty,20260808,319,105.26315789473685,100.0,54.505698778452626,0.0,4,1
PPO-QP-no-penalty,20260808,320,105.26315789473685,100.0,54.94932526526227,0.0,4,1
PPO-QP-no-penalty,20260808,321,105.26315789473685,100.0,47.518275863036294,0.0,4,1
PPO-QP-no-penalty,20260808,322,105.26315789473685,100.0,45.38271529025686,0.0,4,1
PPO-QP-no-penalty,20260808,323,105.26315789473685,100.0,55.240452583673104,0.0,4,1
PPO-QP-no-penalty,20260808,324,105.26315789473685,100.0,52.98959537628667,0.0,4,1
PPO-QP-no-penalty,20260808,325,105.26315789473685,100.0,54.31248613866218,0.0,4,1
PPO-QP-no-penalty,20260808,326,105.26315789473685,100.0,55.31495726875204,0.0,4,1
PPO-QP-no-penalty,20260808,327,105.26315789473685,100.0,55.008123560231745,0.0,4,1
PPO-QP-no-penalty,20260808,328,105.26315789473685,100.0,47.067583339471156,0.0,4,1
PPO-QP-no-penalty,20260808,329,105.26315789473685,100.0,45.64936928042319,0.0,4,1
PPO-QP-no-penalty,20260808,330,105.26315789473685,100.0,55.357109220944224,0.0,4,1
PPO-QP-no-penalty,20260808,331,105.26315789473685,100.0,55.073015352862825,0.0,4,1
PPO-QP-no-penalty,20260808,332,105.26315789473685,100.0,55.478232732709444,0.0,4,1
PPO-QP-no-penalty,20260808,333,105.26315789473685,100.0,54.69652327628972,0.0,4,1
PPO-QP-no-penalty,20260808,334,105.26315789473685,100.0,55.16250862680271,0.0,4,1
PPO-QP-no-penalty,20260808,335,105.26315789473685,100.0,46.40029655946532,0.0,4,1
PPO-QP-no-penalty,20260808,336,105.26315789473685,100.0,42.634085248542334,0.0,4,1
PPO-QP-no-penalty,20260808,337,105.26315789473685,100.0,54.78552262234959,0.0,4,1
PPO-QP-no-penalty,20260808,338,105.26315789473685,100.0,54.90118448686279,0.0,4,1
PPO-QP-no-penalty,20260808,339,105.26315789473685,100.0,56.29110653334499,0.0,4,1
PPO-QP-no-penalty,20260808,340,105.26315789473685,100.0,55.14845259913668,0.0,4,1
PPO-QP-no-penalty,20260808,341,105.26315789473685,100.0,55.047918051055404,0.0,4,1
PPO-QP-no-penalty,20260808,342,105.26315789473685,100.0,46.21307422378521,0.0,4,1
PPO-QP-no-penalty,20260808,343,105.26315789473685,100.0,44.76359671469507,0.0,4,1
PPO-QP-no-penalty,20260808,344,105.26315789473685,100.0,54.19114661378123,0.0,4,1
PPO-QP-no-penalty,20260808,345,105.26315789473685,100.0,55.42111574897667,0.0,4,1
PPO-QP-no-penalty,20260808,346,105.26315789473685,100.0,57.14712587655168,0.0,4,1
PPO-QP-no-penalty,20260808,347,105.26315789473685,100.0,91.18358496699582,0.0,4,1
PPO-QP-no-penalty,20260808,348,105.26315789473685,100.0,57.00551343086559,0.0,4,1
PPO-QP-no-penalty,20260808,349,105.26315789473685,100.0,44.3826141879169,0.0,4,1
PPO-QP-no-penalty,20260808,350,105.26315789473685,100.0,45.785363795887775,0.0,4,1
PPO-QP-no-penalty,20260808,351,105.26315789473685,100.0,54.542857824717615,0.0,4,1
PPO-QP-no-penalty,20260808,352,105.26315789473685,100.0,53.9524454571663,0.0,4,1
PPO-QP-no-penalty,20260808,353,105.26315789473685,100.0,53.68185175902421,0.0,4,1
PPO-QP-no-penalty,20260808,354,105.26315789473685,100.0,55.14093113546259,0.0,4,1
PPO-QP-no-penalty,20260808,355,105.26315789473685,100.0,54.35030654315484,0.0,4,1
PPO-QP-no-penalty,20260808,356,105.26315789473685,100.0,46.07172180752692,0.0,4,1
PPO-QP-no-penalty,20260808,357,105.26315789473685,100.0,43.71669684121876,0.0,4,1
PPO-QP-no-penalty,20260808,358,105.26315789473685,100.0,53.42715830793182,0.0,4,1
PPO-QP-no-penalty,20260808,359,105.26315789473685,100.0,56.48092621562571,0.0,4,1
PPO-QP-no-penalty,20260808,360,105.26315789473685,100.0,57.3761755723621,0.0,4,1
PPO-QP-no-penalty,20260808,361,105.26315789473685,100.0,56.07715277833619,0.0,4,1
PPO-QP-no-penalty,20260808,362,105.26315789473685,100.0,59.25830514804023,0.0,4,1
PPO-QP-no-penalty,20260808,363,105.26315789473685,100.0,50.422763835835184,0.0,4,1
PPO-QP-no-penalty,20260808,364,105.26315789473685,100.0,46.050170130779605,0.0,4,1
PPO-QP,20260809,300,105.26315789473685,100.0,47.32727886205057,0.0,4,1
PPO-QP,20260809,301,105.26315789473685,100.0,45.48050570050991,0.0,4,1
PPO-QP,20260809,302,105.26315789473685,100.0,51.96268441918801,0.0,4,1
PPO-QP,20260809,303,105.26315789473685,100.0,52.8936663076153,0.0,4,1
PPO-QP,20260809,304,105.26315789473685,100.0,53.18207113722649,0.0,4,1
PPO-QP,20260809,305,105.26315789473685,100.0,56.31066410710187,0.0,4,1
PPO-QP,20260809,306,105.26315789473685,96.7106402993246,54.420105469276194,0.0,4,1
PPO-QP,20260809,307,105.26315789473685,100.0,47.120407027418295,0.0,4,1
PPO-QP,20260809,308,105.26315789473685,100.0,44.286733611301656,0.0,4,1
PPO-QP,20260809,309,105.26315789473685,83.42595407917621,52.90155487850092,0.0,4,1
PPO-QP,20260809,310,105.26315789473685,100.0,55.91390966949341,0.0,4,1
PPO-QP,20260809,311,105.26315789473685,100.0,55.66982409756379,0.0,4,1
PPO-QP,20260809,312,105.26315789473685,100.0,54.83438730306717,0.0,4,1
PPO-QP,20260809,313,105.26315789473685,100.0,55.570408729492414,0.0,4,1
PPO-QP,20260809,314,105.26315789473685,100.0,48.07537372752118,0.0,4,1
PPO-QP,20260809,315,105.26315789473685,100.0,43.6154993963767,0.0,4,1
PPO-QP,20260809,316,105.26315789473685,100.0,53.879689804991685,0.0,4,1
PPO-QP,20260809,317,105.26315789473685,100.0,54.93003001817196,0.0,4,1
PPO-QP,20260809,318,105.26315789473685,100.0,54.256100452350395,0.0,4,1
PPO-QP,20260809,319,105.26315789473685,85.53105391092916,53.464761978246074,0.0,4,1
PPO-QP,20260809,320,105.26315789473685,90.28064695754357,54.20931842951906,0.0,4,1
PPO-QP,20260809,321,105.26315789473685,100.0,47.51827586306314,0.0,4,1
PPO-QP,20260809,322,105.26315789473685,100.0,45.38271529027978,0.0,4,1
PPO-QP,20260809,323,105.26315789473685,66.07761180033263,52.60924504617104,0.0,4,1
PPO-QP,20260809,324,105.26315789473685,100.0,52.98959537630965,0.0,4,1
PPO-QP,20260809,325,105.26315789473685,100.0,54.3124861386862,0.0,4,1
PPO-QP,20260809,326,105.26315789473685,100.0,55.3149572687778,0.0,4,1
PPO-QP,20260809,327,105.26315789473685,100.0,55.00812356025532,0.0,4,1
PPO-QP,20260809,328,105.26315789473685,84.46988740208596,45.860693971775646,0.0,4,1
PPO-QP,20260809,329,105.26315789473685,78.50052228997049,44.02600483048091,0.0,4,1
PPO-QP,20260809,330,105.26315789473685,43.70892891728374,50.96209848033174,0.0,4,1
PPO-QP,20260809,331,105.26315789473685,79.51111927501441,53.49705406310996,0.0,4,1
PPO-QP,20260809,332,105.26315789473685,60.415489421639094,52.46549732137791,0.0,4,1
PPO-QP,20260809,333,105.26315789473685,95.86530272980248,54.3736262227371,0.0,4,1
PPO-QP,20260809,334,105.26315789473685,100.0,55.16250862682478,0.0,4,1
PPO-QP,20260809,335,105.26315789473685,90.41667744265455,45.697413207884054,0.0,4,1
PPO-QP,20260809,336,105.26315789473685,90.69183848741076,41.88360809268437,0.0,4,1
PPO-QP,20260809,337,105.26315789473685,51.793912292541876,51.18147619587211,0.0,4,1
PPO-QP,20260809,338,105.26315789473685,100.0,54.901184486885995,0.0,4,1
PPO-QP,20260809,339,105.26315789473685,100.0,56.291106533368264,0.0,4,1
PPO-QP,20260809,340,105.26315789473685,100.0,55.148452599161715,0.0,4,1
PPO-QP,20260809,341,105.26315789473685,100.0,55.047918051079094,0.0,4,1
PPO-QP,20260809,342,105.26315789473685,91.33160708507941,45.59422700200396,0.0,4,1
PPO-QP,20260809,343,105.26315789473685,96.3521676237781,44.49596884932018,0.0,4,1
PPO-QP,20260809,344,105.26315789473685,100.0,54.191146613780866,0.0,4,1
PPO-QP,20260809,345,105.26315789473685,100.0,55.42111574900008,0.0,4,1
PPO-QP,20260809,346,105.26315789473685,100.0,57.14712587657639,0.0,4,1
PPO-QP,20260809,347,105.26315789473685,100.0,91.18358496702115,0.0,4,1
PPO-QP,20260809,348,105.26315789473685,100.0,57.005513430890154,0.0,4,1
PPO-QP,20260809,349,105.26315789473685,100.0,44.38261418794158,0.0,4,1
PPO-QP,20260809,350,105.26315789473685,100.0,45.78536379591238,0.0,4,1
PPO-QP,20260809,351,105.26315789473685,100.0,54.54285782471729,0.0,4,1
PPO-QP,20260809,352,105.26315789473685,100.0,53.95244545718841,0.0,4,1
PPO-QP,20260809,353,105.26315789473685,100.0,53.68185175904614,0.0,4,1
PPO-QP,20260809,354,105.26315789473685,100.0,55.14093113548665,0.0,4,1
PPO-QP,20260809,355,105.26315789473685,100.0,54.35030654317717,0.0,4,1
PPO-QP,20260809,356,105.26315789473685,100.0,46.07172180755071,0.0,4,1
PPO-QP,20260809,357,105.26315789473685,100.0,43.716696841240775,0.0,4,1
PPO-QP,20260809,358,105.26315789473685,100.0,53.427158307931535,0.0,4,1
PPO-QP,20260809,359,105.26315789473685,100.0,56.48092621565021,0.0,4,1
PPO-QP,20260809,360,105.26315789473685,100.0,57.37617557238502,0.0,4,1
PPO-QP,20260809,361,105.26315789473685,100.0,56.07715277835803,0.0,4,1
PPO-QP,20260809,362,105.26315789473685,100.0,59.258305148065276,0.0,4,1
PPO-QP,20260809,363,105.26315789473685,100.0,50.42276383585956,0.0,4,1
PPO-QP,20260809,364,105.26315789473685,100.0,46.05017013080264,0.0,4,1
