controller,seed,episode,episode_seed,training_day,ending_update,ending_transition,service_failure,steps,cost,carbon,task_score,terminal_soc_kwh,terminal_soc_error_kwh,terminal_target_conflict_steps,terminal_roundoff_repair_steps,terminal_ramp_relaxation_steps,soc_violation_rate,soc_violation_steps,ev_completion,final_ev_remaining,lighting_energy_kwh,grid_excess_energy_kwh
PPO-QP-no-penalty,20260806,48,20263117,199,10,4704,0,96,193.4940965036378,312.7505840468987,583.2905016729995,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260806,49,20262801,155,10,4800,0,96,188.07717087814808,226.36558161148326,431.88681645921594,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,4.619670570368574
PPO-QP-no-penalty,20260806,50,20262897,115,10,4896,0,96,162.80682327731571,213.76953531675642,439.2599802765696,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,37.30248322484913
PPO-QP-no-penalty,20260806,51,20262993,39,10,4992,0,96,177.81832749179802,235.39789842672985,453.7769368010832,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,11.360403528990272
PPO-QP-no-penalty,20260806,52,20263089,189,10,5088,0,96,138.5271334300977,201.98084328310375,852.71471549389,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,474.3489907563798
PPO-QP-no-penalty,20260806,53,20263185,198,11,5184,0,96,189.5688569240817,312.37773792332905,584.5709562613091,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,2.1664689736976905
PPO-QP-no-penalty,20260806,54,20262869,206,11,5280,0,96,209.5818157627551,320.79484305514114,599.2439470130926,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,0.0
PPO-QP-no-penalty,20260806,55,20262965,17,11,5376,0,96,255.34086877890897,326.04893695996424,613.159254009461,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260806,56,20263061,208,11,5472,0,96,274.09194126807137,380.9695681461213,715.3807233175833,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,0.0
PPO-QP-no-penalty,20260806,57,20263157,121,11,5568,0,96,158.38550047214534,264.9659750118228,662.1449603840318,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,168.5021228502579
PPO-QP-no-penalty,20260806,58,20263253,9,12,5664,0,96,246.023250779938,333.8339581472346,626.4711272527319,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,0.0
PPO-QP-no-penalty,20260806,59,20262937,35,12,5760,0,96,119.63005118503754,160.42404018264241,755.8206788636244,125.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,472.5,454.3489003629807
PPO-QP-no-penalty,20260806,60,20263033,93,12,5856,0,96,186.03187686728376,169.26473380755252,323.80311695902344,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,0.0
PPO-QP-no-penalty,20260806,61,20263129,189,12,5952,0,96,135.09819791473348,192.8164433568345,803.4320638352085,125.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,472.5,441.9890679186889
PPO-QP-no-penalty,20260806,62,20263225,115,12,6048,0,96,163.89356192423037,220.69292722000907,445.6390381928412,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,30.99838035490925
PPO-QP-no-penalty,20260806,63,20263321,213,12,6144,0,96,264.7377929808165,418.60223095883697,906.9795312460817,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,118.83035602534979
PPO-QP-no-penalty,20260806,64,20263417,43,13,6240,0,96,269.17201993501254,351.02345622206644,661.4128345961126,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,1.8551620909513118
PPO-QP-no-penalty,20260806,65,20263101,32,13,6336,0,96,186.8057945408649,244.25614164122078,459.29104013309916,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,0.0
PPO-QP-no-penalty,20260806,66,20263197,134,13,6432,0,96,180.99621265545457,272.05257785529244,527.859110268364,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,19.193888139882596
PPO-QP-no-penalty,20260806,67,20263293,9,13,6528,0,96,245.18122052653203,333.6911621020697,626.1097060966582,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,0.0
PPO-QP-no-penalty,20260806,68,20263389,165,13,6624,0,96,310.44294248668035,347.3704361810586,665.0878331345323,125.0,0.0,0.0,1,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,5.6956991767893586
PPO-QP-no-penalty,20260806,69,20263485,84,14,6720,0,96,149.85725358780383,157.82922461298799,471.3964168379027,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,171.24870711299545
PPO-QP-no-penalty,20260806,70,20263169,227,14,6816,0,96,271.1209264522339,426.58543896292065,808.6363226578715,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,11.938029519199327
PPO-QP-no-penalty,20260806,71,20263265,126,14,6912,0,96,126.898209508135,224.0443837488344,859.3548517954655,125.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,472.5,442.5902296881348
PPO-QP-no-penalty,20260806,72,20263361,124,14,7008,0,96,274.8062159684449,407.5300798216205,761.8916283275395,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260806,73,20263457,14,14,7104,0,96,126.52765325971755,168.707509072776,529.7960382457584,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,212.4480656931332
PPO-QP-no-penalty,20260806,74,20263553,146,15,7200,0,96,129.25239451291623,169.79250078615254,666.9603594119362,125.0,0.0,0.0,0,0,0.0,0.0,1.0,1.1102230246251565e-16,472.5,347.6244343850894
PPO-QP-no-penalty,20260806,75,20263237,38,15,7296,0,96,184.58926811126852,237.17916649283873,455.89215540843196,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,9.677089577980414
PPO-QP-no-penalty,20260806,76,20263333,61,15,7392,0,96,200.11090421851844,242.6330223171511,457.6669294743072,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260806,77,20263429,141,15,7488,0,96,177.80870560983132,290.48388878264217,547.9396508382825,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,6.495236325198142
PPO-QP-no-penalty,20260806,78,20263525,142,15,7584,0,96,277.09823588213277,383.72175263883986,719.5066260550891,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260806,79,20263621,228,15,7680,0,96,262.4521082688418,390.0579519974346,729.2477670830617,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,0.0
PPO-QP-no-penalty,20260806,80,20263717,37,16,7776,0,96,288.6155000635596,356.02077163034403,670.444956786066,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,0.0
PPO-QP-no-penalty,20260806,81,20263401,185,16,7872,0,96,194.8542266159382,271.2910841585447,508.69042314210657,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,0.0
PPO-QP-no-penalty,20260806,82,20263497,224,16,7968,0,96,139.91115622039075,242.44572399787202,833.5176339955542,125.0,0.0,0.0,0,0,0.0,0.0,1.0,3.3306690738754696e-16,472.5,382.16019642557654
PPO-QP-no-penalty,20260806,83,20263593,2,16,8064,0,96,193.15760442084076,289.31479338253945,595.6152342655813,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,54.64985505289577
PPO-QP-no-penalty,20260806,84,20263689,52,16,8160,0,96,187.3332024827683,240.6278343757439,516.3915469146982,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,63.61488670713632
PPO-QP-no-penalty,20260806,85,20263785,187,17,8256,0,96,217.4355352903183,285.158756797073,535.8729689477576,125.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,472.5,0.0
