version,controller,seed,budget,day,step,soc_before_kwh,power_lower_kw,power_upper_kw,raw_power_kw,executed_power_kw,soc_after_kwh,qp_path,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw
fixed,PPO-QP-no-penalty,20260806,15,273,17,25.0,-45.0,0.0,35.784655038700244,0.0,25.0,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,79.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,18,25.0,-45.0,0.0,28.869029223515103,0.0,25.0,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,78.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,19,25.0,-45.0,0.0,26.39560657859958,0.0,25.0,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,77.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,20,25.0,-45.0,0.0,20.5264107898462,0.0,25.0,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,76.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,21,25.0,-45.0,0.0,24.247991323783978,0.0,25.0,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,75.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,22,25.0,-45.0,0.0,8.5123961165908,0.0,25.0,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,74.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,23,25.0,-45.0,0.0,22.770287056346433,0.0,25.0,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,73.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,24,25.0,-45.0,0.0,12.766231216128055,0.0,25.0,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,72.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,25,25.0,-45.0,0.0,22.71684836198411,0.0,25.0,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,71.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,26,25.0,-45.0,0.0,21.481099962882556,0.0,25.0,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,70.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,27,25.0,-45.0,0.0,33.26046410713429,0.0,25.0,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,69.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,28,25.0,-45.0,0.0,25.31614337374198,0.0,25.0,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,68.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,29,25.0,-45.0,0.0,22.17642485260195,0.0,25.0,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,67.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,30,25.0,-45.0,0.0,22.256432772285606,0.0,25.0,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,66.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,31,25.0,-45.0,0.0,24.787105646381068,0.0,25.0,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,65.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,32,25.0,-45.0,0.0,20.86451820463901,-37.60121686557071,33.930289005573044,hard_qp_solution,-842.1052631578948,0.0,-100.0,25.0,125.0,64.0,-100.0,0.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,33,33.930289005573044,-82.6012168655707,7.398783134429287,2.680698357899737,-28.86569795758507,40.785892270499495,hard_qp_solution,-804.504046292324,33.93509822117757,-133.93509822117755,33.930289005573044,125.0,63.0,-100.0,33.93509822117757,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,34,40.785892270499495,-73.86569795758507,16.13430204241493,-12.25466359361651,-46.386526547359914,51.802692325497475,hard_qp_solution,-775.638348334739,59.98639062789808,-159.9863906278981,40.785892270499495,125.0,62.0,-100.0,59.98639062789808,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,35,51.802692325497475,-91.38652654735992,-1.3865265473599138,12.61796616379347,-28.906169563423354,58.66790759681052,hard_qp_solution,-729.2518217873791,101.8502308368904,-200.0,51.802692325497475,125.0,61.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,36,58.66790759681052,-73.90616956342336,16.093830436576646,-3.9899451131038863,-64.07969529696189,73.88683522983897,hard_qp_solution,-700.3456522239558,127.93804886787998,-200.0,58.66790759681052,125.0,60.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,37,73.88683522983897,-100.0,-19.079695296961887,-1.4828042784844218,-82.21935388636165,93.41393177784985,hard_qp_solution,-636.2659569269939,185.76997387338807,-200.0,73.88683522983897,125.0,59.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,38,93.41393177784985,-100.0,-37.219353886361645,-23.009885919864313,-76.57441019620444,111.6003541994484,hard_qp_solution,-554.0466030406322,259.9729407558294,-200.0,93.41393177784985,125.0,58.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,39,111.6003541994484,-100.0,-31.57441019620444,-8.454903534465634,-60.7919595621898,126.03844459546848,hard_qp_solution,-477.4721928444278,329.0813459579039,-200.0,111.6003541994484,125.0,57.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,40,126.03844459546848,-100.0,-15.791959562189803,-22.115568502396737,-94.15319790942857,148.39982909895775,hard_qp_solution,-416.680233282238,383.9460894627802,-200.0,126.03844459546848,125.0,56.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,41,148.39982909895775,-100.0,-49.15319790942857,-10.171190967812969,-92.42199826738936,170.35005368746272,hard_qp_solution,-322.52703537280945,468.91935057603945,-200.0,148.39982909895775,125.0,55.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,42,170.35005368746272,-100.0,-47.421998267389355,-7.895537097196899,-90.54578997739561,191.85467880709416,hard_qp_solution,-230.10503710542014,552.3302040123583,-200.0,170.35005368746272,125.0,54.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,43,191.85467880709416,-100.0,-45.545789977395614,7.174765792580497,-99.00000015065034,215.3671788428736,phase2_solution,-139.5592471280246,634.0477794669578,-200.0,191.85467880709416,125.0,53.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,44,215.3671788428736,-40.55924697737426,100.0,26.897158203430475,-39.558979505114515,224.76243647533832,phase2_solution,-40.55924697737426,723.3952796029197,-140.55924697737424,215.3671788428736,125.0,52.0,-40.55924697737426,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,45,224.76243647533832,-1.0002674722597094,5.4410204948854854,18.511454088609124,1.4652443013923387e-05,224.76243261943227,phase2_solution,-1.0002674722597094,759.0972586062855,-101.00026747225971,224.76243647533832,125.0,51.0,-1.0002674722597094,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,46,224.76243261943227,-1.0002837076535798,45.000014652443014,7.256237227967762,-0.0002902047693301178,224.76250154306499,phase2_solution,-1.0002837076535798,759.0972439538426,-101.00028370765358,224.76243261943227,125.0,50.0,-1.0002837076535798,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,47,224.76250154306499,-0.9999935028842725,44.99970979523067,18.37103949276665,0.00025869195172343294,224.7624334662356,phase2_solution,-0.9999935028842725,759.0975058636469,-100.99999350288427,224.76250154306499,125.0,49.0,-0.9999935028842725,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,48,224.7624334662356,-1.0002801421659282,45.00025869195172,17.832652128456377,-0.0003262245271804413,224.7625109445608,phase2_solution,-1.0002801421659282,759.0972471716952,-101.00028014216593,224.7624334662356,125.0,48.0,-1.0002801421659282,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,49,224.7625109445608,-0.9999539176387292,44.99967377547282,-1.3066058097830389,-0.9999539176387292,225.0,phase2_solution,-0.9999539176387292,759.0975415893311,-100.99995391763873,224.7625109445608,125.0,47.0,-0.9999539176387292,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,50,225.0,-0.0,44.00004608236127,31.221324185425285,0.9999905069117727,224.73684460344427,phase2_solution,0.0,760.0,-100.0,225.0,125.0,46.0,-0.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,51,224.73684460344427,-1.1080227223399226,45.99999050691177,23.389746205993085,-0.10859563993955092,224.76263606792992,phase2_solution,-1.1080227223399226,759.0000094930882,-101.10802272233992,224.73684460344427,125.0,45.0,-1.1080227223399226,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,52,224.76263606792992,-0.9994270824003444,44.89140436006045,12.87494908071542,0.0008384839500906009,224.76241541425884,phase2_solution,-0.9994270824003444,759.0980170581337,-100.99942708240035,224.76263606792992,125.0,44.0,-0.9994270824003444,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,53,224.76241541425884,-1.0003561504890968,45.00083848395009,32.893851318933926,-0.0007017462178414782,224.7625820789856,phase2_solution,-1.0003561504890968,759.0971785741835,-101.0003561504891,224.76241541425884,125.0,43.0,-1.0003561504890968,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,54,224.7625820789856,-0.9996544042712087,44.99929825378216,26.934606315639687,0.0004142785456063765,224.7624730583157,phase2_solution,-0.9996544042712087,759.0978119001452,-100.99965440427121,224.7625820789856,125.0,42.0,-0.9996544042712087,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,55,224.7624730583157,-1.0001134386707715,45.000414278545605,21.222915873256802,-0.00071527617068801,224.76264293640622,phase2_solution,-1.0001134386707715,759.0973976215996,-101.00011343867077,224.7624730583157,125.0,41.0,-1.0001134386707715,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,56,224.76264293640622,-0.9993981625001126,44.99928472382931,22.481195769181316,0.0006017613114841254,224.76248457816635,phase2_solution,-0.9993981625001126,759.0980431583436,-100.99939816250011,224.76264293640622,125.0,40.0,-0.9993981625001126,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,57,224.76248457816635,-1.0000649340364172,45.000601761311486,20.938452607282382,-6.612479179246892e-05,224.7625002828044,phase2_solution,-1.0000649340364172,759.0974413970321,-101.00006493403642,224.76248457816635,125.0,39.0,-1.0000649340364172,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,58,224.7625002828044,-0.9999988092445883,44.99993387520821,30.35774687899923,1.0048583746915184e-07,224.76250025636077,phase2_solution,-0.9999988092445883,759.0975010746567,-100.99999880924459,224.7625002828044,125.0,38.0,-0.9999988092445883,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,59,224.76250025636077,-0.9999989205862461,45.000000100485835,15.169871296951875,6.485211554996048e-05,224.76248319001456,phase2_solution,-0.9999989205862461,759.0975009741709,-100.99999892058625,224.76250025636077,125.0,37.0,-0.9999989205862461,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,60,224.76248319001456,-1.000070778886048,45.00006485211555,7.589778800031994,7.589778808622394,222.7651729772192,hard_qp_solution,-1.000070778886048,759.0974361220553,-101.00007077888604,224.76248319001456,125.0,36.0,-1.000070778886048,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,61,222.7651729772192,-9.409797990655965,52.58977880862239,20.113270278283572,20.113270286636332,217.47220711231492,hard_qp_solution,-9.409797990655965,751.5076573134329,-109.40979799065596,222.7651729772192,125.0,35.0,-9.409797990655965,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,62,217.47220711231492,-24.886729713363668,65.11327028663634,30.647017798502844,3.9444619672052332,216.43419080515565,hard_qp_solution,-31.695970053410868,731.3943870267966,-131.69597005341086,217.47220711231492,125.0,34.0,-31.695970053410868,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,63,216.43419080515565,-36.06656503092358,48.944461967205235,28.636089567493418,28.63608957577739,208.89837775889845,hard_qp_solution,-36.06656503092358,727.4499250595915,-136.06656503092358,216.43419080515565,125.0,33.0,-36.06656503092358,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,64,208.89837775889845,-16.36391042422261,73.63608957577739,14.52492039008928,14.524920398487485,205.07603028561226,hard_qp_solution,-67.79630417305917,698.813835483814,-167.79630417305918,208.89837775889845,125.0,32.0,-67.79630417305917,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,65,205.07603028561226,-30.475079601512515,59.52492039848748,18.5934974040686,18.59349741243383,200.18300465076126,hard_qp_solution,-83.89039879742205,684.2889150853266,-183.89039879742205,205.07603028561226,125.0,31.0,-83.89039879742205,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,66,200.18300465076126,-26.40650258756617,63.593497412433834,26.687529956628424,26.68752996492823,193.15997044946437,hard_qp_solution,-104.4926119967947,665.6954176728927,-200.0,200.18300465076126,125.0,30.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,67,193.15997044946437,-18.31247003507177,71.68752996492823,22.327660813036932,22.327660821372028,187.28427023331383,hard_qp_solution,-134.06328231804477,639.0078877079645,-200.0,193.15997044946437,125.0,29.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,68,187.28427023331383,-22.672339178627972,67.32766082137204,6.150924524085939,6.150924532551866,185.6656058826423,hard_qp_solution,-158.8030727018365,616.6802268865925,-200.0,187.28427023331383,125.0,28.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,69,185.6656058826423,-38.84907546744813,51.15092453255187,-5.959812931676149,-5.959812923128973,187.08106145188543,hard_qp_solution,-165.6185015467693,610.5293023540407,-200.0,185.6656058826423,125.0,27.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,70,187.08106145188543,-50.95981292312897,39.04018707687103,0.609018049862732,0.6090180583319484,186.92079354179808,hard_qp_solution,-159.6586886236403,615.9080335171647,-200.0,187.08106145188543,125.0,26.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,71,186.92079354179808,-44.39098194166805,45.60901805833195,0.9284739235877373,0.928473932060398,186.67645829651903,hard_qp_solution,-160.33350087663968,615.2990154588326,-200.0,186.92079354179808,125.0,25.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,72,186.67645829651903,-44.0715260679396,45.9284739320604,11.659715571348663,11.65971558383177,183.60811209024752,hard_qp_solution,-161.362280856762,614.3705415267723,-200.0,186.67645829651903,125.0,24.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,73,183.60811209024752,-33.34028441616823,56.65971558383177,11.22122086233578,11.221220874155446,180.65515922862767,hard_qp_solution,-174.281633304221,602.7108259429406,-200.0,183.60811209024752,125.0,23.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,74,180.65515922862767,-33.77877912584455,56.22122087415545,14.821154561143517,14.821154573014377,176.75485539362387,hard_qp_solution,-186.7151190373572,591.4896050687851,-200.0,180.65515922862767,125.0,22.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,75,176.75485539362387,-30.178845426985625,59.821154573014375,20.740791658622133,20.74079167045802,171.29675232245071,hard_qp_solution,-203.13745097421528,576.6684504957707,-200.0,176.75485539362387,125.0,21.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,76,171.29675232245071,-24.25920832954198,65.74079167045802,19.08203560930125,19.082035621057013,166.27516400111992,hard_qp_solution,-226.11893758968122,555.9276588253127,-200.0,171.29675232245071,125.0,20.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,77,166.27516400111992,-25.917964378942987,64.08203562105702,13.472670616597526,13.472670628654582,162.7297243620003,hard_qp_solution,-247.2624673637056,536.8456232042556,-200.0,166.27516400111992,125.0,19.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,78,162.7297243620003,-31.527329371345417,58.47267062865458,15.576024552825984,15.576024564610238,158.63077052920812,hard_qp_solution,-262.1906342652619,523.3729525756011,-200.0,162.7297243620003,125.0,18.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,79,158.63077052920812,-29.423975435389764,60.576024564610236,16.238046125844924,16.23804613762382,154.35760049299134,hard_qp_solution,-279.4493872454395,507.7969280109908,-200.0,158.63077052920812,125.0,17.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,80,154.35760049299134,-28.76195386237618,61.23804613762382,14.11323447089552,14.113234482691656,150.6435914185988,hard_qp_solution,-297.4416821347733,491.55888187336706,-200.0,154.35760049299134,125.0,16.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,81,150.6435914185988,-30.886765517308344,59.11323448269165,3.504606087671548,3.504606100234395,149.72132665537922,hard_qp_solution,-313.0796150795841,477.4456473906754,-200.0,150.6435914185988,125.0,15.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,82,149.72132665537922,-41.4953938997656,48.5046061002344,5.0247619730504525,5.024761985104031,148.39902086982553,hard_qp_solution,-316.9628351352454,473.941041290441,-200.0,149.72132665537922,125.0,14.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,83,148.39902086982553,-39.97523801489597,50.02476198510403,3.8180723875948743,3.8180723994956507,147.3942649752214,hard_qp_solution,-322.53043844283985,468.916279305337,-200.0,148.39902086982553,125.0,13.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,84,147.3942649752214,-41.18192760050435,48.81807239949565,5.8775243167213125,5.877524328784308,145.84754804659394,hard_qp_solution,-326.76098957801514,465.0982069058413,-200.0,147.3942649752214,125.0,12.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,85,145.84754804659394,-39.12247567121569,50.87752432878431,-6.366741713109146,-6.366741700539663,147.35964920047212,hard_qp_solution,-333.27348190907816,459.22068257705695,-200.0,145.84754804659394,125.0,11.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,86,147.35964920047212,-51.36674170053966,38.63325829946034,-5.839545436807874,-5.839545424458683,148.74654123878105,hard_qp_solution,-326.90674020853845,464.96666696179403,-200.0,147.35964920047212,125.0,10.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,87,148.74654123878105,-50.839545424458684,39.160454575541316,-5.239994632637505,-5.239994620303346,149.9910399611031,hard_qp_solution,-321.0671947840798,470.23685670736796,-200.0,148.74654123878105,125.0,9.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,88,149.9910399611031,-50.23999462030335,39.76000537969665,-1.0559576768036192,-1.0559576643562123,150.2418299063877,hard_qp_solution,-315.82720016377647,474.9659518521918,-200.0,149.9910399611031,125.0,8.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,89,150.2418299063877,-46.055957664356214,43.944042335643786,-0.6202378449922761,-0.6202378328253013,150.3891363916837,hard_qp_solution,-314.7712424994203,475.9189536442732,-200.0,150.2418299063877,125.0,7.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,90,150.3891363916837,-45.6202378328253,44.3797621671747,-5.739242307492563,-5.739242295534713,151.7522064368732,hard_qp_solution,-314.15100466659493,476.47871828839806,-200.0,150.3891363916837,125.0,6.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,91,151.7522064368732,-50.739242295534716,39.260757704465284,-12.29874005443695,-12.29874004237259,154.67315719693667,hard_qp_solution,-308.41176237106026,462.6583844601181,-200.0,151.7522064368732,125.0,5.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,92,154.67315719693667,-57.298740042372586,32.701259957627414,-11.048135475856212,-11.048135463303451,157.29708936947125,hard_qp_solution,-207.47036304890932,383.5079973483593,-200.0,154.67315719693667,125.0,4.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,93,157.29708936947125,-56.04813546330345,33.95186453669655,-16.984723953715395,-16.984723941448827,161.33096130556535,hard_qp_solution,-85.6189034858829,303.22893960399074,-185.6189034858829,157.29708936947125,125.0,3.0,-100.0,100.0,3.7999999999999996e-08,0.0,0.0,0.0
fixed,PPO-QP-no-penalty,20260806,15,273,94,161.33096130556535,38.05765296114831,100.0,-20.302954321066878,38.05765296114831,151.31578947368422,hard_qp_solution,38.05765296114831,228.30765296114834,-61.94234703885169,161.33096130556535,125.0,2.0,-100.0,100.0,3.7999999999999996e-08,0.0,1.0,10.042376902597134
fixed,PPO-QP-no-penalty,20260806,15,273,95,151.31578947368422,100.0,100.0,-15.651138327937336,100.0,125.0,hard_qp_solution,100.00000000000003,100.00000000000003,2.842170943040401e-14,151.31578947368422,125.0,1.0,-100.0,100.0,3.7999999999999996e-08,1.0,1.0,16.942347038851693
old,PPO-QP,20260806,15,266,0,125.0,-45.0,45.0,-0.20306255914295399,-0.2030624383524293,125.0482273291087,hard_qp_solution,-421.0526315789474,380.0,-200.0,,,,,,,,,
old,PPO-QP,20260806,15,266,1,125.0482273291087,-45.20306243835243,44.79693756164757,3.6550311360099106,3.6550312525989948,124.08637699947738,hard_qp_solution,-420.84956914059495,380.18326385061306,-200.0,,,,,,,,,
old,PPO-QP,20260806,15,266,2,124.08637699947738,-41.344968747401005,48.655031252598995,3.2389589044512874,3.2389589059576105,123.23401939264643,hard_qp_solution,-424.8994652653584,376.52823259801403,-200.0,,,,,,,,,
old,PPO-QP,20260806,15,266,3,123.23401939264643,-41.76104109404239,48.23895890595761,8.720451499456837,8.720451511667134,120.93916373168139,hard_qp_solution,-428.48833939938345,373.28927369205644,-200.0,,,,,,,,,
old,PPO-QP,20260806,15,266,4,120.93916373168139,-36.279548488332864,53.720451511667136,12.004652694086609,12.004652706030416,117.78004459851549,hard_qp_solution,-438.15088955081524,364.56882218038925,-200.0,,,,,,,,,
old,PPO-QP,20260806,15,266,5,117.78004459851549,-32.99534729396959,57.00465270603041,21.906051574825394,21.906051586905043,112.0152941809089,hard_qp_solution,-451.45244379572426,352.56416947435883,-200.0,,,,,,,,,
old,PPO-QP,20260806,15,266,6,112.0152941809089,-23.093948413094957,66.90605158690505,35.53593551254228,35.5359355246366,102.66373220074136,hard_qp_solution,-475.7250771330152,330.6581178874538,-200.0,,,,,,,,,
old,PPO-QP,20260806,15,266,7,102.66373220074136,-9.4640644753634,80.5359355246366,24.056721476915257,24.056721490101065,96.33301601913583,hard_qp_solution,-515.1000749442469,295.12218236281717,-200.0,,,,,,,,,
old,PPO-QP,20260806,15,266,8,96.33301601913583,-20.943278509898935,69.05672149010107,39.071104174426296,39.0711041866577,86.05114649633117,hard_qp_solution,-541.7557220246913,271.06546087271613,-200.0,,,,,,,,,
old,PPO-QP,20260806,15,266,9,86.05114649633117,-5.928895813342301,84.07110418665769,34.66447653655409,34.66447654894114,76.92891582555718,hard_qp_solution,-585.047804225974,231.99435668605844,-200.0,,,,,,,,,
old,PPO-QP,20260806,15,266,10,76.92891582555718,-10.335523451058862,79.66447654894114,42.088811356703026,42.08881136827182,65.8529128339067,hard_qp_solution,-623.4571965239699,197.3298801371173,-200.0,,,,,,,,,
old,PPO-QP,20260806,15,266,11,65.8529128339067,-2.91118863172818,87.08881136827182,43.81732587655562,43.81732588824773,54.322037600157294,hard_qp_solution,-670.092998594077,155.24106876884545,-200.0,,,,,,,,,
old,PPO-QP,20260806,15,266,12,54.322037600157294,-1.18267411175227,88.81732588824772,53.0385020397398,53.03850205121934,40.36453706036273,hard_qp_solution,-718.6440522098641,111.42374288059771,-200.0,,,,,,,,,
old,PPO-QP,20260806,15,266,13,40.36453706036273,8.03850205121934,58.38524082937837,50.31474320869744,50.31474322327245,27.123815159501557,hard_qp_solution,-777.4124755353149,58.38524082937837,-158.38524082937838,,,,,,,,,
old,PPO-QP,20260806,15,266,14,27.123815159501557,5.314743223272451,8.070497606105917,43.824266405897035,8.070497606105917,25.0,hard_qp_solution,-833.1628835389408,8.070497606105917,-108.07049760610592,,,,,,,,,
